spp,individual,year_month,month,timing,dry_wt,model,rwc,lfm,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample,location,pos_mpa,water_potential,n,sd_fall_spp,tlp
CEME,2020_September_CEME_2.4,2020_September,9,fall,0.3726,EPI,46.8846894708251,52.73752013,-0.159,-8.049,0.5273752013,1.124834583,0.5691,Painted Caves,2.4,local,8.049,-8.049,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.6,2020_September,9,fall,0.31,HP,69.7880284970969,69.83870968,-0.491,-3.628,0.6983870968,1.000726216,0.5265,St. Marys,1.6,local,3.628,-3.628,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.5,2020_September,9,fall,0.3358,EPI,34.4234048562864,43.26980345,-0.328,-10,0.4326980345,1.256987902,0.4811,Painted Caves,2.5,local,10,-10,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.6,2020_September,9,fall,0.31,EPI,69.7880284970969,69.83870968,-0.491,-3.628,0.6983870968,1.000726216,0.5265,St. Marys,1.6,local,3.628,-3.628,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.6,2020_September,9,fall,0.31,EPI,69.7880284970969,69.83870968,-0.491,-3.628,0.6983870968,1.000726216,0.5265,St. Marys,1.6,local,3.628,-3.628,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.2,2020_September,9,fall,0.3628,EPI,90.9578465407022,97.05071665,-0.226,-2.057,0.9705071665,1.066985646,0.7149,Painted Caves,2.2,local,2.057,-2.057,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.1,2020_September,9,fall,0.239,HP,94.6160930275034,102.5523013,-0.641,-1.082,1.025523013,1.083877996,0.4841,Painted Caves,2.1,local,1.082,-1.082,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_2,2020_January,1,spring,0.2592,EPI,100,141.6280864,-0.38,-3.64,1.416280864,1.416280864,0.6263,St. Marys,2,local,3.64,-3.64,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.1,2020_September,9,fall,0.239,EPI,94.6160930275034,102.5523013,-0.641,-1.082,1.025523013,1.083877996,0.4841,Painted Caves,2.1,local,1.082,-1.082,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.1,2020_September,9,fall,0.239,EPI,94.6160930275034,102.5523013,-0.641,-1.082,1.025523013,1.083877996,0.4841,Painted Caves,2.1,local,1.082,-1.082,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_5,2020_January,1,spring,0.2462,EPI,61.9150277473531,90.8288915586384,-0.467,-3.55,0.908288915586384,1.466992665,0.6373,St. Marys,5,local,3.55,-3.55,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.2,2020_September,9,fall,0.272,HP,87.7609799448042,93.63970588,-0.226,-1.625,0.9363970588,1.066985646,0.5267,Painted Caves,2.2,local,1.625,-1.625,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.2,2020_September,9,fall,0.4991,EPI,53.9309770995738,57.54357844,-0.226,-7.819,0.5754357844,1.066985646,0.7863,Painted Caves,2.2,local,7.819,-7.819,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.2,2020_September,9,fall,0.272,EPI,87.7609799448042,93.63970588,-0.226,-1.625,0.9363970588,1.066985646,0.5267,Painted Caves,2.2,local,1.625,-1.625,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.5,2020_September,9,fall,0.4761,EPI,48.7591367685256,61.28964503,-0.328,-7.059,0.6128964503,1.256987902,0.7679,Painted Caves,2.5,local,7.059,-7.059,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.2,2020_September,9,fall,0.418,EPI,36.2780269023413,38.70813397,-0.226,-10,0.3870813397,1.066985646,0.5798,Painted Caves,2.2,local,10,-10,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.2,2020_September,9,fall,0.4969,EPI,41.6835501177867,44.47574965,-0.226,-9.18,0.4447574965,1.066985646,0.7179,Painted Caves,2.2,local,9.18,-9.18,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.3,2020_September,9,fall,0.274,EPI,87.8539267035564,102.3357664,-0.498,-0.498,1.023357664,1.164839982,0.5544,Painted Caves,2.3,local,0.498,-0.498,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.3,2020_September,9,fall,0.274,EPI,87.8539267035564,102.3357664,-0.498,-0.498,1.023357664,1.164839982,0.5544,Painted Caves,2.3,local,0.498,-0.498,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_3,2020_January,1,spring,0.3397,EPI,56.6557602433793,67.59899897,-0.5,-9.1,0.6759899897,1.193153153,0.5693,St. Marys,3,local,9.1,-9.1,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.4,2020_September,9,fall,0.2344,HP,97.4356387653846,109.5989761,-0.159,-0.987,1.095989761,1.124834583,0.4913,Painted Caves,2.4,local,0.987,-0.987,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.4,2020_September,9,fall,0.2344,EPI,97.4356387653846,109.5989761,-0.159,-0.987,1.095989761,1.124834583,0.4913,Painted Caves,2.4,local,0.987,-0.987,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_6,2020_January,1,spring,0.394,EPI,36.6737207691599,54.31472081,-0.61,-10,0.5431472081,1.481025641,0.608,St. Marys,6,local,10,-10,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_2,2020_January,1,spring,0.2758,EPI,72.4894760704752,102.6654578,-0.38,-6.8,1.026654578,1.416280864,0.5589,St. Marys,2,local,6.8,-6.8,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.5,2020_September,9,fall,0.2694,HP,66.4732336302152,83.55605048,-0.328,-3.85,0.8355605048,1.256987902,0.4945,Painted Caves,2.5,local,3.85,-3.85,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.5,2020_September,9,fall,0.2694,EPI,66.4732336302152,83.55605048,-0.328,-3.85,0.8355605048,1.256987902,0.4945,Painted Caves,2.5,local,3.85,-3.85,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.2,2020_September,9,fall,0.3882,EPI,41.318374596426104,52.035033489999996,-0.394,-8.1,0.5203503349,1.259367872,0.5902,St. Marys,1.2,local,8.1,-8.1,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.2,2020_September,9,fall,0.3882,HP,41.318374596426104,52.035033489999996,-0.394,-8.1,0.5203503349,1.259367872,0.5902,St. Marys,1.2,local,8.1,-8.1,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.6,2020_September,9,fall,0.2948,HP,87.5382065616414,110.312076,-0.447,-1.197,1.10312076,1.260159196,0.62,Painted Caves,2.6,local,1.197,-1.197,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_2.6,2020_September,9,fall,0.2948,EPI,87.5382065616414,110.312076,-0.447,-1.197,1.10312076,1.260159196,0.62,Painted Caves,2.6,local,1.197,-1.197,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.3,2020_September,9,fall,0.3942,EPI,44.8737550084378,56.29122273,-0.597,-6.713,0.5629122273,1.254435309,0.6161,St. Marys,1.3,local,6.713,-6.713,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.3,2020_September,9,fall,0.3942,EPI,44.8737550084378,56.29122273,-0.597,-6.713,0.5629122273,1.254435309,0.6161,St. Marys,1.3,local,6.713,-6.713,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.1,2020_September,9,fall,0.2747,HP,84.5141919383012,85.40225701,-0.208,-2.989,0.8540225701,1.010507881,0.5093,St. Marys,1.1,local,2.989,-2.989,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.1,2020_September,9,fall,0.2747,EPI,84.5141919383012,85.40225701,-0.208,-2.989,0.8540225701,1.010507881,0.5093,St. Marys,1.1,local,2.989,-2.989,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_5,2020_January,1,spring,0.262,EPI,75.8563975505631,111.2807788,-0.467,-5,1.112807788,1.466992665,0.5535,St. Marys,5,local,5,-5,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.4,2020_September,9,fall,0.2452,EPI,44.8832716809358,47.87928222,-0.192,-8.848,0.4787928222,1.066751162,0.3626,St. Marys,1.4,local,8.848,-8.848,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.2,2020_September,9,fall,0.5696,HP,75.1391321740817,94.62780899,-0.394,-2.939,0.9462780899,1.259367872,1.1086,St. Marys,1.2,local,2.939,-2.939,175,0.20571742629083573,-2.620938279942857
CEME,2020_September_CEME_1.2,2020_September,9,fall,0.5696,EPI,75.1391321740817,94.62780899,-0.394,-2.939,0.9462780899,1.259367872,1.1086,St. Marys,1.2,local,2.939,-2.939,175,0.20571742629083573,-2.620938279942857
CEME,2020_January_CEME_3,2020_January,1,spring,0.3298,EPI,55.8150525961859,66.59590599,-0.5,-7.3,0.6659590599,1.193153153,0.5494,St. Marys,3,local,7.3,-7.3,175,0.20571742629083573,-2.620938279942857
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,7.9869,HP,89.2497253,146.1538462,-0.2,-1.906,1.461538462,1.637583149,9.2542,1,1.3,czo,1.906,-1.906,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.5,2020_October,10,fall,12.4386,HP,86.200140882065,138.9703588,-0.197,-2.652,1.389703588,1.612182502,12.884,1,1.5,seki,2.652,-2.652,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,8.5769,HP,90.31302025,147.8950801,-0.2,-1.47,1.478950801,1.637583149,10.618,1,1.3,czo,1.47,-1.47,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.1,2020_September,9,fall,9,HP,97.43537822,189.9713649,-0.361,-0.786,1.899713649,1.949716503,11.7392,2,2.1,czo,0.786,-0.786,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.6688,HP,65.50357883,110.1122826,-0.35,-2.993,1.101122826,1.681011703,10.2771,1,1.2,czo,2.993,-2.993,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,8.547,HP,84.48831797,138.3566458,-0.2,-1.67,1.383566458,1.637583149,10.5154,1,1.3,czo,1.67,-1.67,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,7.5599,HP,50.00083733,88.56770833,-0.275,-3.339,0.885677083,1.771324503,7.9,1,1.6,czo,3.339,-3.339,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.2,2020_September,9,fall,8.4254,HP,100,180.8264463,-0.982,-1.42,1.808264463,1.808264463,10.6134,2,2.2,czo,1.42,-1.42,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,12.4751,HP,87.3418051540731,146.4377999,-0.314,-1.68,1.464377999,1.676606061,12.8718,1,1.3,seki,1.68,-1.68,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.1,2020_October,10,fall,12.5846,HP,100,170.0417537,-0.059,-1.014,1.700417537,1.700417537,13.2362,1,1.1,seki,1.014,-1.014,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.4,2020_September,9,fall,8.7352,HP,57.99494164,86.92755498,-0.25,-1.26,0.86927555,1.49888167,10.0791,1,1.4,czo,1.26,-1.26,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.1,2020_September,9,fall,8.8825,HP,82.86846095,161.5700059,-0.361,-2.228,1.615700059,1.949716503,11.6405,2,2.1,czo,2.228,-2.228,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.9,2020_October,10,fall,12.5737,EPI,84.2977084710218,149.8314752,-0.401,-2.684,1.498314752,1.777408638,13.1516,1,1.9,seki,2.684,-2.684,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,9.9695,HP,37.83793105,61.96275828,-0.2,-1.554,0.619627583,1.637583149,11.7298,1,1.3,czo,1.554,-1.554,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.7,2020_October,10,fall,12.3845,EPI,83.9973081290031,140.5385996,-0.356,-2.01,1.405385996,1.673132184,12.7759,1,1.7,seki,2.01,-2.01,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.4,2020_October,10,fall,12.2961,HP,100,160.3111288,-0.298,-0.538,1.603111288,1.603111288,12.698,1,1.4,seki,0.538,-0.538,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.5,2020_October,10,fall,7.3843,HP,81.8909281276891,132.0231214,-0.197,-3.218,1.320231214,1.612182502,7.7269,1,1.5,seki,3.218,-3.218,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.5,2020_October,10,fall,7.5978,HP,80.1637064288147,129.2385248,-0.197,-3.335,1.292385248,1.612182502,8.0849,1,1.5,seki,3.335,-3.335,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,12.4751,EPI,87.3418051540731,146.4377999,-0.314,-1.68,1.464377999,1.676606061,12.8718,1,1.3,seki,1.68,-1.68,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,12.6221,HP,100,167.6606061,-0.314,-0.314,1.676606061,1.676606061,13.3137,1,1.3,seki,0.314,-0.314,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.2649,HP,57.01165972,95.83726719,-0.35,-3.232,0.958372672,1.681011703,9.3815,1,1.2,czo,3.232,-3.232,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,12.6916,EPI,72.1784234919332,121.0147823,-0.314,-2.117,1.210147823,1.676606061,13.2974,1,1.3,seki,2.117,-2.117,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,7.7615,HP,76.10156564,124.6226415,-0.2,-3.359,1.246226415,1.637583149,8.5541,1,1.3,czo,3.359,-3.359,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.6,2020_October,10,fall,12.7564,EPI,63.5351347815549,103.8574329,-0.337,-4.071,1.038574329,1.634645669,13.2168,1,1.6,seki,4.071,-4.071,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.2,2020_October,10,fall,12.4574,HP,60.5944945167194,105.6876457,-0.512,-3.201,1.056876457,1.744179014,12.6841,1,1.2,seki,3.201,-3.201,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.4,2020_September,9,fall,8.1661,HP,100,149.888167,-0.25,-0.25,1.49888167,1.49888167,9.5734,1,1.4,czo,0.25,-0.25,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.2,2020_September,9,fall,8.2333,HP,93.14045874,168.4225816,-0.982,-1.134,1.684225816,1.808264463,9.9726,2,2.2,czo,1.134,-1.134,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.2,2020_October,10,fall,12.6004,EPI,84.2717734362099,146.9850587,-0.512,-1.786,1.469850587,1.744179014,13.1513,1,1.2,seki,1.786,-1.786,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.5,2020_September,9,fall,8.4349,HP,85.3498539,143.3599742,-0.3,-1.767,1.433599742,1.679674512,10.2107,1,1.5,czo,1.767,-1.767,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.1,2020_September,9,fall,8.4583,HP,77.9596093,145.2881464,-0.263,-0.4,1.452881464,1.863633588,10.276,1,1.1,czo,0.4,-0.4,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.0409,HP,72.0975218,121.1967779,-0.35,-2.621,1.211967779,1.681011703,9.0941,1,1.2,czo,2.621,-2.621,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.5,2020_October,10,fall,12.4685,HP,100,161.2182502,-0.197,-0.197,1.612182502,1.612182502,13.154,1,1.5,seki,0.197,-0.197,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.2,2020_October,10,fall,12.4377,HP,96.9830750411723,169.1558442,-0.512,-0.512,1.691558442,1.744179014,13.0108,1,1.2,seki,0.512,-0.512,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,7.8031,HP,73.44410207,130.0933376,-0.275,-2.74,1.300933376,1.771324503,8.6115,1,1.6,czo,2.74,-2.74,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,8.0288,HP,76.7699571,135.9845061,-0.275,-2.789,1.359845061,1.771324503,9.082,1,1.6,czo,2.789,-2.789,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.4,2020_October,10,fall,12.4541,HP,90.0602242531275,144.3765621,-0.298,-0.298,1.443765621,1.603111288,12.974,1,1.4,seki,0.298,-0.298,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,7.8521,HP,94.27329669,166.9886004,-0.275,-1.66,1.669886004,1.771324503,8.9068,1,1.6,czo,1.66,-1.66,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,8.2649,HP,60.75290407,107.6131076,-0.275,-3.854,1.076131076,1.771324503,9.3519,1,1.6,czo,3.854,-3.854,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.1,2020_September,9,fall,8.348,HP,98.06059994,191.19037,-0.361,-0.493,1.9119037,1.949716503,10.4922,2,2.1,czo,0.493,-0.493,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,8.1109000000000009,HP,9.159885895,16.22513033,-0.275,-4.139,0.162251303,1.771324503,8.2634,1,1.6,czo,4.139,-4.139,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,8.1019,HP,100,163.7583149,-0.2,-0.2,1.637583149,1.637583149,9.579,1,1.3,czo,0.2,-0.2,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,8.851,HP,81.78088739,133.9230031,-0.2,-2.66,1.339230031,1.637583149,11.0843,1,1.3,czo,2.66,-2.66,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,8.2786,HP,86.04513534,152.4138566,-0.275,-0.361,1.524138566,1.771324503,9.9329,1,1.6,czo,0.361,-0.361,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.6,2020_October,10,fall,12.4369,HP,95.2589514370163,155.7146324,-0.337,-0.337,1.557146324,1.634645669,13.0786,1,1.6,seki,0.337,-0.337,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.1,2020_September,9,fall,7.8087,HP,100,194.9716503,-0.361,-0.361,1.949716503,1.949716503,9.1154,2,2.1,czo,0.361,-0.361,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.1,2020_September,9,fall,7.6265,HP,74.66242932,145.5705706,-0.361,-3.991,1.455705706,1.949716503,8.2082,2,2.1,czo,3.991,-3.991,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,8.9809,HP,63.89828624,104.6387568,-0.2,-2.97,1.046387568,1.637583149,10.7855,1,1.3,czo,2.97,-2.97,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.1,2020_September,9,fall,7.9053,HP,58.92804181,114.8929756,-0.361,-3.897,1.148929756,1.949716503,8.6675,2,2.1,czo,3.897,-3.897,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.1,2020_September,9,fall,7.926,HP,83.42154692,155.4671968,-0.263,-2.848,1.554671968,1.863633588,9.0208,1,1.1,czo,2.848,-2.848,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.2,2020_September,9,fall,8.4377,HP,92.38036394,167.0481292,-0.982,-1.18,1.670481292,1.808264463,10.4959,2,2.2,czo,1.18,-1.18,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.4,2020_September,9,fall,8.273,HP,92.59839898,138.7940429,-0.25,-2.5,1.387940429,1.49888167,9.8014,1,1.4,czo,2.5,-2.5,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.1,2020_October,10,fall,7.4009,HP,77.4420181717992,131.6837658,-0.059,-3.609,1.316837658,1.700417537,7.6191,1,1.1,seki,3.609,-3.609,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.9,2020_October,10,fall,12.8673,EPI,79.8802436111487,141.979835,-0.401,-2.376,1.41979835,1.777408638,13.9516,1,1.9,seki,2.376,-2.376,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.4,2020_September,9,fall,7.7559,HP,85.97360851,128.8642659,-0.25,-2.644,1.288642659,1.49888167,8.4537,1,1.4,czo,2.644,-2.644,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,12.6916,HP,72.1784234919332,121.0147823,-0.314,-2.117,1.210147823,1.676606061,13.2974,1,1.3,seki,2.117,-2.117,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.4,2020_September,9,fall,7.8405,HP,70.13102655,105.1181102,-0.25,-4.127,1.051181102,1.49888167,8.4546,1,1.4,czo,4.127,-4.127,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.4,2020_September,9,fall,8.0784,HP,82.71236334,123.9760453,-0.25,-0.644,1.239760453,1.49888167,9.2377,1,1.4,czo,0.644,-0.644,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.3,2020_September,9,fall,8.4098,HP,68.72020866,112.5350557,-0.2,-3.722,1.125350557,1.637583149,9.734,1,1.3,czo,3.722,-3.722,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.1,2020_October,10,fall,12.5034,HP,87.8471056958994,149.3767591,-0.059,-2.039,1.493767591,1.700417537,12.8749,1,1.1,seki,2.039,-2.039,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.1,2020_September,9,fall,8.0828,HP,84.80436982,158.044272,-0.263,-3.974,1.58044272,1.863633588,9.4679,1,1.1,czo,3.974,-3.974,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.1,2020_October,10,fall,12.8318,EPI,81.5770178686413,138.7149918,-0.059,-0.059,1.387149918,1.700417537,13.8422,1,1.1,seki,0.059,-0.059,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.5,2020_September,9,fall,8.7894,HP,84.395135,141.7563572,-0.3,-1.733,1.417563572,1.679674512,11.1865,1,1.5,czo,1.733,-1.733,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.8415,HP,91.32425386,153.5171395,-0.35,-0.35,1.535171395,1.681011703,11.336,1,1.2,czo,0.35,-0.35,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_2.3,2020_September,9,fall,7.6728,HP,74.7077799,133.716387,-0.331,-2.032,1.33716387,1.78985893,8.2546,2,2.3,czo,2.032,-2.032,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.1,2020_October,10,fall,12.8318,HP,81.5770178686413,138.7149918,-0.059,-0.059,1.387149918,1.700417537,13.8422,1,1.1,seki,0.059,-0.059,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.5,2020_September,9,fall,7.8617,HP,78.91499487,132.5515055,-0.3,-3.671,1.325515055,1.679674512,8.6981,1,1.5,czo,3.671,-3.671,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.5,2020_September,9,fall,7.8336,HP,70.17597139,117.8727905,-0.3,-3.694,1.178727905,1.679674512,8.6138,1,1.5,czo,3.694,-3.694,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.6,2020_October,10,fall,12.8803,HP,69.9662458164198,114.3700207,-0.337,-3.702,1.143700207,1.634645669,13.6555,1,1.6,seki,3.702,-3.702,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.1444,HP,82.15903694,138.1103026,-0.35,-2.026,1.381103026,1.681011703,9.4541,1,1.2,czo,2.026,-2.026,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.6,2020_October,10,fall,12.7564,HP,63.5351347815549,103.8574329,-0.337,-4.071,1.038574329,1.634645669,13.2168,1,1.6,seki,4.071,-4.071,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.4053,HP,65.40870959,109.9528063,-0.35,-3.122,1.099528063,1.681011703,9.71,1,1.2,czo,3.122,-3.122,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.6,2020_September,9,fall,8.7133,HP,100,177.1324503,-0.275,-0.521,1.771324503,1.771324503,11.388,1,1.6,czo,0.521,-0.521,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,7.4928,HP,72.9912799712824,122.3776224,-0.314,-3.007,1.223776224,1.676606061,7.7728,1,1.3,seki,3.007,-3.007,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.3,2020_October,10,fall,7.4101,HP,66.9912172051965,112.3178808,-0.314,-3.748,1.123178808,1.676606061,7.6645,1,1.3,seki,3.748,-3.748,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,9.005,HP,52.41758376,88.11457175,-0.35,-3.862,0.881145718,1.681011703,10.5893,1,1.2,czo,3.862,-3.862,182,0.3044613909291255,-2.537273993175824
PIJE,2020_September_PIJE_1.2,2020_September,9,fall,8.9809,HP,62.92615406,105.7796014,-0.35,-3.336,1.057796014,1.681011703,10.7855,1,1.2,czo,3.336,-3.336,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.9,2020_October,10,fall,12.5737,HP,84.2977084710218,149.8314752,-0.401,-2.684,1.498314752,1.777408638,13.1516,1,1.9,seki,2.684,-2.684,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.7,2020_October,10,fall,7.5339,HP,73.6440776636211,123.2162765,-0.356,-3.789,1.232162765,1.673132184,7.976,1,1.7,seki,3.789,-3.789,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.7,2020_October,10,fall,12.5533,EPI,76.7216675571402,128.3654912,-0.356,-2.786,1.283654912,1.673132184,13.1321,1,1.7,seki,2.786,-2.786,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.7,2020_October,10,fall,12.2167,EPI,100,167.3132184,-0.356,-0.356,1.673132184,1.673132184,12.4496,1,1.7,seki,0.356,-0.356,182,0.3044613909291255,-2.537273993175824
PIJE,2020_October_PIJE_1.6,2020_October,10,fall,7.5357,EPI,79.1469638060137,129.3772416,-0.337,-2.773,1.293772416,1.634645669,7.9325,1,1.6,seki,2.773,-2.773,182,0.3044613909291255,-2.537273993175824
