"","hydration","ambient.humidity","ambient.temp","bins10lfm","bins20lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","ignition","ignition.temp","ignition.temp.higher","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","month","mpa","pfg","prop.ignite","prop.new","prop.new.lfm","ros","round","RWC","RWD","sample","sample.length","sample.wt","site","spp","start.temp","temp.change","temp.max","temp.max.higher","temp.start.higher","ttfg","tti","ttms","video.notes...56","video.notes...57","water.wt","ww.flam.sample","year","year.month","fh_nas_imputed","flam.index","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","ignition_num"
"402","hydrated",55,23,"(90,100]","(80,100]","(95,100]",7.1408,7.6312,3.57676077252796,27,NA,8.1188,79,0.939941863329556,15.650533223954,6.18085514700238,1,"(90,100]",9,0.9942903752,1.633684475,1,285.8,212.9,"2020_September_CADE_1.6",99.42903752,99.42903752,NA,99.42903752,-0.096,"HP","2020_September_HP_CADE_(90,100]","September",1.89,43,100,NA,NA,0.37037037037037,6,60.861836567309,39.138163432691,1.6,10,3.8053,1,"CADE",256.1,27,283.1,255,206.7,66,75,76,NA,NA,0.4876,0.228539227472041,2020,"2020_September",38,3.57519797429557,3.26285,NA,22.0870237134045,7.54872962356862,12.0220508819797,18.4524501909455,20.9686933988017,2.51624320785621,1
"403","hydrated",58,23,"(90,100]","(80,100]","(95,100]",7.2589,8.033,2.89320394504706,14,NA,8.7857,185,0.914326689962097,10.6722465789823,6.18085514700238,0,"(90,100]",0.5,0.9723549929,1.633684475,1,252.9,207.4,"2020_September_CADE_1.6",97.23549929,97.23549929,NA,97.23549929,-0.096,"HP","2020_September_HP_CADE_(90,100]","September",2.75,171,100,NA,NA,0.714285714285714,7,59.5191426361568,40.4808573638432,1.6,10,3.1643,1,"CADE",247.7,15.2,262.9,220.5,213.2,71,71,72,NA,NA,0.752700000000001,0.271096054952935,2020,"2020_September",38,3.71402801720961,3.26285,NA,63.9429516597699,4.83892607155015,59.1040255882197,24.5402679342901,24.5402679342901,0.172818788269648,1
"404","moderate",60,23,"(80,90]","(80,100]","(80,85]",6.1828,6.9488,3.86776108873621,21,NA,7.5978,88,0.914580536471084,10.7069337442219,6.18085514700238,1,"(80,90]",4,0.8472584856,1.633684475,1,260.8,212.7,"2020_September_CADE_1.6",84.72584856,84.72584856,NA,84.72584856,-0.096,"HP","2020_September_HP_CADE_(80,90]","September",3.15,63,100,NA,NA,0.476190476190476,8,51.8618190088389,48.1381809911611,1.6,10,4.229,1,"CADE",262.3,38.4,300.7,248.4,219,51,55,61,NA,NA,0.649,0.361238911263787,2020,"2020_September",46,4.64652734250561,3.83148888888889,NA,22.7521809080389,5.42949771669111,16.2884931500733,13.1859230262498,14.2201130675243,1.0341900412745,1
"405","moderate",59,24,"(80,90]","(80,100]","(80,85]",6.1477,6.7131,4.03906348794374,22,NA,7.1664,74,0.936746483590087,14.8093977498345,6.18085514700238,0,"(80,90]",0.5,0.8017332862,1.633684475,1,249.8,207.3,"2020_September_CADE_1.6",80.17332862,80.17332862,NA,80.17332862,-0.096,"HP","2020_September_HP_CADE_(80,90]","September",4.08,52,100,NA,NA,0.454545454545455,9,49.0751609915372,50.9248390084628,1.6,10,4.3118,1,"CADE",259.9,96.5,356.4,291,215.3,63,63,67,NA,NA,0.4533,0.272736512056262,2020,"2020_September",46,4.22936885405315,3.83148888888889,NA,18.3210786908608,5.44680717836403,12.8742715124968,15.5976751016788,15.5976751016788,0.123791072235546,1
"406","hydrated",50,26,"(120,130]","(120,140]","(120,125]",7.1909,7.7993,2.94991065464496,19,32,8.5512,120,0.912070820469642,10.3727889346988,5.71035117530445,0,"(120,130]",0.5,1.235864563,1.584118439,1,255.4,214,"2020_September_CADE_2.1",123.5864563,123.5864563,NA,123.5864563,-0.53,"HP","2020_September_HP_CADE_(120,130]","September",0.53,101,100,NA,NA,0.526315789473684,1,78.0159193008421,21.9840806991579,2.1,10,3.2343,2,"CADE",246.6,14.7,261.3,246.2,224.7,59,59,63,NA,NA,0.7519,0.284389345355038,2020,"2020_September",32,4.05491569940909,3.54028888888889,10.8477861692565,40.6791981347119,6.44087303799605,34.2383250967158,20.0006057495667,20.0006057495667,0.169496658894633,1
"407","hydrated",56,24,"(150,160]","(140,160]","(155,160]",7.1737,8.0653,1.87589260263566,9,NA,9.4777,67,0.850976502738006,5.71035117530445,5.71035117530445,1,"(150,160]",3,1.584118439,1.584118439,1,249.5,221.3,"2020_September_CADE_2.1",158.4118439,158.4118439,NA,158.4118439,-0.53,"HP","2020_September_HP_CADE_(150,160]","September",2.1,55,100,NA,NA,1.11111111111111,2,100,0,2.1,10,2.2044,2,"CADE",244.9,7.09999999999999,252,232.7,223.4,61,64,65,NA,NA,1.4124,0.32850739736434,2020,"2020_September",34,3.88720882493737,2.6494,NA,35.7163304049837,4.79771602455005,29.3193757055836,32.5178530552836,34.1170917301337,1.59923867485002,1
"408","hydrated",55,24,"(130,140]","(120,140]","(130,135]",6.1848,6.9326,2.98797513397371,13,33,7.912,52,0.876213346814965,7.07841535634062,5.71035117530445,0,"(130,140]",0.5,1.309708478,1.584118439,1,288.1,219.8,"2020_September_CADE_2.1",130.9708478,130.9708478,NA,130.9708478,-0.53,"HP","2020_September_HP_CADE_(130,140]","September",1.69,39,100,NA,NA,0.769230769230769,3,82.6774340703195,17.3225659296805,2.1,10,3.4101,2,"CADE",286.4,8,294.4,238,226,65,65,66,NA,NA,0.9794,0.422124866026289,2020,"2020_September",33,3.81864843526893,3.76671818181818,11.0442686168252,17.403089941664,4.350772485416,13.052317456248,21.75386242708,21.75386242708,0.167337403285231,1
"409","hydrated",55,24,"(120,130]","(120,140]","(120,125]",6.1659,6.7258,2.13151652760902,9,40,7.407,77,0.9080329418118,9.87345860246623,5.71035117530445,0,"(120,130]",0.5,1.21664583,1.584118439,1,299.6,217.8,"2020_September_CADE_2.1",121.664583,121.664583,NA,121.664583,-0.53,"HP","2020_September_HP_CADE_(120,130]","September",2.31,68,100,NA,NA,1.11111111111111,4,76.8027061643211,23.1972938356789,2.1,10,2.3474,2,"CADE",286.8,55.4,342.2,282.9,222.7,55,55,57,NA,NA,0.6812,0.215883472390982,2020,"2020_September",40,4.48943662029776,3.54028888888889,18.7659816294594,36.1245146367094,4.22234586662837,31.902168770081,25.8032247405067,25.8032247405067,0.234574770368243,1
"410","hydrated",53,24,"(110,120]","(100,120]","(110,115]",6.2117,6.7954,3.07871290659945,10,39,7.4582,67,0.911131372180955,10.2525648762824,5.71035117530445,0,"(110,120]",0.5,1.135514819,1.584118439,1,266.2,222.1,"2020_September_CADE_2.1",113.5514819,113.5514819,NA,113.5514819,-0.53,"HP","2020_September_HP_CADE_(110,120]","September",2.26,57,85,NA,NA,1,5,71.6811818513275,28.3188181486725,2.1,10,3.379,2,"CADE",257.3,16.3,273.6,252.9,217,106,106,108,NA,NA,0.6628,0.300287093400553,2020,"2020_September",39,2.83483046382325,3.29860909090909,12.6676313067063,21.7623409628032,3.24811059146316,18.51423037134,34.4299722695095,34.4299722695095,0.162405529573158,1
"411","hydrated",66,21,"(130,140]","(120,140]","(130,135]",7.1909,7.6258,2.98465080876979,12,NA,8.21,161,0.92884287454324,13.0534063676823,5.71035117530445,0,"(130,140]",0.5,1.34329731,1.584118439,1,230.9,193.5,"2020_September_CADE_2.1",134.329731,134.329731,NA,134.329731,-0.53,"HP","2020_September_HP_CADE_(130,140]","September",2.81,149,100,NA,NA,0.833333333333333,6,84.797782598123,15.202217401877,2.1,10,3.2133,2,"CADE",231.6,20,251.6,214.9,197.1,70,70,71,NA,NA,0.584200000000001,0.228649191230207,2020,"2020_September",42,3.8434372832411,3.76671818181818,NA,53.9426587280944,4.0205708368766,49.9220878912178,23.4533298817802,23.4533298817802,0.167523784869859,1
"412","hydrated",57,23,"(100,110]","(100,120]","(105,110]",7.1709,7.568,2.0520697616311,11,NA,8.0044,132,0.945479986007696,17.3418881759853,5.71035117530445,1,"(100,110]",18,1.098967514,1.584118439,1,251.1,203.1,"2020_September_CADE_2.1",109.8967514,109.8967514,NA,109.8967514,-0.53,"HP","2020_September_HP_CADE_(100,110]","September",3.13,103,94,NA,NA,0.909090909090909,7,69.3740750024815,30.6259249975185,2.1,10,2.1704,2,"CADE",241.2,21.2,262.4,214.3,208.3,50,68,69,NA,NA,0.436400000000001,0.118330238368897,2020,"2020_September",42,3.92168821831993,3.65619411764706,NA,64.325298519617,5.36044154330142,50.1932253600042,24.3656433786428,33.1372749949542,8.77163161631141,1
"413","moderate",60,23,"(70,80]","(60,80]","(75,80]",6.1841,6.6193,2.13873616306128,20,NA,6.9618,58,0.950802953259214,19.3264233576642,5.71035117530445,0,"(70,80]",0.5,0.7869944853,1.584118439,1,259.4,216,"2020_September_CADE_2.1",78.69944853,78.69944853,NA,78.69944853,-0.53,"HP","2020_September_HP_CADE_(70,80]","September",4.33,38,100,NA,NA,0.5,8,49.6802805853837,50.3197194146163,2.1,10,2.2494,2,"CADE",266.7,5.60000000000002,272.3,233.8,224,39,39,44,NA,NA,0.3425,0.110663836938723,2020,"2020_September",NA,NA,2.60435,NA,27.1188195167476,9.35131707474055,17.767502442007,18.2350682957441,18.2350682957441,0.233782926868514,1
"414","hydrated",49,26,"(130,140]","(120,140]","(130,135]",7.1828,7.8263,2.90846431952458,13,43,8.6829,139,0.90134632438471,9.13646976418398,9.13646976418398,0,"(130,140]",0.5,1.331157731,1.331157731,1,243.6,NA,"2020_September_CADE_2.2",133.1157731,133.1157731,NA,133.1157731,-0.31,"HP","2020_September_HP_CADE_(130,140]","September",0.31,126,100,NA,NA,0.769230769230769,1,100,0,2.2,10,3.2268,2,"CADE",261.9,-1.69999999999999,260.2,NA,NA,62,62,62,"gpe, thermocoupler turned off whole time; glow time looks to be close to done",NA,0.8566,0.318335680475417,2020,"2020_September",43,4.20591377394091,3.76671818181818,14.7844344217462,47.7915438284355,4.46971273215584,43.3218310962797,21.3170914918202,21.3170914918202,0.17191202815984,1
"415","hydrated",56,24,"(110,120]","(100,120]","(110,115]",7.2148,7.919,2.1182308626696,14,NA,8.7264,169,0.907476164283095,9.80802576170423,9.13646976418398,0,"(110,120]",0.5,1.146549276,1.331157731,1,246.2,218.5,"2020_September_CADE_2.2",114.6549276,114.6549276,NA,114.6549276,-0.31,"HP","2020_September_HP_CADE_(110,120]","September",1.6,155,85,NA,NA,0.714285714285714,2,86.1317370060032,13.8682629939968,2.2,10,2.3342,2,"CADE",247.7,2.80000000000001,250.5,253.9,221.7,54,54,54,NA,NA,0.8074,0.2159691373304,2020,"2020_September",42,4.60123581242557,3.29860909090909,NA,79.7835604127728,6.60928902827704,73.1742713844958,25.4929719662114,25.4929719662114,0.23604603672418,1
"416","hydrated",55,24,"(110,120]","(100,120]","(110,115]",6.1665,6.7761,2.7394815983458,19,44,7.4477,180,0.909824509580139,10.0894877903514,9.13646976418398,0,"(110,120]",0.5,1.101706037,1.331157731,1,283,219.9,"2020_September_CADE_2.2",110.1706037,110.1706037,NA,110.1706037,-0.31,"HP","2020_September_HP_CADE_(110,120]","September",1.64,161,85,NA,NA,0.526315789473684,3,82.7629973025338,17.2370026974662,2.2,10,3.011,2,"CADE",283,9.10000000000002,292.1,235,223.3,54,54,55,"glow time long due to ~2cm piece of plant hanging off of wire mesh that did not ignite",NA,0.671600000000001,0.271518401654202,2020,"2020_September",44,4.6542448586476,3.29860909090909,16.0614329464994,65.7058620538611,6.93561877235201,58.7702432815091,19.7117586161583,19.7117586161583,0.182516283482948,1
"417","hydrated",54,24,"(100,110]","(100,120]","(105,110]",6.1567,6.6156,2.54512638336728,32,50,7.1185,109,0.929353094050713,13.1549015708888,9.13646976418398,0,"(100,110]",0.5,1.095881456,1.331157731,1,279.5,216.2,"2020_September_CADE_2.2",109.5881456,109.5881456,NA,109.5881456,-0.31,"HP","2020_September_HP_CADE_(100,110]","September",2.48,77,94,NA,NA,0.3125,4,82.3254397641327,17.6745602358673,2.2,10,2.7386,2,"CADE",290.5,-2.10000000000002,288.4,241.7,216.4,55,55,57,NA,NA,0.5029,0.193473616632718,2020,"2020_September",50,4.74392600592555,3.65619411764706,19.6453898426248,42.8269498569221,12.5730494992799,30.2539003576422,21.6099288268873,21.6099288268873,0.196453898426248,1
"418","dry",55,23,"(50,60]","(40,60]","(55,60]",7.1823,7.8393,2.58141546731529,14,NA,8.2225,66,0.953396169048343,20.4574634655532,9.13646976418398,0,"(50,60]",0.5,0.5832572298,1.331157731,1,277.5,218.2,"2020_September_CADE_2.2",58.32572298,58.32572298,NA,58.32572298,-0.31,"HP","2020_September_HP_CADE_(50,60]","September",1.75,52,100,NA,NA,0.714285714285714,6,43.8157865305595,56.1842134694405,2.2,10,2.7076,2,"CADE",254.4,23.1,277.5,235.4,209.3,112,112,114,NA,NA,0.3832,0.126184532684707,2020,"2020_September",NA,NA,2.7932,NA,25.567368304584,5.42338115551783,20.1439871490662,43.3870492441426,43.3870492441426,0.193692184125637,1
"419","hydrated",57,23,"(90,100]","(80,100]","(95,100]",7.2142,7.6735,2.22440401673125,14,NA,8.1285,268,0.944024112689918,16.8648351648351,9.13646976418398,1,"(90,100]",0.5,0.9906379273,1.331157731,1,254.3,208.8,"2020_September_CADE_2.2",99.06379273,99.06379273,NA,99.06379273,-0.31,"HP","2020_September_HP_CADE_(90,100]","September",2.95,254,100,NA,NA,0.714285714285714,7,74.4192746081118,25.5807253918882,2.2,10,2.3563,2,"CADE",254.5,7.5,262,222.2,217.6,60,60,64,"glow time continued onto next video",NA,0.455000000000001,0.131895983268746,2020,"2020_September",38,4.17480014239843,3.26285,NA,120.48171014986,6.29382067947032,114.18788947039,26.9735171977299,26.9735171977299,0.224779309981083,1
"420","moderate",61,23,"(70,80]","(60,80]","(70,75]",6.1659,6.7265,2.05646265787258,14,NA,7.126,128,0.943937692955375,16.8372966207759,9.13646976418398,1,"(70,80]",9,0.7126293257,1.331157731,1,272,220.7,"2020_September_CADE_2.2",71.26293257,71.26293257,NA,71.26293257,-0.31,"HP","2020_September_HP_CADE_(70,80]","September",4.79,105,100,NA,NA,0.714285714285714,8,53.5345518494382,46.4654481505618,2.2,10,2.1786,2,"CADE",269.7,12.2,281.9,237.7,221.7,70,79,83,NA,NA,0.399500000000001,0.122137342127421,2020,"2020_September",NA,NA,2.60435,NA,62.2428029558371,6.80780657329468,51.0585492997101,34.0390328664734,38.4154799493057,4.3764470828323,1
"421","hydrated",48,26,"(130,140]","(120,140]","(130,135]",7.236,7.9395,2.9538441275734,15,46,8.889,57,0.893182585217685,8.36176935229068,4.64007881021991,0,"(130,140]",0.5,1.349680171,1.431248417,1,243.6,NA,"2020_September_CADE_2.3",134.9680171,134.9680171,NA,134.9680171,-0.5,"HP","2020_September_HP_CADE_(130,140]","September",0.5,42,100,NA,NA,0.666666666666667,1,94.3009022730678,5.6990977269322,2.3,10,3.3071,2,"CADE",261.9,-1.69999999999999,260.2,NA,NA,75,75,75,"thermocoupler turned off whole time",NA,0.9495,0.353255872426595,2020,"2020_September",46,3.74665688884389,3.76671818181818,15.5729273493484,19.296888237236,5.07812848348317,14.2187597537529,25.3906424174158,25.3906424174158,0.169270949449439,1
"422","hydrated",55,24,"(120,130]","(120,140]","(125,130]",6.1529,6.657,2.80634932921242,20,38,7.3123,167,0.910383873746974,10.1587059362124,4.64007881021991,0,"(120,130]",0.5,1.299940488,1.431248417,1,290.5,220.3,"2020_September_CADE_2.3",129.9940488,129.9940488,NA,129.9940488,-0.5,"HP","2020_September_HP_CADE_(120,130]","September",1.5,147,100,NA,NA,0.5,3,90.8256367350099,9.17436326499008,2.3,10,3.0826,2,"CADE",280.6,50.7,331.3,288.9,230.3,61,61,63,"glow time long due to ~2cm piece of plant hanging off of wire mesh that did not ignite",NA,0.6553,0.276250670787577,2020,"2020_September",38,4.12721266873948,3.54028888888889,13.5407233890816,59.5079159467532,7.12669652056924,52.3812194261839,21.7364243877362,21.7364243877362,0.178167413014231,1
"423","hydrated",53,24,"(130,140]","(120,140]","(135,140]",6.1716,6.8991,3.17093132369891,9,41,7.8953,68,0.87382366724507,6.92541658301546,4.64007881021991,0,"(130,140]",0.5,1.369347079,1.431248417,1,325.1,219.8,"2020_September_CADE_2.3",136.9347079,136.9347079,NA,136.9347079,-0.5,"HP","2020_September_HP_CADE_(130,140]","September",1.68,59,100,NA,NA,1.11111111111111,4,95.6750109020383,4.32498909796173,2.3,10,3.6288,2,"CADE",288.6,43.4,332,251.4,226.8,99,99,101,NA,NA,0.9962,0.457868676301091,2020,"2020_September",41,3.00644906616765,3.76671818181818,12.9299552133388,21.4448037684643,2.83828285170852,18.6065209167558,31.2211113687937,31.2211113687937,0.157682380650473,1
"424","hydrated",54,24,"(100,110]","(100,120]","(105,110]",7.2365,7.7769,3.13486217398057,13,NA,8.3699,84,0.929150885912616,13.114502529511,4.64007881021991,0,"(100,110]",0.5,1.097335307,1.431248417,1,268.4,212.3,"2020_September_CADE_2.3",109.7335307,109.7335307,NA,109.7335307,-0.5,"HP","2020_September_HP_CADE_(100,110]","September",2.04,71,94,NA,NA,0.769230769230769,6,76.669800571734,23.330199428266,2.3,10,3.3739,2,"CADE",258.4,21.1,279.5,249.5,212.9,64,64,66,NA,NA,0.592999999999999,0.239037826019426,2020,"2020_September",42,4.09046474496055,3.65619411764706,NA,26.7954363981938,4.14691277591094,22.6485236222829,20.4155705891,20.4155705891,0.159496645227344,1
"425","hydrated",58,23,"(90,100]","(80,100]","(95,100]",7.2025,7.9384,2.62896495732427,25,NA,8.6466,104,0.918094973746906,11.2092629200791,4.64007881021991,1,"(90,100]",10,0.9623590162,1.431248417,1,246.3,208.9,"2020_September_CADE_2.3",96.23590162,96.23590162,NA,96.23590162,-0.5,"HP","2020_September_HP_CADE_(90,100]","September",2.59,69,100,NA,NA,0.4,7,67.2391322686787,32.7608677313213,2.3,10,2.8635,2,"CADE",258.4,182.4,440.8,300.1,216.3,47,57,60,NA,NA,0.7082,0.234535042675734,2020,"2020_September",38,4.3257791055898,3.26285,NA,39.5592948891377,9.50944588681195,26.246070647601,17.8777582672065,21.6815366219312,3.80377835472478,1
"426","hydrated",60,24,"(100,110]","(100,120]","(105,110]",6.1531,6.4912,2.47995866332303,18,NA,6.8588,87,0.94640461888377,17.658324265506,4.64007881021991,0,"(100,110]",0.5,1.087252292,1.431248417,1,268.9,218.5,"2020_September_CADE_2.3",108.7252292,108.7252292,NA,108.7252292,-0.5,"HP","2020_September_HP_CADE_(100,110]","September",2.58,69,94,NA,NA,0.555555555555556,8,75.9653096615442,24.0346903384558,2.3,10,2.6204,2,"CADE",265.7,8.40000000000003,274.1,226,221.8,69,69,72,NA,NA,0.3676,0.140441336676969,2020,"2020_September",42,3.88208268369415,3.65619411764706,NA,35.0812298957532,7.25818549567307,27.8230444000801,27.8230444000801,27.8230444000801,0.201616263768696,1
"427","hydrated",58,24,"(90,100]","(80,100]","(90,95]",6.171,6.9239,2.3484376168255,22,NA,7.6075,185,0.910141307919816,10.1285839672323,4.64007881021991,0,"(90,100]",0.5,0.9079559038,1.431248417,1,265.7,218.7,"2020_September_CADE_2.3",90.79559038,90.79559038,NA,90.79559038,-0.5,"HP","2020_September_HP_CADE_(90,100]","September",3.33,163,100,NA,NA,0.454545454545455,9,63.4380372418606,36.5619627581394,2.3,10,2.5803,2,"CADE",260,19.6,279.6,258.7,222.5,47,47,48,NA,NA,0.6836,0.231862383174499,2020,"2020_September",38,4.93899898409816,3.26285,NA,78.7757778510096,9.36793033903898,69.4078475119706,20.0133057243105,20.0133057243105,0.212907507705431,1
"428","hydrated",48,26,"(130,140]","(120,140]","(130,135]",7.2005,8.0467,2.62261578476217,14,NA,9.1601,133,0.878451108612351,7.22714208730016,6.10230732254447,1,"(130,140]",5,1.315764595,1.315764595,1,255.1,224.5,"2020_September_CADE_2.4",131.5764595,131.5764595,NA,131.5764595,-0.47,"HP","2020_September_HP_CADE_(130,140]","September",0.47,114,100,NA,NA,0.714285714285714,1,100,0,2.4,10,2.9855,2,"CADE",256.8,3.39999999999998,260.2,254,227.5,52,57,58,NA,NA,1.1134,0.362884215237825,2020,"2020_September",42,4.43257112180223,3.76671818181818,NA,50.7127276411404,5.33818185696215,43.4680522638347,19.8275326115737,21.7340261319173,1.90649352034363,1
"429","hydrated",55,24,"(110,120]","(100,120]","(110,115]",6.1482,6.633,2.88265216725379,24,42,7.1819,200,0.923571756777455,12.0841683366734,6.10230732254447,0,"(110,120]",0.5,1.132219472,1.315764595,1,298.5,219.9,"2020_September_CADE_2.4",113.2219472,113.2219472,NA,113.2219472,-0.47,"HP","2020_September_HP_CADE_(110,120]","September",2.43,176,85,NA,NA,0.416666666666667,3,86.0503068939927,13.9496931060073,2.4,10,3.1212,2,"CADE",302.9,84.6,387.5,299.9,232.1,46,46,48,NA,"B0144:0s vid",0.5489,0.238547832746209,2020,"2020_September",42,5.13558092915822,3.29860909090909,14.5699160228589,69.3805524898044,8.32566629877653,61.0548861910279,15.957527072655,15.957527072655,0.173451381224511,1
"430","hydrated",53,24,"(90,100]","(80,100]","(95,100]",6.2138,6.7053,1.9779249780894,10,42,7.1883,134,0.932807478819749,13.8826086956522,6.10230732254447,0,"(90,100]",0.5,0.982706002,1.315764595,1,289.7,216.8,"2020_September_CADE_2.4",98.2706002,98.2706002,NA,98.2706002,-0.47,"HP","2020_September_HP_CADE_(90,100]","September",2.51,124,100,NA,NA,1,4,74.6870683201504,25.3129316798496,2.4,10,2.1204,2,"CADE",284.5,9.60000000000002,294.1,244,220.4,50,50,51,NA,NA,0.483,0.142475021910605,2020,"2020_September",42,4.85130932705645,3.26285,21.2343746427483,67.7477667173399,5.05580348636865,62.6919632309713,25.2790174318432,25.2790174318432,0.252790174318432,1
"431","hydrated",64,22,"(90,100]","(80,100]","(90,95]",7.2003,7.6169,1.88439894417435,13,NA,8.8651,170,0.859200685835467,6.10230732254447,6.10230732254447,0,"(90,100]",0.5,0.94943297545117,1.315764595,1,241.4,200.2,"2020_September_CADE_2.4",299.6159386,94.943297545117,NA,NA,-0.47,"HP","2020_September_HP_CADE_(90,100]","September",3.11,157,100,NA,NA,0.769230769230769,6,72.1582704884356,27.8417295115644,2.4,10,2.1932,2,"CADE",237.6,11,248.6,214.1,203.7,61,61,62,NA,NA,1.2482,0.308801055825654,2020,"2020_September",38,4.12721266873948,3.26285,NA,90.2144423958409,6.89875147732901,83.3156909185119,32.37106462439,32.37106462439,0.265336595281885,1
"432","hydrated",58,23,"(90,100]","(80,100]","(95,100]",7.2074,7.6134,2.8113338130932,17,NA,8.0179,111,0.949550381022462,18.8217552533993,6.10230732254447,1,"(90,100]",3,0.9963054187,1.315764595,1,262.9,208.8,"2020_September_CADE_2.4",99.63054187,99.63054187,NA,99.63054187,-0.47,"HP","2020_September_HP_CADE_(90,100]","September",3.35,91,100,NA,NA,0.588235294117647,7,75.7206435319838,24.2793564680162,2.4,10,2.9607,2,"CADE",258.7,13.2,271.9,226.2,214.4,46,49,51,NA,NA,0.404499999999999,0.149366186906795,2020,"2020_September",38,4.80040132050034,3.26285,NA,39.483038080729,6.04695177812966,32.3689771652823,16.3623401055273,17.4294492428443,1.067109137317,1
