individual,spp,year_month,month,timing,dry_wt,model,rwc,lfm,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample,location,pos_mpa,water_potential,n,sd_fall_spp,mean_po_fall_spp,tlp,po,swc_sat,rwc_new
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.938,EPI,56.8080357098225,54.26439232,-0.2,-7.9,0.5426439232,0.9552238806,1.447,St. Marys,6,local,7.9,-7.9,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,62.57687546258538
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.821,EPI,56.9979445821656,54.44579781,-0.2,-7,0.5444579781,0.9552238806,1.268,St. Marys,6,local,7,-7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,62.786069526512556
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.6625,EPI,87.3844339586332,83.47169811,-0.2,-0.2,0.8347169811,0.9552238806,1.2155,St. Marys,6,local,0.2,-0.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,96.25829819446496
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.754,EPI,52.7602785101476,50.39787798,-0.2,-9.3,0.5039787798,0.9552238806,1.134,St. Marys,6,local,9.3,-9.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,58.11806967882829
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.344,EPI,74.5594113342982,71.22093023,-0.2,-2.4,0.7122093023,0.9552238806,0.589,St. Marys,6,local,2.4,-2.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,82.13089819656147
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.4115,EPI,58.004252736225,55.40704739,-0.2,-5.3,0.5540704739,0.9552238806,0.6395,St. Marys,6,local,5.3,-5.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,63.894567985343585
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.4825,EPI,64.2227979282368,61.34715026,-0.2,-8.2,0.6134715026,0.9552238806,0.7785,St. Marys,6,local,8.2,-8.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,70.74460466020257
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.7195,EPI,81.3346942302146,77.69284225,-0.2,-1.6,0.7769284225,0.9552238806,1.2785,St. Marys,6,local,1.6,-1.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,89.59420912967006
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.402,EPI,100,95.52238806,-0.2,-0.4,0.9552238806,0.9552238806,0.786,St. Marys,6,local,0.4,-0.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,110.15497135340209
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.8755,EPI,63.3745002815207,60.53683609,-0.2,-5.6,0.6053683609,0.9552238806,1.4055,St. Marys,6,local,5.6,-5.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,69.81016263047086
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.5375,EPI,82.1918604680244,78.51162791,-0.2,-0.2,0.7851162791,0.9552238806,0.9595,St. Marys,6,local,0.2,-0.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,90.53842035338052
2016_December_ADFA_6,ADFA,2016_December,12,fall,0.6575,EPI,77.6996197722572,74.22053232,-0.2,-1.3,0.7422053232,0.9552238806,1.1455,St. Marys,6,local,1.3,-1.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8671636594007414,85.58999390183226
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.3737,EPI,100,85.13314599,-0.7,-2.2,0.8513314599,0.8513314599,0.6918,St. Marys,1,local,2.2,-2.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,102.36654062336319
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.3063,EPI,72.1462920766662,61.42040816,-0.7,-6.5,0.6142040816,0.8513314599,0.4944,St. Marys,1,local,6.5,-6.5,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,73.85366338691071
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.3737,EPI,100,85.13314599,-0.7,-2.2,0.8513314599,0.8513314599,0.6918,St. Marys,1,local,2.2,-2.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,102.36654062336319
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.1779,EPI,57.6918888041201,49.11491992,-0.7,-5.4,0.4911491992,0.8513314599,0.2654,St. Marys,1,local,5.4,-5.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,59.05719078905509
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.3339,EPI,64.9855550110865,55.32424742,-0.7,-7.6,0.5532424742,0.8513314599,0.5186,St. Marys,1,local,7.6,-7.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,66.52346456974185
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.3339,EPI,64.9855550110865,55.32424742,-0.7,-7.6,0.5532424742,0.8513314599,0.5186,St. Marys,1,local,7.6,-7.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,66.52346456974185
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.4044,EPI,72.4503218608238,61.67923828,-0.7,-5.7,0.6167923828,0.8513314599,0.6538,St. Marys,1,local,5.7,-5.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,74.16488815941757
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.2721,EPI,63.2111459927971,53.8136372,-0.7,-4.2,0.538136372,0.8513314599,0.4185,St. Marys,1,local,4.2,-4.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,64.70706344121007
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.2045,EPI,93.0514231428792,79.21760391,-0.7,-0.7,0.7921760391,0.8513314599,0.3665,St. Marys,1,local,0.7,-0.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,95.25352287217302
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.2741,EPI,86.6938249864153,73.80518059,-0.7,-3.2,0.7380518059,0.8513314599,0.4764,St. Marys,1,local,3.2,-3.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,88.74546957266615
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.218,EPI,94.7786816188819,80.68807339,-0.7,-1.3,0.8068807339,0.8513314599,0.3939,St. Marys,1,local,1.3,-1.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,97.02165762168077
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.4044,EPI,72.4503218608238,61.67923828,-0.7,-5.7,0.6167923828,0.8513314599,0.6538,St. Marys,1,local,5.7,-5.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,74.16488815941757
2018_January_ADFA_1,ADFA,2018_January,NA,NA,0.4992,EPI,69.5153530881515,59.18060703,-0.7,-7.6,0.5918060703,0.8513314599,0.7946,St. Marys,1,local,7.6,-7.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8316501219205018,71.16046215845697
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.4579,EPI,58.918687476822,47.54313169,-0.5,-9.9,0.4754313169,0.8069278819,0.6756,St. Marys,2,local,9.9,-9.9,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,57.631542982036386
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.2906,EPI,90.7645004873886,73.24040613,-0.5,-3.2,0.7324040613,0.8069278819,0.5034,St. Marys,2,local,3.2,-3.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,88.78164866010945
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.2096,EPI,94.6823317470498,76.40181341,-0.5,-3.7,0.7640181341,0.8069278819,0.3697,St. Marys,2,local,3.7,-3.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,92.61389052269936
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.5104,EPI,62.6189750080564,50.52899687,-0.5,-9,0.5052899687,0.8069278819,0.7683,St. Marys,2,local,9,-9,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,61.25099360177606
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.2857,EPI,62.0393283004737,50.06126378,-0.5,-8.6,0.5006126378,0.8069278819,0.4287,St. Marys,2,local,8.6,-8.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,60.68400992354004
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.1843,EPI,98.0386826065875,79.1101465,-0.5,-1.4,0.791101465,0.8069278819,0.3301,St. Marys,2,local,1.4,-1.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,95.89691815124822
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.2881,EPI,80.309391946418,64.80388754,-0.5,-4.8,0.6480388754,0.8069278819,0.4748,St. Marys,2,local,4.8,-4.8,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,78.55494363553068
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.2738,EPI,72.3415692150221,58.37442922,-0.5,-6.3,0.5837442922,0.8069278819,0.4336,St. Marys,2,local,6.3,-6.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,70.7611868856313
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.4908,EPI,73.0154508743342,58.91820312,-0.5,-6.6,0.5891820312,0.8069278819,0.78,St. Marys,2,local,6.6,-6.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,71.42034684788831
2018_January_ADFA_2,ADFA,2018_January,NA,NA,0.1761,EPI,100,80.69278819,-0.5,-0.5,0.8069278819,0.8069278819,0.3182,St. Marys,2,local,0.5,-0.5,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8249498318103176,97.81538837691873
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.2423,EPI,95.4938340768148,75.40239373,-0.6,-0.6,0.7540239373,0.7896048416,0.425,St. Marys,3,local,0.6,-0.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,94.4620283485222
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.3309,EPI,56.1550957693621,44.3403355,-0.6,-10,0.443403355,0.7896048416,0.4776,St. Marys,3,local,10,-10,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,55.54834298738629
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.2445,EPI,87.8152330721474,69.3393332,-0.6,-2.8,0.693393332,0.7896048416,0.4139,St. Marys,3,local,2.8,-2.8,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,86.86639421368973
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.2632,EPI,58.2815329332955,46.01938058,-0.6,-8,0.4601938058,0.7896048416,0.3843,St. Marys,3,local,8,-8,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,57.651804112418226
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.3306,EPI,53.3244743974478,42.10526316,-0.6,-9.5,0.4210526316,0.7896048416,0.4698,St. Marys,3,local,9.5,-9.5,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,52.74830632677193
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.478,EPI,72.6036232045313,57.3281724,-0.6,-6.7,0.573281724,0.7896048416,0.752,St. Marys,3,local,6.7,-6.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,71.81914497050236
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.3092,EPI,63.6198150561087,50.23451399,-0.6,-6.2,0.5023451399,0.7896048416,0.4645,St. Marys,3,local,6.2,-6.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,62.93240638472785
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.3343,EPI,73.0778982599389,57.70266228,-0.6,-4.8,0.5770266228,0.7896048416,0.5272,St. Marys,3,local,4.8,-4.8,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,72.28829550950867
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.3644,EPI,49.0386880500101,38.72118551,-0.6,-10,0.3872118551,0.7896048416,0.5055,St. Marys,3,local,10,-10,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,48.508827669734075
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.1841,EPI,87.0215740201966,68.71265617,-0.6,-3.6,0.6871265617,0.7896048416,0.3106,St. Marys,3,local,3.6,-3.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,86.08131060500219
2018_January_ADFA_3,ADFA,2018_January,NA,NA,0.2809,EPI,100,78.96048416,-0.6,-1.2,0.7896048416,0.7896048416,0.5027,St. Marys,3,local,1.2,-1.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7982296701463919,98.91950539187422
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.4532,EPI,59.6054730166366,49.12280702,-0.8,-7.7,0.4912280702,0.8241324921,0.6758,St. Marys,4,local,7.7,-7.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,66.889667064199
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3595,EPI,84.5833993298515,69.70792768,-0.8,-4.6,0.6970792768,0.8241324921,0.6101,St. Marys,4,local,4.6,-4.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,94.92006579249555
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.2359,EPI,83.6027277900842,68.8997244,-0.8,-1.2,0.688997244,0.8241324921,0.3984,St. Marys,4,local,1.2,-1.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,93.81954952319147
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.2536,EPI,100,82.41324921,-0.8,-0.8,0.8241324921,0.8241324921,0.4626,St. Marys,4,local,0.8,-0.8,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,112.2206798787241
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3229,EPI,73.9912959924906,60.97863116,-0.8,-6.4,0.6097863116,0.8241324921,0.5198,St. Marys,4,local,6.4,-6.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,83.03353541385205
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.2891,EPI,57.6788671671886,47.53502854,-0.8,-9.4,0.4753502854,0.8241324921,0.4265,St. Marys,4,local,9.4,-9.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,64.72761688136521
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.5177,EPI,60.7811988001583,50.09176084,-0.8,-8.4,0.5009176084,0.8241324921,0.777,St. Marys,4,local,8.4,-8.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,68.20907453197655
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3297,EPI,99.9203277499317,82.34758872,-0.8,-2.7,0.8234758872,0.8241324921,0.6012,St. Marys,4,local,2.7,-2.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,112.13127113802277
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3297,EPI,99.9203277499317,82.34758872,-0.8,-2.7,0.8234758872,0.8241324921,0.6012,St. Marys,4,local,2.7,-2.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,112.13127113802277
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3926,EPI,89.9808697762179,74.15615845,-0.8,-5.6,0.7415615845,0.8241324921,0.6837,St. Marys,4,local,5.6,-5.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,100.97714382366105
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.2367,EPI,84.3455853595509,69.51193746,-0.8,-3.7,0.6951193746,0.8241324921,0.4012,St. Marys,4,local,3.7,-3.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,94.65318933817764
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3926,EPI,89.9808697762179,74.15615845,-0.8,-5.6,0.7415615845,0.8241324921,0.6837,St. Marys,4,local,5.6,-5.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,100.97714382366105
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.2891,EPI,57.6788671671886,47.53502854,-0.8,-9.4,0.4753502854,0.8241324921,0.4265,St. Marys,4,local,9.4,-9.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,64.72761688136521
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.2367,EPI,84.3455853595509,69.51193746,-0.8,-3.7,0.6951193746,0.8241324921,0.4012,St. Marys,4,local,3.7,-3.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,94.65318933817764
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3595,EPI,84.5833993298515,69.70792768,-0.8,-4.6,0.6970792768,0.8241324921,0.6101,St. Marys,4,local,4.6,-4.6,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,94.92006579249555
2018_January_ADFA_4,ADFA,2018_January,NA,NA,0.3297,EPI,99.9203277499317,82.34758872,-0.8,-2.7,0.8234758872,0.8241324921,0.6012,St. Marys,4,local,2.7,-2.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.7343855811519167,112.13127113802277
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.2763,EPI,87.4994264071878,71.2631198,-0.7,-2.4,0.712631198,0.8144409938,0.4732,St. Marys,5,local,2.4,-2.4,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,87.09674376382176
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.2835,EPI,61.6733161547301,50.2292769,-0.7,-8.1,0.502292769,0.8144409938,0.4259,St. Marys,5,local,8.1,-8.1,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,61.389488305862116
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.4787,EPI,45.7585018849772,37.26759975,-0.7,-10,0.3726759975,0.8144409938,0.6571,St. Marys,5,local,10,-10,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,45.547915881707134
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.3497,EPI,65.7982478754743,53.58879039,-0.7,-6.3,0.5358879039,0.8144409938,0.5371,St. Marys,5,local,6.3,-6.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,65.49543660606034
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.3864,EPI,100,81.44409938,-0.7,-0.7,0.8144409938,0.8144409938,0.7011,St. Marys,5,local,0.7,-0.7,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,99.53978824787706
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.5573,EPI,89.8459599492719,73.17423291,-0.7,-3.9,0.7317423291,0.8144409938,0.9651,St. Marys,5,local,3.9,-3.9,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,89.43247828277768
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.5573,EPI,89.8459599492719,73.17423291,-0.7,-3.9,0.7317423291,0.8144409938,0.9651,St. Marys,5,local,3.9,-3.9,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,89.43247828277768
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.4459,EPI,94.1015078850762,76.6401256,-0.7,-3.2,0.766401256,0.8144409938,0.7876,St. Marys,5,local,3.2,-3.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,93.66844168686418
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.5573,EPI,89.8459599492719,73.17423291,-0.7,-3.9,0.7317423291,0.8144409938,0.9651,St. Marys,5,local,3.9,-3.9,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,89.43247828277768
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.3953,EPI,72.589243923198,59.11965596,-0.7,-6.2,0.5911965596,0.8144409938,0.629,St. Marys,5,local,6.2,-6.2,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,72.25517969188627
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.3752,EPI,60.0173583870503,48.88059701,-0.7,-9.3,0.4888059701,0.8144409938,0.5586,St. Marys,5,local,9.3,-9.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,59.74115145043933
2018_January_ADFA_5,ADFA,2018_January,NA,NA,0.3085,EPI,86.5396511184307,70.48143946,-0.7,-5,0.7048143946,0.8144409938,0.5258,St. Marys,5,local,5,-5,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.8182064761599189,86.14138547373751
2018_January_ADFA_6,ADFA,2018_January,NA,NA,0.2993,EPI,65.8098867812631,49.08939014,-0.5,-8.3,0.4908939014,0.7459272845,0.4462,St. Marys,6,local,8.3,-8.3,101,0.5513803139017037,-2.0209061177029706,-3.377273926267327,-2.0209061177029706,0.714370464155257,68.71699293733847
