hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
dry,"(10,20]","(0,20]","(10,15]",12.1326,13.4546,1.4984793746603808,NA,NA,NA,13.6182,NA,0.9879866649043192,82.2408312958432,1,1,"(10,20]",NA,0.12375189107413066,1.0943166441136674,0,0,0,2021_August_QUKE_1.9,12.375189107413066,12.375189107413066,NA,12.375189107413066,1,HP,"2021_August_HP_QUKE_(10,20]","2021_August_HP_QUKE_(10,20]_1.9",August,10,3,sample touching pilot flame; would have been NOGORI otherwise,NA,33,NA,NA,NA,NA,9,11.308599913909056,88.69140008609094,1.9,NA,1.5167,1,QUKE,NA,NA,290.9,NA,229.5,NA,NA,NA,1,NA,NA,0.16360000000000063,0.0182206253396191,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(170,180]","(160,180]","(175,180]",12.0639,12.9906,1.7883960032838477,NA,NA,NA,14.617,NA,0.8887322980091674,7.987333989178553,1,NA,"(170,180]",NA,1.755044782561778,1.755044782561778,0,0,0,2021_August_CECO_2.1,175.5044782561778,175.5044782561778,NA,175.5044782561778,1,HP,"2021_August_HP_CECO_(170,180]","2021_August_HP_CECO_(170,180]_2.1",August,0.36,2,NOGORI,NA,0,NA,NA,NA,NA,1,100,0,2.1,NA,2.0123,2,CECO,NA,NA,261.1,NA,203.1,NA,NA,NA,0,NA,NA,1.6264000000000003,0.22390399671615246,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",12.1429,13.2814,4.446211976619514,NA,NA,NA,14.4565,188,0.918714764984609,11.302357246191809,1,1,"(100,110]",NA,1.032147562582345,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,103.2147562582345,103.2147562582345,NA,103.2147562582345,1,HP,"2021_August_HP_ARPA_(100,110]","2021_August_HP_ARPA_(100,110]_2.1",August,3.57,5,sample being scorched by pilot flame,NA,20,NA,80,80,NA,10,66.00268816640636,33.99731183359364,2.1,NA,4.8396,2,ARPA,NA,NA,288.5,NA,220.9,NA,NA,NA,1,5,NA,1.1751000000000005,0.39338802338048584,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",12.1765,14.5587,3.4677914306229116,NA,NA,NA,16.4341,NA,0.8858836200339537,7.762983896768686,1,NA,"(70,80]",NA,0.7872554781294607,1.6209997167941097,0,0,0,2021_August_CADE_2.1,78.72554781294608,78.72554781294608,NA,78.72554781294608,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_2.1",August,3.95,24,NOGORI,NA,67,NA,70,40,NA,10,48.566046617604286,51.433953382395714,2.1,NA,3.9145,2,CADE,NA,NA,260.2,NA,214.7,NA,NA,NA,16,NA,NA,1.8754000000000008,0.44670856937708825,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",6.1798,6.5306,0.8186004540360353,16,26,26,6.9598,48,0.93833156125176,15.215750232991587,1,NA,"(120,130]",NA,1.2234891676168793,1.755044782561778,M,3,0,2021_August_CECO_2.1,122.34891676168793,122.34891676168793,NA,122.34891676168793,1,HP,"2021_August_HP_CECO_(120,130]","2021_August_HP_CECO_(120,130]_2.1",August,2.46,8,NA,32,12,NA,NA,NA,0.625,10,69.71270361722591,30.287296382774088,2.1,NA,0.8724,2,CECO,NA,252.2,238.8,219.9,199.8,240,205.9,20.099999999999994,1,322,322,0.4292000000000007,0.053799545963964635,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.1087,14.8752,7.72144606046057,NA,NA,NA,17.4957,NA,0.8502203398549358,5.676473955352032,1,NA,"(90,100]",NA,0.9472257364901503,1.403043989828064,0,0,0,2021_August_PIJE_2.1,94.72257364901503,94.72257364901503,NA,94.72257364901503,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_2.1",August,3.44,23,NOGORI,NA,65,NA,20,20,NA,10,67.51219087622677,32.48780912377323,2.1,17,9.0817,2,PIJE,NA,NA,236.7,NA,161.4,NA,NA,NA,15,NA,NA,2.6205,1.3602539395394295,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",12.1769,14.0663,6.359857792371812,NA,NA,NA,16.2319,NA,0.8665837024624351,6.4953361654968615,1,NA,"(110,120]",NA,1.1461839737482795,1.7519935669771511,0,0,0,2021_August_ABCO_2.1,114.61839737482795,114.61839737482795,NA,114.61839737482795,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_2.1",August,3.44,20,NOGORI,NA,70,NA,30,NA,NA,11,65.42169990531865,34.57830009468135,2.1,NA,7.339,2,ABCO,NA,NA,264.7,NA,205.8,NA,NA,NA,14,NA,NA,2.1655999999999995,0.9791422076281888,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",7.1253,8.0445,3.0821874639470224,NA,NA,NA,8.6678,NA,0.9280901728235538,12.906305150008013,1,NA,"(60,70]",NA,0.6780896431679733,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,67.80896431679733,67.80896431679733,NA,67.80896431679733,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_2.1",August,5.51,18,NOGORI,NA,11,NA,NA,10,NA,11,43.36176423738332,56.63823576261668,2.1,NA,3.321,2,ARPA,NA,NA,262.9,NA,215.9,NA,NA,NA,2,NA,NA,0.6233000000000004,0.2388125360529778,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",7.1,8.4023,5.927279005864343,NA,NA,NA,9.2764,NA,0.905771635548273,9.612515730465619,1,NA,"(60,70]",NA,0.6711971128004299,1.6209997167941097,0,0,0,2021_August_CADE_2.1,67.11971128004299,67.11971128004299,NA,67.11971128004299,1,HP,"2021_August_HP_CADE_(60,70]","2021_August_HP_CADE_(60,70]_2.1",August,4.52,10,NOGORI,NA,70,NA,NA,NA,NA,11,41.40636829523158,58.59363170476842,2.1,NA,6.5439,2,CADE,NA,NA,230.5,NA,190.8,NA,NA,NA,7,NA,NA,0.8741000000000003,0.6166209941356566,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",7.1761,7.7149,1.8439533398070036,25,31,31,8.2385,417,0.9364447411543363,14.734339190221542,1,1,"(90,100]",330,0.9717891610987378,1.755044782561778,M,3,0,2021_August_CECO_2.1,97.17891610987378,97.17891610987378,NA,97.17891610987378,1,HP,"2021_August_HP_CECO_(90,100]","2021_August_HP_CECO_(90,100]_2.1",August,3.34,13,sample touching pilot flame,62,15,NA,NA,NA,0.4,11,55.37118885822678,44.62881114177322,2.1,NA,1.9691,2,CECO,NA,247.8,238.1,216.1,205.9,245.4,210.2,10.199999999999989,2,4,334,0.5236000000000001,0.12514666019299647,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",7.2336,8.7356,2.939936805679144,NA,NA,NA,10.1142,NA,0.8636965849993079,6.33657333526766,1,1,"(90,100]",NA,0.9178428761651136,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,91.78428761651136,91.78428761651136,NA,91.78428761651136,1,HP,"2021_August_HP_ARPA_(90,100]","2021_August_HP_ARPA_(90,100]_2.1",August,4.23,11,sample touching pilot flame; would have been NOGORI otherwise,NA,27,NA,60,60,NA,12,58.69325214479729,41.30674785520271,2.1,NA,3.4039,2,ARPA,NA,NA,227.2,NA,178.1,NA,NA,NA,3,3,NA,1.3786000000000005,0.463963194320856,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(10,20]","(0,20]","(15,20]",6.1764,7.2843,1.488424356517894,14,36,36,7.4633,105,0.9760159714871437,40.694413407821166,1,NA,"(10,20]",NA,0.16156692842314313,1.755044782561778,M,3,0,2021_August_CECO_2.1,16.156692842314314,16.156692842314314,NA,16.156692842314314,1,HP,"2021_August_HP_CECO_(10,20]","2021_August_HP_CECO_(10,20]_2.1",August,10,3,NA,91,33,NA,NA,NA,0.7142857142857143,12,9.205857880578378,90.79414211942162,2.1,NA,1.525,2,CECO,NA,268.7,237.6,219.1,198.4,242.5,200.7,20.69999999999999,1,331,331,0.17900000000000027,0.036575643482105846,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.1051,12.5609,1.96224323650806,NA,NA,NA,12.841,NA,0.9781870570827818,44.84434130667633,1,NA,"(60,70]",NA,0.6145239139973654,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,61.45239139973654,61.45239139973654,NA,61.45239139973654,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_2.1",August,6.8,18,NOGORI,NA,11,NA,50,50,NA,13,39.29692975768832,60.70307024231168,2.1,NA,2.006,2,ARPA,NA,NA,259,NA,207.6,NA,NA,NA,2,NA,NA,0.2800999999999991,0.0437567634919398,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",7.2355,8.632,1.6806334598286892,17,46,46,9.223,475,0.9359210668979724,14.605752961082883,1,1,"(40,50]",376,0.4232008592910857,1.755044782561778,M,3,0,2021_August_CECO_2.1,42.32008592910857,42.32008592910857,NA,42.32008592910857,1,HP,"2021_August_HP_CECO_(40,50]","2021_August_HP_CECO_(40,50]_2.1",August,8.64,4,sample touching pilot flame for glow,82,0,NA,NA,NA,0.5882352941176471,13,24.11339377183037,75.88660622816963,2.1,NA,1.7957,2,CECO,NA,329.7,237.3,277.8,201.5,251.7,208.5,76.30000000000001,0,1,377,0.5910000000000011,0.1150665401713109,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",12.1421,12.8036,2.699070195743121,NA,NA,NA,13.0988,324,0.9774635844504839,43.372628726287076,1,1,"(40,50]",NA,0.4462585034013623,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,44.62585034013623,44.62585034013623,NA,44.62585034013623,1,HP,"2021_August_HP_ARPA_(40,50]","2021_August_HP_ARPA_(40,50]_2.1",August,10,5,sample touching pilot flame,NA,20,NA,80,90,NA,14,28.536870026525335,71.46312997347466,2.1,NA,2.7613,2,ARPA,NA,NA,248.3,NA,207.8,NA,NA,NA,1,4,NA,0.29520000000000124,0.06222980425687874,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",7.2427,7.5469,1.2985273405030755,10,32,32,7.8199,55,0.965089067635136,27.644322344322376,1,NA,"(80,90]",NA,0.8974358974358971,1.755044782561778,M,3,0,2021_August_CECO_2.1,89.74358974358971,89.74358974358971,NA,89.74358974358971,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_2.1",August,3.81,19,NA,45,16,NA,NA,NA,1,14,51.13464376253357,48.86535623746643,2.1,NA,1.3455,2,CECO,NA,334.7,262.9,272.7,216.7,269.5,219.7,56,3,509,509,0.2729999999999997,0.04697265949692442,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.0564,14.1156,2.6026038885497416,NA,NA,NA,17.3638,NA,0.8129326529907048,4.345668370174249,1,NA,"(150,160]",NA,1.5774087024087025,1.7519935669771511,0,0,0,2021_August_ABCO_2.1,157.74087024087024,157.74087024087024,NA,157.74087024087024,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_2.1",August,1.24,9,NOGORI,NA,22,NA,NA,40,NA,2,90.03507388045531,9.964926119544685,2.1,NA,3.2015,2,ABCO,NA,NA,263.4,NA,184.4,NA,NA,NA,2,NA,NA,3.2482000000000006,0.5988961114502582,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",7.1308,7.6928,2.397207475141628,NA,NA,NA,8.5082,NA,0.9041630427117369,9.434388030414517,1,NA,"(140,150]",NA,1.4508896797153021,1.755044782561778,0,0,0,2021_August_CECO_2.1,145.08896797153022,145.08896797153022,NA,145.08896797153022,1,HP,"2021_August_HP_CECO_(140,150]","2021_August_HP_CECO_(140,150]_2.1",August,1.11,7,NOGORI,NA,0,NA,NA,NA,NA,2,82.66966712937597,17.330332870624034,2.1,NA,2.6513,2,CECO,NA,NA,280.2,NA,190.8,NA,NA,NA,0,NA,NA,0.8154000000000003,0.25409252485837186,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",6.204,6.9447,4.922796039225361,NA,NA,NA,8.107,NA,0.8566300727766128,5.974963434569393,1,NA,"(150,160]",NA,1.5691913055218019,1.7519935669771511,0,0,0,2021_August_ABCO_2.1,156.91913055218018,156.91913055218018,NA,156.91913055218018,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_2.1",August,1.99,9,NOGORI,NA,22,NA,60,60,NA,3,89.56604265558165,10.433957344418346,2.1,NA,5.7467,2,ABCO,NA,NA,236.1,NA,183.3,NA,NA,NA,2,NA,NA,1.1622999999999992,0.823903960774639,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(80,85]",7.1794,7.6502,1.3326400697384808,NA,NA,NA,8.03,NA,0.9527023661270237,20.142706687730414,1,NA,"(80,90]",NA,0.8067119796091753,1.755044782561778,0,0,0,2021_August_CECO_2.1,80.67119796091752,80.67119796091752,NA,80.67119796091752,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_2.1",August,5.57,19,NOGORI,NA,16,NA,NA,NA,NA,3,45.96532166157297,54.03467833842703,2.1,NA,1.3988,2,CECO,NA,NA,267.1,NA,212.9,NA,NA,NA,3,NA,NA,0.37979999999999947,0.06615993026151923,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.1745,14.8092,7.093144097526181,NA,NA,NA,18.5058,NA,0.8002464092338618,4.006167829897744,1,NA,"(140,150]",NA,1.403043989828064,1.403043989828064,0,0,0,2021_August_PIJE_2.1,140.3043989828064,140.3043989828064,NA,140.3043989828064,1,HP,"2021_August_HP_PIJE_(140,150]","2021_August_HP_PIJE_(140,150]_2.1",August,1.57,6,NOGORI,NA,50,NA,90,60,NA,3,100,0,2.1,18,8.8637,2,PIJE,NA,NA,238.1,NA,181.7,NA,NA,NA,3,NA,NA,3.6966,1.770555902473819,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",7.1986,8.0662,3.189534114659004,NA,NA,NA,9.2919,NA,0.868089411207611,6.5808925511952365,1,NA,"(140,150]",NA,1.4127478100507138,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,141.2747810050714,141.2747810050714,NA,141.2747810050714,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_2.1",August,1.95,7,NOGORI,NA,0,NA,50,30,NA,4,90.3409130098213,9.659086990178693,2.1,NA,3.6742,2,ARPA,NA,NA,253.9,NA,179.6,NA,NA,NA,0,NA,NA,1.2256999999999998,0.48466588534099575,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",7.1415,8.4401,2.5020194002252873,NA,NA,NA,9.4102,NA,0.8969097362436504,8.700237088959897,1,NA,"(70,80]",NA,0.7470352687509632,1.755044782561778,0,0,0,2021_August_CECO_2.1,74.70352687509632,74.70352687509632,NA,74.70352687509632,1,HP,"2021_August_HP_CECO_(70,80]","2021_August_HP_CECO_(70,80]_2.1",August,5.1,12,NOGORI,NA,8,NA,NA,NA,NA,4,42.56502604227236,57.43497395772764,2.1,NA,2.7896,2,CECO,NA,NA,279,NA,214.7,NA,NA,NA,1,NA,NA,0.9701000000000004,0.28758059977471273,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",7.1387,8.1158,2.1124497535804547,NA,NA,NA,9.496,NA,0.8546545914069081,5.880162295319518,1,NA,"(140,150]",NA,1.4125473339473955,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,141.25473339473956,141.25473339473956,NA,141.25473339473956,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_2.1",August,2.59,7,NOGORI,NA,0,NA,70,70,NA,5,90.32809317454598,9.671906825454016,2.1,NA,2.4717,2,ARPA,NA,NA,284.7,NA,196,NA,NA,NA,0,NA,NA,1.3802000000000003,0.35925024641954506,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(50,60]","(40,60]","(55,60]",6.1752,6.8888,1.091809098881824,NA,NA,NA,7.2976,NA,0.9439815829861872,16.851272015655564,1,NA,"(50,60]",NA,0.5728699551569514,1.755044782561778,0,0,0,2021_August_CECO_2.1,57.28699551569514,57.28699551569514,NA,57.28699551569514,1,HP,"2021_August_HP_CECO_(50,60]","2021_August_HP_CECO_(50,60]_2.1",August,7.38,6,NOGORI,NA,17,NA,NA,NA,NA,5,32.64132977397608,67.35867022602392,2.1,NA,1.1566,2,CECO,NA,NA,301.1,NA,234.4,NA,NA,NA,1,NA,NA,0.4088000000000003,0.06479090111817598,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(150,155]",12.0692,13.248099999999999,10.080839998138632,NA,NA,NA,15.0427,NA,0.8806996084479515,7.3822021620416765,1,NA,"(150,160]",NA,1.5222665196369518,1.7519935669771511,0,0,0,2021_August_ABCO_2.1,152.2266519636952,152.2266519636952,NA,152.2266519636952,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_2.1",August,2.34,9,NOGORI,NA,22,NA,15,40,NA,6,86.88767746239131,13.11232253760869,2.1,NA,11.4464,2,ABCO,NA,NA,278.8,NA,202.9,NA,NA,NA,2,NA,NA,1.7946000000000009,1.3655600018613683,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",7.2341,8.0214,3.760914302959801,NA,NA,NA,9.1121,NA,0.8803020160007023,7.354359585587237,1,NA,"(130,140]",NA,1.385367712434904,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,138.5367712434904,138.5367712434904,NA,138.5367712434904,1,HP,"2021_August_HP_ARPA_(130,140]","2021_August_HP_ARPA_(130,140]_2.1",August,2.19,11,NOGORI,NA,18,NA,80,90,NA,6,88.59003928748194,11.409960712518057,2.1,NA,4.2723,2,ARPA,NA,NA,281.5,NA,200.6,NA,NA,NA,2,NA,NA,1.0907,0.5113856970401995,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.2127,13.7676,3.3744741463775343,NA,NA,NA,16.2279,NA,0.84839073447581,5.595902938666012,1,NA,"(150,160]",NA,1.5822882500482358,1.6209997167941097,0,0,0,2021_August_CADE_2.1,158.2288250048236,158.2288250048236,NA,158.2288250048236,1,HP,"2021_August_HP_CADE_(150,160]","2021_August_HP_CADE_(150,160]_2.1",August,0.49,2,NOGORI,NA,0,NA,100,100,NA,6,97.61187701979156,2.3881229802084363,2.1,NA,3.9775,2,CADE,NA,NA,286.2,NA,213.1,NA,NA,NA,0,NA,NA,2.460300000000002,0.6030258536224657,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(130,135]",7.2165,7.5766,1.7021882081269322,NA,NA,NA,8.0547,NA,0.940643351086943,15.847312277766145,1,NA,"(130,140]",NA,1.3276867536795343,1.755044782561778,0,0,0,2021_August_CECO_2.1,132.76867536795342,132.76867536795342,NA,132.76867536795342,1,HP,"2021_August_HP_CECO_(130,140]","2021_August_HP_CECO_(130,140]_2.1",August,1.86,7,NOGORI,NA,14,NA,NA,NA,NA,6,75.64973651222483,24.350263487775166,2.1,NA,1.8096,2,CECO,NA,NA,286.1,NA,222.7,NA,NA,NA,1,NA,NA,0.4781000000000004,0.10741179187306793,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",12.1943,15.3298,5.700864531757183,NA,NA,NA,18.5769,NA,0.8252076503614705,4.721074189276589,1,NA,"(100,110]",NA,1.0355924095040656,1.403043989828064,0,0,0,2021_August_PIJE_2.1,103.55924095040656,103.55924095040656,NA,103.55924095040656,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_2.1",August,2.14,20,NOGORI,NA,70,NA,30,30,NA,6,73.81040202673704,26.189597973262963,2.1,12,6.9084,2,PIJE,NA,NA,257.8,NA,207.3,NA,NA,NA,14,NA,NA,3.247099999999998,1.207535468242817,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",7.1991,8.3703,4.028356680835885,NA,NA,NA,10.0923,NA,0.8293748699503583,4.860801393728225,1,NA,"(140,150]",NA,1.4702868852459003,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,147.02868852459002,147.02868852459002,NA,147.02868852459002,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_2.1",August,0.99,7,NOGORI,NA,0,NA,30,40,NA,7,94.02036135148062,5.9796386485193835,2.1,NA,4.8571,2,ARPA,NA,NA,286,NA,214.3,NA,NA,NA,0,NA,NA,1.7219999999999995,0.8287433191641149,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",7.1259,8.310599999999999,2.3725260821659058,NA,NA,NA,9.5295,NA,0.8720919250747677,6.818114693576167,1,NA,"(100,110]",NA,1.028868067865284,1.6209997167941097,0,0,0,2021_August_CADE_2.1,102.8868067865284,102.8868067865284,NA,102.8868067865284,1,HP,"2021_August_HP_CADE_(100,110]","2021_August_HP_CADE_(100,110]_2.1",August,2.32,15,NOGORI,NA,33,NA,20,30,NA,7,63.47120589879567,36.52879410120433,2.1,NA,2.7205,2,CADE,NA,NA,272.2,NA,203.9,NA,NA,NA,5,NA,NA,1.2189000000000014,0.34797391783409415,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.2262,7.9558,1.0362839462453466,13,28,28,8.8104,51,0.903000998819577,9.309384507371874,1,NA,"(110,120]",NA,1.1713267543859651,1.755044782561778,M,3,0,2021_August_CECO_2.1,117.13267543859651,117.13267543859651,NA,117.13267543859651,1,HP,"2021_August_HP_CECO_(110,120]","2021_August_HP_CECO_(110,120]_2.1",August,2.6,14,NA,38,7,NA,NA,NA,0.7692307692307693,7,66.74056217962826,33.259437820371744,2.1,NA,1.1476,2,CECO,NA,272.2,249.1,222.3,201.7,256.2,205.4,20.600000000000023,1,353,353,0.8545999999999996,0.11131605375465337,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.1048,13.3102,2.978309664894177,NA,NA,NA,15.1952,NA,0.8759476676845319,7.061114058355439,1,NA,"(150,160]",NA,1.5637962502073988,1.5637962502073988,0,0,0,2021_August_ARPA_2.1,156.37962502073987,156.37962502073987,NA,156.37962502073987,1,HP,"2021_August_HP_ARPA_(150,160]","2021_August_HP_ARPA_(150,160]_2.1",August,0.19,8,NOGORI,NA,12,NA,75,100,NA,8,100,0,2.1,NA,3.4001,2,ARPA,NA,NA,276.4,NA,215.2,NA,NA,NA,1,NA,NA,1.8849999999999998,0.4217903351058232,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",7.1924,8.0915,1.1185694091119336,9,33,33,8.648,54,0.935649861239593,14.539982030548074,1,NA,"(60,70]",NA,0.6189522856189522,1.755044782561778,M,3,0,2021_August_CECO_2.1,61.89522856189522,61.89522856189522,NA,61.89522856189522,1,HP,"2021_August_HP_CECO_(60,70]","2021_August_HP_CECO_(60,70]_2.1",August,6.79,10,thermocouple turned off,45,10,NA,NA,NA,1.1111111111111112,8,35.26703658897461,64.7329634110254,2.1,NA,1.1955,2,CECO,NA,NA,262.7,NA,206.2,NA,NA,NA,1,460,460,0.5564999999999998,0.07693059088806642,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.1219,13.586,5.153182870655308,15,60,above 52,15.4355,154,0.8801788085905867,7.345769126791029,1,1,"(120,130]",15,1.2632333856976974,1.7519935669771511,2,2,1,2021_August_ABCO_2.1,126.32333856976973,126.32333856976973,NA,126.32333856976973,1,HP,"2021_August_HP_ABCO_(120,130]","2021_August_HP_ABCO_(120,130]_2.1",August,3.33,13,thermocoupler turned off; 2nd ignition - 10:41:18 to 10:41:21,124,85,NA,95,30,0.6666666666666666,9,72.1026269449865,27.897373055013503,2.1,NA,5.8547,2,ABCO,NA,NA,232.9,NA,193.2,NA,NA,NA,11,108,123,1.849499999999999,0.7015171293446922,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(160,170]","(160,180]","(160,165]",7.2949,8.7073,4.332983939873417,NA,NA,NA,10.9968,NA,0.7918030699839953,3.8031447914391783,1,NA,"(160,170]",NA,1.6209997167941097,1.6209997167941097,0,0,0,2021_August_CADE_2.1,162.09997167941097,162.09997167941097,NA,162.09997167941097,1,HP,"2021_August_HP_CADE_(160,170]","2021_August_HP_CADE_(160,170]_2.1",August,1.06,1,NOGORI,NA,0,NA,90,100,NA,9,100,0,2.1,NA,5.4723,2,CADE,NA,NA,278.6,NA,213.5,NA,NA,NA,0,NA,NA,2.2895000000000003,1.1393160601265828,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",7.1966,8.0876,1.7953965596515753,10,35,35,8.6561,90,0.9343237716754659,14.226209322779239,1,NA,"(60,70]",NA,0.6380471380471383,1.755044782561778,M,3,0,2021_August_CECO_2.1,63.80471380471383,63.80471380471383,NA,63.80471380471383,1,HP,"2021_August_HP_CECO_(60,70]","2021_August_HP_CECO_(60,70]_2.1",August,6.97,10,NA,80,10,NA,NA,NA,1,9,36.35503460577245,63.64496539422755,2.1,NA,1.9216,2,CECO,NA,315.1,231.3,254.4,195.9,238.8,196.8,58.5,1,375,375,0.5685000000000002,0.12620344034842468,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
