model_spp_gr_sample,sample,round,model_spp_gr,spp,model,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,prop_new,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,bottle_wt,ttms,lfm_outliers_out,precip_2mo,season,ignition_no_double,prop_ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,gdw_gww,dw_flam_sample,ww_flam_sample,gww_gdw_saturated,gdw_gww_saturated,rwc,rwd,max_mpa_sample,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti,location,ambient_humidity,ambient_temp,prop_new_lfm,sample_length,temp_start_higher,taller_temp_start,taller_temp_max,lower_temp_max,surface_temp_start,temp_at_ignition_taller,temp_at_ignition_lower,ignition_num,glow_pre_ignition,ignition2,n,notes_flam,prop_new_flam,start_temp,id,individual,mpa,sample_wt,lfm
"2020_october_hp_cade_(110,120]_1.6",1.6,2,"2020_october_hp_cade_(110,120]",cade,hp,0,38,51,17,68,24,94,53,1,NA,1,2020_october,2020,october,7.5889,8.011,0.4221,1,7.228,4,116.957606,0.61,dry,1,100,0.4166666666666667,hydrated,"(115,120]","(110,120]","(100,120]",24.80000000000001,0.947309948820372,1.16957606,17.978914949064205,2.821941606541006,0.15695839345899376,1.290838068,0.542287778789258,90.60594732940584,9.39405267059415,-0.2,14.18984934827768,3.0753656565656566,13.465905854295292,33.310398692204146,8.50478264481808,18.781395007306593,18.07266312023842,24.096884160317895,6.024221040079474,seki,NA,NA,NA,NA,NA,NA,NA,297.7,272.9,NA,270.2,1,NA,NA,NA,NA,NA,NA,191,2020_october_cade_1.6,1.784,2.9789,116.957606
"2020_october_hp_cade_(110,120]_2.2",2.2,4,"2020_october_hp_cade_(110,120]",cade,hp,0,30,68,0.5,68,17,101,63,1,NA,0,2020_october,2020,october,12.8838,13.7934,0.9096,2,12.1051,2,116.8100681,0.61,dry,1,100,0.2631578947368421,hydrated,"(115,120]","(110,120]","(100,120]",35.099999999999994,0.9340554178085172,1.168100681,14.16424802110818,3.0399767627996,0.21462323720039975,1.396958411,13.01486057772583,83.61742710463554,16.38257289536446,-0.774,13.415224784096951,3.0753656565656566,9.868496485602131,33.22393816819385,5.592148008507875,20.723842619764476,22.3685920340315,22.3685920340315,0.1644749414267022,seki,NA,NA,NA,NA,NA,NA,NA,289.7,254.6,NA,248.1,1,NA,NA,NA,NA,NA,NA,210,2020_october_cade_2.2,2.871,3.2546,116.8100681
"2020_october_hp_cade_(110,120]_2.2",2.2,5,"2020_october_hp_cade_(110,120]",cade,hp,0,43,90,0.5,90,17,87,49,1,NA,0,2020_october,2020,october,12.9606,13.8826,0.922,2,12.1871,2,119.1984486,0.61,dry,1,100,0.2631578947368421,hydrated,"(115,120]","(110,120]","(100,120]",107.4,0.933585927708066,1.191984486,14.057049891540128,3.655175624162621,0.2600243758373795,1.396958411,13.01486057772583,85.32712760909817,14.67287239090183,-0.774,12.720254271832074,3.0753656565656566,11.764140610849868,23.801865887068335,4.650939311266227,13.405648603061476,24.622619883174146,24.622619883174146,0.1367923326843008,seki,NA,NA,NA,NA,NA,NA,NA,353.8,246.4,NA,248.4,1,NA,NA,NA,NA,NA,NA,208,2020_october_cade_2.2,1.009,3.9152,119.1984486
"2020_october_hp_cade_(110,120]_2.2",2.2,8,"2020_october_hp_cade_(110,120]",cade,hp,0,50,13,0.5,62,13,158,96,1,NA,1,2020_october,2020,october,12.6908,13.4409,0.7501,2,12.0159,1,111.1423915,0.61,dry,1,100,0.7692307692307693,hydrated,"(110,115]","(110,120]","(100,120]",1.9000000000000057,0.9441927251895336,1.111423915,16.918810825223304,2.371340029313513,0.1401599706864869,1.396958411,13.01486057772583,79.56027224922161,20.43972775077839,-0.774,15.928887020732024,3.0753656565656566,21.085124605463967,66.62899375326614,5.4821323974206315,40.48343924249082,5.4821323974206315,26.14555451077532,0.21085124605463967,seki,NA,NA,NA,NA,NA,NA,NA,235,233.1,NA,223.5,1,NA,NA,NA,NA,NA,NA,213,2020_october_cade_2.2,0.998,2.5115,111.1423915
"2020_october_hp_cade_(110,120]_2.3",2.3,3,"2020_october_hp_cade_(110,120]",cade,hp,0,45,50,17,67,20,169,132,1,NA,1,2020_october,2020,october,12.5437,13.0432,0.4995,2,12.1209,2,118.140965,0.61,dry,1,100,0.5,hydrated,"(115,120]","(110,120]","(100,120]",73.10000000000002,0.9617041830225712,1.18140965,25.112512512512513,3.969434015425662,0.15806598457433774,1.326933936,0.959273145068634,89.03304210918907,10.966957890810932,-0.301,14.905619771575548,3.0753656565656566,11.336628805296924,42.575339291004,5.038501691243077,33.25411116220431,12.596254228107693,16.878980665664308,4.282726437556615,seki,NA,NA,NA,NA,NA,NA,NA,334.8,261.7,NA,225.1,1,NA,NA,NA,NA,NA,NA,224,2020_october_cade_2.3,1.721,4.1275,118.140965
"2020_october_hp_cade_(110,120]_2.3",2.3,4,"2020_october_hp_cade_(110,120]",cade,hp,0,44,64,0.5,64,29,99,70,1,NA,0,2020_october,2020,october,7.7637,8.3699,0.6062,2,7.2347,2,114.5935728,0.61,dry,1,100,0.3448275862068966,hydrated,"(110,115]","(110,120]","(100,120]",35.900000000000006,0.9275738061386636,1.145935728,12.80715935334873,3.4278490005854314,0.2676509994145686,1.326933936,0.959273145068634,86.3596669668715,13.6403330331285,-0.301,15.177500131942452,3.0753656565656566,12.836037991313322,28.881085480454978,8.460115948820144,20.42096953163483,18.67060071463756,18.67060071463756,0.14586406808310592,seki,NA,NA,NA,NA,NA,NA,NA,290,254.1,NA,266.7,1,NA,NA,NA,NA,NA,NA,218,2020_october_cade_2.3,2.684,3.6955,114.5935728
"2020_october_hp_cade_(110,120]_2.3",2.3,8,"2020_october_hp_cade_(110,120]",cade,hp,missing dry wt,49,39,0.5,39,14,98,84,1,NA,0,2020_october,2020,october,12.6908,13.2296,13.2296,2,12.1234,2,NA,0.61,dry,1,100,0.7142857142857143,hydrated,"(115,120]","(110,120]","(100,120]",49.80000000000001,0.959273145068634,1.1551087188517226,0.959273145068634,1.957684634456068,0.08311536554393184,1.326933936,0.959273145068634,87.05095917086581,12.94904082913419,-0.301,20.27697500884322,3.0753656565656566,25.029567652306973,50.059135304613946,7.1513050435162775,42.907830261097665,19.921492621223916,19.921492621223916,0.2554037515541528,seki,NA,NA,NA,NA,NA,NA,NA,278.5,228.7,NA,226.7,1,NA,NA,NA,NA,NA,NA,219,2020_october_cade_2.3,2.028,2.0408,115.51087188517226
"2020_october_hp_cade_(110,120]_2.4",2.4,3,"2020_october_hp_cade_(110,120]",cade,hp,0,35,61,4,65,20,96,72,1,NA,1,2020_october,2020,october,7.7265,8.2883,0.5618,2,7.2285,2,112.811245,0.61,dry,1,100,0.5,hydrated,"(110,115]","(110,120]","(100,120]",15.700000000000044,0.9322177044749828,1.12811245,13.75311498754005,2.4769024407900293,0.18009755920997073,1.422244339,0.9734278931028184,79.31917315931744,20.680826840682556,-0.154,14.237918119689716,3.0753656565656566,14.130552509301276,38.75808688265492,8.074601433886443,29.06856516199119,24.62753437335365,26.24245466013094,1.6149202867772885,seki,NA,NA,NA,NA,NA,NA,NA,290.1,274.4,NA,281.3,1,NA,NA,NA,NA,NA,NA,230,2020_october_cade_2.4,2.404,2.657,112.811245
"2020_october_hp_cade_(120,130]_1.1",1.1,2,"2020_october_hp_cade_(120,130]",cade,hp,0,39,168,0.5,73,15,155,140,1,NA,0,2020_october,2020,october,7.7157,8.2865,0.5708,1,7.2445,3,121.1375212,0.61,dry,1,100,0.6666666666666666,hydrated,"(120,125]","(120,130]","(120,140]",48.20000000000002,0.9311168768478852,1.211375212,13.517344078486335,3.7103145308634526,0.27448546913654726,1.509893892,0.5505870678478042,80.22916169264164,19.77083830735836,-0.336,13.772803135437911,3.0753656565656566,10.511238245595326,41.77543405300706,4.042783940613587,37.73265011239347,45.27918013487217,19.674881844319454,0.13475946468711955,seki,NA,NA,NA,NA,NA,NA,NA,278.1,229.9,NA,263.6,1,NA,NA,NA,NA,NA,NA,154,2020_october_cade_1.1,1.271,3.9848,121.1375212
"2020_october_hp_cade_(120,130]_1.2",1.2,2,"2020_october_hp_cade_(120,130]",cade,hp,0,34,78,0.5,78,10,149,139,1,NA,0,2020_october,2020,october,7.6768,8.0376,0.3608,1,7.3875,3,124.7148289,0.61,dry,1,100,1,hydrated,"(120,125]","(120,130]","(120,140]",15.5,0.9551109784015128,1.247148289,21.277161862527716,2.82798809594904,0.13291190405096032,1.6147455869999998,16.17341907824223,77.23497119549646,22.765028804503544,-0.318,12.887842655424825,3.0753656565656566,12.022681442225094,52.68763337916291,3.536082777125028,49.15155060203789,27.581445661575216,27.581445661575216,0.17680413885625135,seki,NA,NA,NA,NA,NA,NA,NA,283.7,268.2,NA,271.1,1,NA,NA,NA,NA,NA,NA,163,2020_october_cade_1.2,1.251,2.9609,124.7148289
"2020_october_hp_cade_(120,130]_1.2",1.2,5,"2020_october_hp_cade_(120,130]",cade,hp,0,31,30,0.5,87,17,122,48,1,NA,1,2020_october,2020,october,12.8127,13.4912,0.6785,1,12.2565,1,121.9884933,0.61,dry,1,100,0.5882352941176471,hydrated,"(120,125]","(120,130]","(120,140]",62.19999999999999,0.949707957779886,1.219884933,18.883861459100956,3.23195115112073,0.17114884887926962,1.6147455869999998,16.17341907824223,75.54657172133211,24.45342827866789,-0.318,11.949957104680486,3.0753656565656566,9.591729129089794,37.748095282224355,5.259980490146017,14.85170961923581,9.282318512022382,26.918723684864908,0.15470530853370637,seki,NA,NA,NA,NA,NA,NA,NA,310.5,248.3,NA,259.1,1,NA,NA,NA,NA,NA,NA,157,2020_october_cade_1.2,1.212,3.4031,121.9884933
"2020_october_hp_cade_(120,130]_1.3",1.3,3,"2020_october_hp_cade_(120,130]",cade,hp,0,33,64,0.5,64,20,164,144,1,NA,0,2020_october,2020,october,7.6281,8.1969,0.5688,1,7.1664,3,123.1968811,0.61,dry,1,100,0.5,hydrated,"(120,125]","(120,130]","(120,140]",47.69999999999999,0.9306079127475022,1.231968811,13.410864978902952,3.8969206346301655,0.29057936536983453,1.3321182669999998,8.023208675382588,92.48193959343102,7.518060406568978,-0.682,14.153002034832449,3.0753656565656566,8.468224809800839,42.08451117597993,5.1322574604853575,36.95225371549457,16.423223873553145,16.423223873553145,0.12830643651213394,seki,NA,NA,NA,NA,NA,NA,NA,316.2,268.5,NA,258.2,1,NA,NA,NA,NA,NA,NA,172,2020_october_cade_1.3,1.38,4.1875,123.1968811
"2020_october_hp_cade_(120,130]_1.5",1.5,1,"2020_october_hp_cade_(120,130]",cade,hp,0,37,91,26,117,8,119,85,1,NA,1,2020_october,2020,october,7.6256,8.1281,0.5025,1,7.2384,2,129.7778926,0.61,dry,1,100,1.25,hydrated,"(125,130]","(120,130]","(120,140]",39,0.938177433840627,1.297778926,15.17532338308458,1.9885608887685933,0.13103911123140688,1.410973837,9.881608904629395,91.97753296115866,8.022467038841341,-0.258,10.858586603803692,3.0753656565656566,18.606420456610746,59.842271198288614,4.023009828456377,42.74447942734901,45.761736798691295,58.83651874117452,13.074781942483227,seki,NA,NA,NA,NA,NA,NA,NA,308.1,269.1,NA,267.9,1,NA,NA,NA,NA,NA,NA,186,2020_october_cade_1.5,0.258,2.1196,129.7778926
"2020_october_hp_cade_(120,130]_1.5",1.5,3,"2020_october_hp_cade_(120,130]",cade,hp,0,36,59,23,82,27,134,84,1,NA,1,2020_october,2020,october,7.8124,8.603,0.7906,1,7.1984,4,128.762215,0.61,dry,1,100,0.3703703703703703,hydrated,"(125,130]","(120,130]","(120,140]",103,0.9081018249447868,1.28762215,9.881608904629395,3.171636433802162,0.32096356619783784,1.410973837,9.881608904629395,91.2576914067897,8.742308593210296,-0.258,12.745240902884197,3.0753656565656566,11.350607407685487,42.24948312860709,8.512955555764115,26.4847506179328,18.602384362595657,25.85416131750583,7.251776954910172,seki,NA,NA,NA,NA,NA,NA,NA,359,256,NA,249.5,1,NA,NA,NA,NA,NA,NA,185,2020_october_cade_1.5,2.391,3.4926,128.762215
"2020_october_hp_cade_(120,130]_1.5",1.5,4,"2020_october_hp_cade_(120,130]",cade,hp,0,41,99,38,137,12,119,69,1,NA,1,2020_october,2020,october,13.0156,14.0152,0.9996,1,12.1879,2,120.7683943,0.61,dry,1,100,0.8333333333333334,hydrated,"(120,125]","(120,130]","(120,140]",76.5,0.928677435926708,1.207683943,13.02080832332933,3.404160009132941,0.2614399908670588,1.410973837,9.881608904629395,85.59222795851174,14.407772041488258,-0.258,10.404033717372796,3.0753656565656566,12.044087202129765,34.95722870862054,3.5250986933062727,20.269317486511067,29.08206421977675,40.24487674857995,11.162812528803196,seki,NA,NA,NA,NA,NA,NA,NA,325.5,249,NA,269.7,1,NA,NA,NA,NA,NA,NA,184,2020_october_cade_1.5,2.413,3.6656,120.7683943
"2020_october_hp_cade_(120,130]_1.6",1.6,1,"2020_october_hp_cade_(120,130]",cade,hp,0,46,72,0.5,72,10,83,73,1,NA,0,2020_october,2020,october,7.7446,8.4541,0.7095,1,7.1898,2,127.8839221,0.61,dry,1,100,1,hydrated,"(125,130]","(120,130]","(120,140]",52.39999999999998,0.9160762233709088,1.278839221,10.915574348132488,3.2294435102494647,0.29585648975053536,1.290838068,0.542287778789258,99.07046071095574,0.9295392890442572,-0.2,14.446047450651472,3.0753656565656566,14.243940125909385,25.701022401097365,3.0965087230237787,22.604513678073587,22.294862805771206,22.294862805771206,0.15482543615118893,seki,NA,NA,NA,NA,NA,NA,NA,321,268.6,NA,263.6,1,NA,NA,NA,NA,NA,NA,194,2020_october_cade_1.6,0.2,3.5253,127.8839221
"2020_october_hp_cade_(120,130]_1.6",1.6,3,"2020_october_hp_cade_(120,130]",cade,hp,0,30,83,0.5,83,22,100,78,1,NA,0,2020_october,2020,october,8.0529,9.1434,1.0905,1,7.2081,4,129.0838068,0.61,dry,1,100,0.4545454545454546,hydrated,"(125,130]","(120,130]","(120,140]",107.60000000000002,0.8807336439398911,1.290838068,7.384594222833562,1.9798892315768752,0.268110768423125,1.290838068,0.542287778789258,100,0,-0.2,12.135544933028068,3.0753656565656566,15.152362829968329,50.507876099894425,11.111732741976772,39.39614335791765,41.92153716291237,41.92153716291237,0.2525393804994721,seki,NA,NA,NA,NA,NA,NA,NA,376,268.4,NA,262.6,1,NA,NA,NA,NA,NA,NA,195,2020_october_cade_1.6,0.673,2.248,129.0838068
"2020_october_hp_cade_(120,130]_1.6",1.6,5,"2020_october_hp_cade_(120,130]",cade,hp,0,40,75,21,96,16,69,32,1,NA,1,2020_october,2020,october,12.7547,13.3649,0.6102,1,12.2479,1,120.4025257,0.61,dry,1,100,0.625,hydrated,"(120,125]","(120,130]","(120,140]",37.900000000000034,0.9543430927279664,1.204025257,20.902490986561784,3.143606147445922,0.15039385255407867,1.290838068,0.542287778789258,93.27469392543512,6.725306074564884,-0.2,12.116733965509727,3.0753656565656566,12.724240290883357,21.94931450177379,5.089696116353343,10.179392232706686,23.857950545406293,30.538176698120058,6.680226152713763,seki,NA,NA,NA,NA,NA,NA,NA,288.6,250.7,NA,248.6,1,NA,NA,NA,NA,NA,NA,189,2020_october_cade_1.6,0.612,3.294,120.4025257
"2020_october_hp_cade_(120,130]_2.1",2.1,2,"2020_october_hp_cade_(120,130]",cade,hp,0,36,64,0.5,64,24,87,63,1,NA,0,2020_october,2020,october,7.6554,8.2139,0.5585,2,7.2187,2,127.8910007,0.61,dry,1,100,0.4166666666666667,hydrated,"(125,130]","(120,130]","(120,140]",-35.49999999999997,0.932005502867091,1.278910007,13.707072515666963,2.3825788675294315,0.17382113247056852,1.5107599189999998,13.707072515666963,84.65342447306482,15.346575526935183,-0.18,14.450083763382803,3.0753656565656566,15.109678210706829,36.515055675874834,10.073118807137885,26.44193686873695,26.861650152367694,26.861650152367694,0.2098566418153726,seki,NA,NA,NA,NA,NA,NA,NA,221.9,257.4,NA,269.7,1,NA,NA,NA,NA,NA,NA,202,2020_october_cade_2.1,1.768,2.5564,127.8910007
"2020_october_hp_cade_(120,130]_2.1",2.1,3,"2020_october_hp_cade_(120,130]",cade,hp,0,39,69,1,70,17,89,71,1,NA,1,2020_october,2020,october,7.6007,8.1223,0.5216,2,7.1741,2,122.2691045,0.61,dry,1,100,0.5882352941176471,hydrated,"(120,125]","(120,130]","(120,140]",46.400000000000034,0.9357817367001958,1.222691045,14.571894171779142,3.4258033598857467,0.23509664011425313,1.5107599189999998,13.707072515666963,80.9321871478641,19.0678128521359,-0.18,14.069723306929172,3.0753656565656566,11.384191064982984,25.979307814961167,4.962339694992583,20.725065784969026,20.141261114969893,20.433163449969456,0.29190233499956364,seki,NA,NA,NA,NA,NA,NA,NA,304.8,258.4,NA,256.7,1,NA,NA,NA,NA,NA,NA,203,2020_october_cade_2.1,2.192,3.6609,122.2691045
"2020_october_hp_cade_(120,130]_2.2",2.2,3,"2020_october_hp_cade_(120,130]",cade,hp,0,39,62,14,76,23,223,79.5,1,NA,1,2020_october,2020,october,12.5274,13.0415,0.5141,2,12.1259,1,128.0448319,0.61,dry,1,100,0.43478260869565216,hydrated,"(125,130]","(120,130]","(120,140]",63.60000000000002,0.9605796879193343,1.280448319,24.3676327562731,3.892749185293103,0.15975081470689734,1.396958411,13.01486057772583,91.65973080640266,8.340269193597337,-0.774,13.496013145064705,3.0753656565656566,10.018626462589191,57.285992337368974,5.908420734347472,20.422584712201047,15.927047196936664,19.52347720914817,3.596430012211505,seki,NA,NA,NA,NA,NA,NA,NA,327.1,263.5,NA,282.9,1,NA,NA,NA,NA,NA,NA,214,2020_october_cade_2.2,1.127,4.0525,128.0448319
"2020_october_hp_cade_(120,130]_2.3",2.3,1,"2020_october_hp_cade_(120,130]",cade,hp,0,52,64,0.5,64,25,94,69,1,NA,0,2020_october,2020,october,7.788,8.4665,0.6785,2,7.2372,2,123.184459,0.61,dry,1,100,0.4,hydrated,"(120,125]","(120,130]","(120,140]",62.19999999999999,0.9198606271777005,1.23184459,11.47826086956522,4.347721254355401,0.378778745644599,1.326933936,0.959273145068634,92.83390503323446,7.166094966765542,-0.301,15.82267320770109,3.0753656565656566,11.960288380472448,21.620521303161738,5.750138644457908,15.870382658703829,14.720354929812244,14.720354929812244,0.11500277288915817,seki,NA,NA,NA,NA,NA,NA,NA,331.8,269.6,NA,265.3,1,NA,NA,NA,NA,NA,NA,217,2020_october_cade_2.3,0.301,4.7265,123.184459
"2020_october_hp_cade_(120,130]_2.3",2.3,2,"2020_october_hp_cade_(120,130]",cade,hp,0,38,82,0.5,82,16,105.5,79.5,1,NA,0,2020_october,2020,october,7.7191,8.3105,0.5914,2,7.2479,9,125.5093379,0.61,dry,1,100,0.625,hydrated,"(125,130]","(120,130]","(120,140]",120.3,0.928837013416762,1.255093379,13.052248900913089,3.904645037001385,0.29915496299861566,1.326933936,0.959273145068634,94.58597334419215,5.414026655807831,-0.301,12.913147455695515,3.0753656565656566,9.731998591396293,27.019101352429185,4.097683617430018,20.360365474105404,21.000628539328844,21.000628539328844,0.12805261304468807,seki,NA,NA,NA,NA,NA,NA,NA,376.6,256.3,NA,246.9,1,NA,NA,NA,NA,NA,NA,225,2020_october_cade_2.3,1.224,4.2038,125.5093379
"2020_october_hp_cade_(120,130]_2.4",2.4,2,"2020_october_hp_cade_(120,130]",cade,hp,0,34,61,4,65,20,85,61,1,NA,1,2020_october,2020,october,7.5848,8.1185,0.5337,2,7.1583,1,125.1348183,0.61,dry,1,100,0.5,hydrated,"(125,130]","(120,130]","(120,140]",35.89999999999998,0.9342612551579726,1.2513481830000002,14.211729436012744,3.211523064605531,0.22597693539446917,1.422244339,0.9734278931028184,87.98405088958488,12.01594911041512,-0.154,14.139694018533904,3.0753656565656566,10.586877103489275,26.467192758723183,6.227574766758397,18.994103038613108,18.994103038613108,20.23961799196479,1.2455149533516794,seki,NA,NA,NA,NA,NA,NA,NA,303.5,267.6,NA,268.2,1,NA,NA,NA,NA,NA,NA,229,2020_october_cade_2.4,1.72,3.4375,125.1348183
"2020_october_hp_cade_(120,130]_2.4",2.4,4,"2020_october_hp_cade_(120,130]",cade,hp,0,33,70,0.5,70,24,81,57,1,NA,0,2020_october,2020,october,12.552,13.0412,0.4892,2,12.1643,1,126.1800361,0.61,dry,1,100,0.4166666666666667,hydrated,"(125,130]","(120,130]","(120,140]",37.69999999999999,0.9624881145906818,1.261800361,25.65821749795585,2.859552188448916,0.1114478115510842,1.422244339,0.9734278931028184,88.7189582267692,11.281041773230797,-0.154,13.515444819694814,3.0753656565656566,11.540268484451031,28.32611355274344,8.392922534146205,19.933191018597235,24.479357391259764,24.479357391259764,0.1748525527947126,seki,NA,NA,NA,NA,NA,NA,NA,297.8,260.1,NA,271.8,1,NA,NA,NA,NA,NA,NA,227,2020_october_cade_2.4,1.209,2.971,126.1800361
"2020_october_hp_cade_(120,130]_2.5",2.5,3,"2020_october_hp_cade_(120,130]",cade,hp,0,28,108,23,131,11,128,94,1,NA,1,2020_october,2020,october,6.6744,7.2523,0.5779,2,6.2204,4,127.2907489,0.61,dry,1,100,0.9090909090909092,hydrated,"(125,130]","(120,130]","(120,140]",28.5,0.9203149345724804,1.272907489,11.54940301090154,2.639003074886588,0.22849692511341235,1.5827891790000002,0.9788419051138156,80.42179627511845,19.578203724881547,-0.308,9.684460781952714,3.0753656565656566,10.610067213052911,48.50316440252759,4.1682406908422145,35.6195113581062,40.92454496463265,49.639957318211835,8.715412353579177,seki,NA,NA,NA,NA,NA,NA,NA,283.7,255.2,NA,255.1,1,NA,NA,NA,NA,NA,NA,242,2020_october_cade_2.5,1.916,2.8675,127.2907489
"2020_october_hp_cade_(120,130]_2.5",2.5,4,"2020_october_hp_cade_(120,130]",cade,hp,0,43,93,5,98,10,92,77,1,NA,1,2020_october,2020,october,7.6894,8.2534,0.564,2,7.2439,2,126.5993266,0.61,dry,1,100,1,hydrated,"(125,130]","(120,130]","(120,140]",48.5,0.931664526134684,1.265993266,13.633687943262412,2.6157413235757385,0.19185867642426135,1.5827891790000002,0.9788419051138156,79.98495837581157,20.015041624188427,-0.308,12.215166335350132,3.0753656565656566,16.438934390201347,35.17167357903544,3.823007997721244,29.437161582453577,35.55397437880757,37.46547837766819,1.911503998860622,seki,NA,NA,NA,NA,NA,NA,NA,307,258.5,NA,275.4,1,NA,NA,NA,NA,NA,NA,239,2020_october_cade_2.5,2.305,2.8076,126.5993266
"2020_october_hp_cade_(130,140]_1.1",1.1,5,"2020_october_hp_cade_(130,140]",cade,hp,0,40,52,0.5,110,15,159,86,1,NA,1,2020_october,2020,october,12.7021,13.5633,0.8612,1,12.4073,2,NA,0.61,dry,1,100,0.6666666666666666,hydrated,"(135,140]","(130,140]","(120,140]",31.100000000000023,0.9365051278081292,1.3502270030507135,14.749303297724106,3.6567715725524024,0.2479284274475977,1.509893892,0.5505870678478042,89.42529075749871,10.574709242501283,-0.336,11.376803430276883,3.0753656565656566,10.938610521980255,43.480976824871526,4.101978945742596,23.518012622257555,14.220193678574336,30.081178935445703,0.1367326315247532,seki,NA,NA,NA,NA,NA,NA,NA,275.8,244.7,NA,255.6,1,NA,NA,NA,NA,NA,NA,148,2020_october_cade_1.1,0.596,3.9047,135.02270030507137
"2020_october_hp_cade_(130,140]_1.2",1.2,3,"2020_october_hp_cade_(130,140]",cade,hp,0,29,81,17,98,14,108,77,1,NA,1,2020_october,2020,october,12.6789,13.3509,0.672,1,12.1753,2,133.4392375,0.61,dry,1,100,0.7142857142857143,hydrated,"(130,135]","(130,140]","(120,140]",0.6000000000000227,0.9496663146304744,1.334392375,18.867410714285715,3.0113918836932343,0.15960811630676552,1.6147455869999998,16.17341907824223,82.63793291915033,17.36206708084967,-0.318,11.11638550909713,3.0753656565656566,9.630098346560525,35.86381453201851,4.6490129948912875,25.569571471902083,26.89786089901388,32.54309096423901,5.645230065225135,seki,NA,NA,NA,NA,NA,NA,NA,272,271.4,NA,254.6,1,NA,NA,NA,NA,NA,NA,159,2020_october_cade_1.2,0.994,3.171,133.4392375
"2020_october_hp_cade_(130,140]_1.2",1.2,3,"2020_october_hp_cade_(130,140]",cade,hp,0,36,81,16,97,14,144,114,1,NA,1,2020_october,2020,october,12.6789,13.3509,0.672,1,12.1753,2,133.4392375,0.61,dry,1,100,0.7142857142857143,hydrated,"(130,135]","(130,140]","(120,140]",1.5,0.9496663146304744,1.334392375,18.867410714285715,3.0113918836932343,0.15960811630676552,1.6147455869999998,16.17341907824223,82.63793291915033,17.36206708084967,-0.318,11.752695401908976,3.0753656565656566,11.95460484400617,47.81841937602468,4.6490129948912875,37.8562486726862,26.89786089901388,32.211018607461064,5.313157708447186,seki,NA,NA,NA,NA,NA,NA,NA,272.9,271.4,NA,254.6,1,NA,NA,NA,NA,NA,NA,162,2020_october_cade_1.2,0.994,3.171,133.4392375
