model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1...90,PC2...91,PC3...92,PC4...93,PC5...94,PC6...95,PC7...96,PC8...97,PC1...98,PC2...99,PC3...100,PC4...101,PC5...102,PC6...103,PC7...104,PC8...105
"2020_September_EPI_ADFA_(80,90]_1.1","2020_September_EPI_ADFA_(85,90]_1.1","EPI_ADFA_(85,90]_1.1","EPI_ADFA_(80,90]_1.1",2020_September_ADFA_1.1,1.1,5,2020_September_ADFA,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(85,90]","EPI_ADFA_(85,90]","EPI_ADFA_(80,90]",ADFA,EPI,0.83,88.17589577,0,9,22,8,30,19,116,89,1,272,289.9,256.1,30,0.5377,1,2020_September,2020,September,0.307,0.5777,0.2707,St. Marys,88.17589577,88.17589577,"(80,90]",2020_September,0.01,Dry,93,0.5263157894736842,"(85,90]","2020_September_EPI_ADFA_(85,90]_1.1",100,"EPI_ADFA_(85,90]_1.1",92,"(80,90]","EPI_ADFA_(80,90]_1.1",88,moderate,"(85,90]","(80,90]","(80,100]",17.899999999999977,0.5314176908429981,0.8817589577,1.134096786110085,0.28574329236628004,0.2519567076337199,0.2519567076337199,0.28574329236628004,1.0304679,0.9704329461457232,85.56879430208355,14.431205697916454,-0.043,30,8,116,NA,89,9,289.9,256.1,11.603162617020889,0.5044787769784173,31.496802341254437,405.9587857317238,66.4932493870927,311.46837870796054,76.99218350084418,104.98934113751478,27.99715763667061,88.17589577,1.4523744589158398,-1.522047317783969,-1.0001890469497872,-1.199390306777196,1.710855566837695,-1.115838779168386,-0.0188704251596456,0.00686572427588924,1.981996312896438,-0.7058794192968091,0.9331663540869843,-1.3693276618354127,1.5022059633533575,-1.290777659385577,-0.033392586364703464,-0.017058128674918238
"2020_September_EPI_ADFA_(60,70]_1.2","2020_September_EPI_ADFA_(60,65]_1.2","EPI_ADFA_(60,65]_1.2","EPI_ADFA_(60,70]_1.2",2020_September_ADFA_1.2,1.2,5,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,65]","EPI_ADFA_(60,65]","EPI_ADFA_(60,70]",ADFA,EPI,6.92,60.36313806,0,4.5,16,29,45,3,148,116,1,277.3,311.7,287,55,0.5316,1,2020_September,2020,September,0.2919,0.4681,0.1762,St. Marys,60.36313806,60.36313806,"(60,70]",2020_September,0.01,Dry,94,3.3333333333333335,"(60,65]","2020_September_EPI_ADFA_(60,65]_1.2",92,"EPI_ADFA_(60,65]_1.2",93,"(60,70]","EPI_ADFA_(60,70]_1.2",93,moderate,"(60,65]","(60,70]","(60,80]",34.39999999999998,0.6235847041230506,0.6036313806,1.6566401816118048,0.33149762871181365,0.2001023712881863,0.2001023712881863,0.33149762871181365,1.024280911,0.9762946754194018,58.93221030651424,41.06778969348576,-0.043,45,29,148,3,116,4.5,311.7,287,8.51913224851931,0.5044787769784173,13.574757736538924,446.4586988906135,9.04983849102595,349.92708831967,48.26580528547173,135.74757736538925,87.4817720799175,60.36313806,-1.9034516165134472,-0.0768586373331075,0.22279348713517363,0.10469439617441814,0.4223757028599978,1.0065588971305293,-0.00208043342944402,-0.0046967337724745,-1.492400428264429,-0.08813814638100519,-0.312101422758285,-0.31743262929555466,0.3632513577087595,1.0033977765093491,0.006720157158932191,-0.007200287891185146
"2020_September_EPI_ADFA_(70,80]_1.3","2020_September_EPI_ADFA_(70,75]_1.3","EPI_ADFA_(70,75]_1.3","EPI_ADFA_(70,80]_1.3",2020_September_ADFA_1.3,1.3,5,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,4.401,73.25017325,0,20.5,15,5,20,8,74,61,1,270.8,381,260.1,100,0.4808,1,2020_September,2020,September,0.2886,0.5,0.2114,St. Marys,73.25017325,73.25017325,"(70,80]",2020_September,0.01,Dry,88,1.25,"(70,75]","2020_September_EPI_ADFA_(70,75]_1.3",82,"EPI_ADFA_(70,75]_1.3",76,"(70,80]","EPI_ADFA_(70,80]_1.3",87,moderate,"(70,75]","(70,80]","(60,80]",110.2,0.5772,0.7325017325000001,1.3651844843897825,0.27751776,0.20328224,0.20328224,0.27751776,1.0023465,0.997658993367148,73.0786940943077,26.921305905692293,-0.043,20,5,74,8,61,20.5,381,260.1,16.87952107223666,0.5044787769784173,73.86914624851397,266.64960109219675,28.82698390185911,219.8057522516757,54.05059481598583,72.06745975464777,18.016864938661943,73.25017325,3.767106016427946,-0.4613237739193729,-0.5686336428783968,1.181553453095766,-1.5195693675000737,0.01930125735943292,0.01336370331500554,0.00229580635647358,4.115903677962296,0.4660967193003602,0.20455327702279846,1.0346470325607988,-1.296024365019757,0.13498408633917713,0.010098444605044277,0.0013381266809198572
"2020_September_EPI_ADFA_(70,80]_1.4","2020_September_EPI_ADFA_(70,75]_1.4","EPI_ADFA_(70,75]_1.4","EPI_ADFA_(70,80]_1.4",2020_September_ADFA_1.4,1.4,5,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,2.932,72.47869318,0,11,31,5,36,16,106,85,1,280.3,452.9,269.7,100,0.5346,1,2020_September,2020,September,0.2816,0.4857,0.2041,St. Marys,72.47869318,72.47869318,"(70,80]",2020_September,0.01,Dry,88,0.625,"(70,75]","2020_September_EPI_ADFA_(70,75]_1.4",82,"EPI_ADFA_(70,75]_1.4",76,"(70,80]","EPI_ADFA_(70,80]_1.4",87,moderate,"(70,75]","(70,80]","(60,80]",172.59999999999997,0.5797817582870084,0.7247869318,1.3797158255756985,0.30995132798023467,0.2246486720197653,0.2246486720197653,0.30995132798023467,0.9473503097,1.055575735561206,76.50674986632139,23.493250133678615,-0.043,36,5,106,16,85,11,NA,269.7,11.18434570831216,0.5044787769784173,35.48944304152638,341.98917840016327,51.621008060402005,274.23660532088564,100.01570311702888,116.14726813590453,16.131565018875627,72.47869318,1.8451557749315508,-2.6687055912519937,-2.5555100235635706,2.677703315055127,0.6217142627229503,-0.3831797561214904,-4.012827263362162e-4,0.00320486582092072,2.4821648533109495,-1.5653807842607164,2.334182538084204,2.0645907879762215,1.0914326478201035,-0.25018706539724794,-0.016958293564698912,0.003995543125348888
"2020_September_EPI_ADFA_(90,100]_1.5","2020_September_EPI_ADFA_(90,95]_1.5","EPI_ADFA_(90,95]_1.5","EPI_ADFA_(90,100]_1.5",2020_September_ADFA_1.5,1.5,5,2020_September_ADFA,"2020_September_EPI_ADFA_(90,100]","2020_September_EPI_ADFA_(90,95]","EPI_ADFA_(90,95]","EPI_ADFA_(90,100]",ADFA,EPI,1.21,92.75584515,0,11,28,9,37,7,101,85,1,281.5,288.4,269.6,70,0.4578,1,2020_September,2020,September,0.2609,0.5029,0.242,St. Marys,92.75584515,92.75584515,"(90,100]",2020_September,0.01,Dry,91,1.4285714285714286,"(90,95]","2020_September_EPI_ADFA_(90,95]_1.5",100,"EPI_ADFA_(90,95]_1.5",100,"(90,100]","EPI_ADFA_(90,100]_1.5",95,hydrated,"(90,95]","(90,100]","(80,100]",6.899999999999977,0.5187910121296481,0.9275584515,1.078099173553719,0.23750252535295288,0.2202974746470471,0.2202974746470471,0.23750252535295288,0.9275584515,1.078099173553719,100,0,-0.043,37,9,101,7,85,11,288.4,269.6,11.048222275697334,0.5044787769784173,46.31529700011772,425.2586360919899,29.47337081825673,357.89093136454596,117.89348327302692,155.78781718221413,37.89433390918722,92.75584515,0.7075108537310304,-0.06160348806201699,-1.8150097698293743,-0.9868845282210424,-0.2938538937665907,0.07270435345526052,-2.8075939897176383e-5,0.00503303165067095,1.0892429674774862,0.6967315688561114,1.6176609257099162,-0.8432018431450667,-0.3771012042185866,-0.12662261023133925,-0.001116642391048972,-0.007486199181662129
"2020_September_EPI_ADFA_(50,60]_1.6","2020_September_EPI_ADFA_(50,55]_1.6","EPI_ADFA_(50,55]_1.6","EPI_ADFA_(50,60]_1.6",2020_September_ADFA_1.6,1.6,5,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,55]","EPI_ADFA_(50,55]","EPI_ADFA_(50,60]",ADFA,EPI,7.751,53.0127815,0,10.5,15,17,32,16,143,110,1,279.4,425.2,287.2,NA,0.4561,1,2020_September,2020,September,0.3286,0.5028,0.1742,St. Marys,53.0127815,53.0127815,"(50,60]",2020_September,0.01,Dry,89,0.625,"(50,55]","2020_September_EPI_ADFA_(50,55]_1.6",92,"EPI_ADFA_(50,55]_1.6",92,"(50,60]","EPI_ADFA_(50,60]_1.6",91,dry,"(50,55]","(50,60]","(40,60]",145.8,0.6535401750198886,0.5301278150000001,1.886337543053961,0.2980796738265712,0.15802032617342882,0.15802032617342882,0.2980796738265712,1.071710008,0.9330882352941176,49.46560273233915,50.53439726766085,-0.043,32,17,143,16,110,10.5,NA,287.2,11.665054141020526,0.5044787769784173,35.22548137954926,479.73750831195656,53.67692400693221,369.0288525476589,50.322116256498944,107.3538480138644,57.03173175736546,53.0127815,0.934370298199553,-2.912568766664706,0.07974152316776961,2.1655381247598036,0.9671886162399312,-0.15852752647070673,-0.00360150684313274,-0.00422661024239523,1.5986026593681006,-2.3767397799042387,-0.08872805815754092,1.3135073952241691,1.1940372688489873,-0.020471130504835733,-0.013069699179865502,-0.0017707698907463293
"2020_September_EPI_ADFA_(60,70]_2.1","2020_September_EPI_ADFA_(65,70]_2.1","EPI_ADFA_(65,70]_2.1","EPI_ADFA_(60,70]_2.1",2020_September_ADFA_2.1,2.1,5,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,5.068,67.5059952,0,5,12,29,41,5,148,114,1,279.4,297.6,266.9,NA,0.5721,1,2020_September,2020,September,0.3336,0.5588,0.2252,Painted Caves,67.5059952,67.5059952,"(60,70]",2020_September,0.01,Dry,94,2,"(65,70]","2020_September_EPI_ADFA_(65,70]_2.1",94,"EPI_ADFA_(65,70]_2.1",92,"(60,70]","EPI_ADFA_(60,70]_2.1",93,moderate,"(65,70]","(60,70]","(60,80]",18.200000000000045,0.5969935576234789,0.675059952,1.4813499111900532,0.34154001431639236,0.2305599856836077,0.2305599856836077,0.34154001431639236,0.9482758621,1.054545454545455,71.18814039039748,28.81185960960252,-0.043,41,29,148,5,114,5,297.6,266.9,9.024915819541274,0.5044787769784173,14.63957308196442,433.3313632261468,14.63957308196442,333.78226626878876,35.13497539671461,120.04449927210824,84.90952387539363,67.5059952,-1.5019504720494046,-0.0984735925106916,0.7459468594825707,-0.25574608376688523,0.7080499916443348,0.7569466619275067,-0.00570477455010184,-0.00422055142355917,-1.0967188448080671,-0.13529224338534268,-0.818831203505432,-0.6912684449856246,0.5639270324653931,0.7519705334393,0.0016557545057916956,-0.010839791987889202
"2020_September_EPI_ADFA_(70,80]_2.2","2020_September_EPI_ADFA_(75,80]_2.2","EPI_ADFA_(75,80]_2.2","EPI_ADFA_(70,80]_2.2",2020_September_ADFA_2.2,2.2,5,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(75,80]","EPI_ADFA_(75,80]","EPI_ADFA_(70,80]",ADFA,EPI,3.167,78.51208459,0,6.5,14,31,45,1,87,55,1,281.2,310.7,297.5,NA,0.5137,1,2020_September,2020,September,0.2648,0.4727,0.2079,Painted Caves,78.51208459,78.51208459,"(70,80]",2020_September,0.01,Dry,88,10,"(75,80]","2020_September_EPI_ADFA_(75,80]_2.2",93,"EPI_ADFA_(75,80]_2.2",97,"(70,80]","EPI_ADFA_(70,80]_2.2",87,moderate,"(75,80]","(70,80]","(60,80]",29.5,0.5601861645864183,0.7851208459,1.2736892736892735,0.2877676327480431,0.22593236725195692,0.22593236725195692,0.2877676327480431,0.9614890886,1.0400534045393857,81.65676087319873,18.343239126801265,-0.043,45,31,87,1,55,6.5,310.7,297.5,9.06856907333725,0.5044787769784173,22.587668869942434,302.3272602592295,3.4750259799911434,191.1264288995129,48.650363719876005,156.37616909960144,107.72580537972544,78.51208459,-0.22837172060569852,2.4021901910369463,-0.3643536816313959,0.7930741970042261,0.05280404915608019,0.17508828698195972,-0.00786625038615256,0.00209476651118581,-0.11534329965494508,2.6059692488778623,-0.3067440534461155,0.6334498301400565,0.27880041543543355,0.5287444135559526,-0.007113941285637193,0.0014629156388939746
"2020_September_EPI_ADFA_(80,90]_2.3","2020_September_EPI_ADFA_(85,90]_2.3","EPI_ADFA_(85,90]_2.3","EPI_ADFA_(80,90]_2.3",2020_September_ADFA_2.3,2.3,5,2020_September_ADFA,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(85,90]","EPI_ADFA_(85,90]","EPI_ADFA_(80,90]",ADFA,EPI,2.087,87.03380969,0,9,21,33,54,15,170,122,1,278.3,259.2,285.6,NA,0.5393,1,2020_September,2020,September,0.2869,0.5366,0.2497,Painted Caves,87.03380969,87.03380969,"(80,90]",2020_September,0.01,Dry,93,0.6666666666666666,"(85,90]","2020_September_EPI_ADFA_(85,90]_2.3",100,"EPI_ADFA_(85,90]_2.3",92,"(80,90]","EPI_ADFA_(80,90]_2.3",88,moderate,"(85,90]","(80,90]","(80,100]",-19.100000000000023,0.5346626910175177,0.8703380969,1.1489787745294353,0.2883435892657473,0.2509564107342527,0.2509564107342527,0.2883435892657473,0.9564,1.0455876202425762,91.00147395441238,8.998526045587624,-0.043,54,33,170,15,122,9,259.2,285.6,8.949807826195785,0.5044787769784173,31.212762603524684,589.574404733244,52.021271005874475,423.1063375144457,72.82977940822427,187.2765756211481,114.44679621292384,87.03380969,-2.09774817229962,-1.566267228334166,0.3075784437974509,-1.365235588377829,0.788072915111508,-1.745618795795426,-0.02398671623528947,-0.00629643480190827,-1.5062973499459824,-1.333694644623797,-0.20052391265507424,-1.2147685931920202,0.5964968423160156,-1.9610929391006278,-0.03643494332825292,0.005708401834639595
"2020_September_EPI_ADFA_(90,100]_2.4","2020_September_EPI_ADFA_(90,95]_2.4","EPI_ADFA_(90,95]_2.4","EPI_ADFA_(90,100]_2.4",2020_September_ADFA_2.4,2.4,5,2020_September_ADFA,"2020_September_EPI_ADFA_(90,100]","2020_September_EPI_ADFA_(90,95]","EPI_ADFA_(90,95]","EPI_ADFA_(90,100]",ADFA,EPI,1.059,91.22048553,0,14,24,18,42,7,130,105,1,266.8,330.7,257.1,NA,0.5782,1,2020_September,2020,September,0.3007,0.575,0.2743,Painted Caves,91.22048553,91.22048553,"(90,100]",2020_September,0.01,Dry,91,1.4285714285714286,"(90,95]","2020_September_EPI_ADFA_(90,95]_2.4",100,"EPI_ADFA_(90,95]_2.4",100,"(90,100]","EPI_ADFA_(90,100]_2.4",95,hydrated,"(90,95]","(90,100]","(80,100]",63.89999999999998,0.5229565217391305,0.9122048553,1.096244987240248,0.3023734608695653,0.27582653913043476,0.27582653913043476,0.3023734608695653,1.079264214,0.9265571738456772,84.52099527317415,15.479004726825847,-0.043,42,18,130,7,105,14,330.7,257.1,11.05786701272442,0.5044787769784173,46.30035969340303,429.9319114387425,23.150179846701516,347.25269770052273,79.37204518869092,138.9010790802091,59.52903389151818,91.22048553,-0.05572071802180856,-1.115327704869896,-0.7749352905788043,0.07608686367235105,-0.9880914707697016,-0.0953117927677787,0.00402090679438704,-0.00376097209935123,0.4421608320774343,-0.5616011956965166,0.7210703868265529,0.10751046878250631,-0.9362739255560353,-0.23490849160873248,0.0029362422055921877,0.006056632202976309
"2020_September_EPI_ADFA_(80,90]_2.5","2020_September_EPI_ADFA_(85,90]_2.5","EPI_ADFA_(85,90]_2.5","EPI_ADFA_(80,90]_2.5",2020_September_ADFA_2.5,2.5,5,2020_September_ADFA,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(85,90]","EPI_ADFA_(85,90]","EPI_ADFA_(80,90]",ADFA,EPI,1.16,86.8058012,0,4,14,25,39,4,85,56,1,276.7,315.4,281.3,100,0.5147,1,2020_September,2020,September,0.2827,0.5281,0.2454,Painted Caves,86.8058012,86.8058012,"(80,90]",2020_September,0.01,Dry,93,2.5,"(85,90]","2020_September_EPI_ADFA_(85,90]_2.5",100,"EPI_ADFA_(85,90]_2.5",92,"(80,90]","EPI_ADFA_(80,90]_2.5",88,moderate,"(85,90]","(80,90]","(80,100]",38.69999999999999,0.535315281196743,0.8680580120000001,1.1519967400162998,0.2755267752319636,0.23917322476803643,0.23917322476803643,0.2755267752319636,0.9522116904,1.0501866445458314,91.16229308583166,8.837706914168336,-0.043,39,25,85,4,56,4,315.4,281.3,8.920453687101297,0.5044787769784173,14.51764532369834,308.4999631285897,14.51764532369834,203.24703453177676,50.81175863294419,141.5470419060588,90.73528327311462,86.8058012,0.2699832151184791,1.988381456620571,-0.5844118653443496,0.6812721729759021,0.976433483685448,0.36942406112727005,-0.01070159692400363,0.00550864012670213,0.42209787114640707,2.2783193644832678,-0.045796746784838194,0.30057388198570484,1.1293592790045237,0.7008821777390208,-0.011065491040852388,-0.009277418983149488
"2020_September_EPI_ADFA_(80,90]_2.6","2020_September_EPI_ADFA_(80,85]_2.6","EPI_ADFA_(80,85]_2.6","EPI_ADFA_(80,90]_2.6",2020_September_ADFA_2.6,2.6,5,2020_September_ADFA,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(80,85]","EPI_ADFA_(80,85]","EPI_ADFA_(80,90]",ADFA,EPI,2.648,82.51346499,0,5,17,50,67,2,169,117,1,277.4,299.9,282.7,NA,0.5311,1,2020_September,2020,September,0.2785,0.5083,0.2298,Painted Caves,82.51346499,82.51346499,"(80,90]",2020_September,0.01,Dry,93,5,"(80,85]","2020_September_EPI_ADFA_(80,85]_2.6",90,"EPI_ADFA_(80,85]_2.6",84,"(80,90]","EPI_ADFA_(80,90]_2.6",88,moderate,"(80,85]","(80,90]","(80,100]",22.5,0.5479047806413536,0.8251346499000001,1.2119234116623152,0.2909922289986229,0.2401077710013771,0.2401077710013771,0.2909922289986229,0.9452848407,1.0578821927136532,87.28952527039081,12.710474729609189,-0.043,NA,NA,169,2,117,5,299.9,282.7,7.316738319304222,0.5044787769784173,17.182589436172407,580.7715229426274,6.8730357744689625,402.07259280643433,58.42080408298618,230.24669844471023,171.82589436172407,82.51346499,-4.092931755709548,0.41988668063132034,0.7126907927625249,0.5346495848060917,-0.13883456376004283,-0.3270329278343984,-0.01326683452872984,-0.01220007720512916,-3.698174521935186,0.12495263160115379,-0.8970068305300066,0.46162116775962014,0.00035061068195422693,-0.19756564254431236,-0.012020915375579526,0.017859172633103847
"2020_September_EPI_ADFA_(50,60]_1.1","2020_September_EPI_ADFA_(50,55]_1.1","EPI_ADFA_(50,55]_1.1","EPI_ADFA_(50,60]_1.1",2020_September_ADFA_1.1,1.1,6,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,55]","EPI_ADFA_(50,55]","EPI_ADFA_(50,60]",ADFA,EPI,7.956,54.7809402,0,6.5,21,30,51,2,170,138,1,282,306.4,270.2,100,0.5078,1,2020_September,2020,September,0.3127,0.484,0.1713,St. Marys,54.7809402,54.7809402,"(50,60]",2020_September,0.01,Dry,89,5,"(50,55]","2020_September_EPI_ADFA_(50,55]_1.1",92,"EPI_ADFA_(50,55]_1.1",92,"(50,60]","EPI_ADFA_(50,60]_1.1",91,dry,"(50,55]","(50,60]","(40,60]",24.399999999999977,0.6460743801652892,0.5478094020000001,1.8254524226503208,0.32807657024793385,0.17972342975206618,0.17972342975206618,0.32807657024793385,1.0304679,0.9704329461457232,53.16122918530505,46.83877081469495,-0.043,51,30,170,2,138,6.5,306.4,270.2,8.58780463728006,0.5044787769784173,19.81244803640755,518.1717178752743,6.096137857356169,420.6335121575757,64.00944750223977,155.4515153625823,91.44206786034252,54.7809402,-2.8343544344309053,-0.8861763188742848,0.08056111219998341,-0.23686709306611217,-0.3298855034560313,1.004572455072698,0.00291625186524308,-0.00898358068149207,-2.316945535434152,-0.912294397463072,0.036793163372538296,-0.4657724059364131,-0.4329192771081123,0.819028941439849,0.013812771944630903,-3.4484482903630875e-4
"2020_September_EPI_ADFA_(60,70]_1.2","2020_September_EPI_ADFA_(65,70]_1.2","EPI_ADFA_(65,70]_1.2","EPI_ADFA_(60,70]_1.2",2020_September_ADFA_1.2,1.2,6,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,5.003,68.06664353,0,19,19,10,29,5,93,78,1,270.4,254.2,270.8,100,0.4703,1,2020_September,2020,September,0.2881,0.4842,0.1961,St. Marys,68.06664353,68.06664353,"(60,70]",2020_September,0.01,Dry,94,2,"(65,70]","2020_September_EPI_ADFA_(65,70]_1.2",94,"EPI_ADFA_(65,70]_1.2",92,"(60,70]","EPI_ADFA_(60,70]_1.2",93,moderate,"(65,70]","(60,70]","(60,80]",-16.19999999999999,0.5950020652622884,0.6806664352999999,1.4691483936766958,0.27982947129285424,0.19047052870714576,0.19047052870714576,0.27982947129285424,1.024280911,0.9762946754194018,66.45310168237627,33.54689831762373,-0.043,29,10,93,5,78,19,254.2,270.8,14.071441334240642,0.5044787769784173,67.89849515212656,332.34526574461944,17.868025040033302,278.74119062451956,67.89849515212656,103.63454523219316,35.736050080066605,68.06664353,1.858967100551357,0.45574617117716426,-0.4415182711242147,-1.7998373506049692,-1.7552245267863409,-0.22778289075425667,0.00670495304213708,0.00202303194588782,2.15535439790322,1.1606311418925481,0.256891526742475,-1.3140289104151495,-1.9668754608793284,-0.47884815133875336,0.009223280501253484,-0.0032230174854038784
"2020_September_EPI_ADFA_(50,60]_1.3","2020_September_EPI_ADFA_(55,60]_1.3","EPI_ADFA_(55,60]_1.3","EPI_ADFA_(50,60]_1.3",2020_September_ADFA_1.3,1.3,6,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(55,60]","EPI_ADFA_(55,60]","EPI_ADFA_(50,60]",ADFA,EPI,7.639,57.87159191,"Missing these yellow lower videos , also, no weight for this video - might be mislabeled? Strange to have two burns for Epi…",10,13,10,23,7,89,72,1,265.8,364.1,264.6,100,0.5009,1,2020_September,2020,September,0.3411,0.5385,0.1974,St. Marys,57.87159191,57.87159191,"(50,60]",2020_September,0.01,Dry,89,1.4285714285714286,"(55,60]","2020_September_EPI_ADFA_(55,60]_1.3",88,"EPI_ADFA_(55,60]_1.3",90,"(50,60]","EPI_ADFA_(50,60]_1.3",91,dry,"(55,60]","(50,60]","(40,60]",98.3,0.6334261838440112,0.5787159191,1.7279635258358663,0.3172831754874652,0.1836168245125348,0.1836168245125348,0.3172831754874652,1.0023465,0.997658993367148,57.73611411822159,42.26388588177841,-0.043,23,10,89,7,72,NA,364.1,264.6,13.359134032570154,0.5044787769784173,31.51758672560016,280.50652185784145,22.062310707920112,226.9266244243212,40.97286274328021,72.49044946888037,31.51758672560016,57.87159191,2.1541009586708735,0.0596298575347995,-0.44477207946976177,1.0213218077383193,0.34317299698508036,0.8981702137630774,0.00439392364185073,0.00446968636918443,2.4765199081190534,0.6371746325120398,0.08180577450061044,0.4379322411209054,0.44520048058410383,1.072382278284799,0.006612206897541023,-0.014753117270036573
"2020_September_EPI_ADFA_(50,60]_1.4","2020_September_EPI_ADFA_(50,55]_1.4","EPI_ADFA_(50,55]_1.4","EPI_ADFA_(50,60]_1.4",2020_September_ADFA_1.4,1.4,6,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(50,55]","EPI_ADFA_(50,55]","EPI_ADFA_(50,60]",ADFA,EPI,6.56,54.61741425,0,7,20,31,51,12,165,122,1,275.3,394.5,258.1,10,0.4579,1,2020_September,2020,September,0.3032,0.4688,0.1656,St. Marys,54.61741425,54.61741425,"(50,60]",2020_September,0.01,Dry,89,0.8333333333333334,"(50,55]","2020_September_EPI_ADFA_(50,55]_1.4",92,"EPI_ADFA_(50,55]_1.4",92,"(50,60]","EPI_ADFA_(50,60]_1.4",91,dry,"(50,55]","(50,60]","(40,60]",119.2,0.6467576791808874,0.5461741425000001,1.8309178743961352,0.29615034129692835,0.16174965870307162,0.16174965870307162,0.29615034129692835,0.9473503097,1.055575735561206,57.65281722164196,42.34718277835804,-0.043,51,31,165,12,122,7,NA,258.1,8.710194095387955,0.5044787769784173,23.63664336615304,557.1494507736073,40.51996005626235,411.95292723866726,67.53326676043726,172.209830239115,104.67656347867776,54.61741425,-1.6598963399754472,-2.2596414179233526,-0.08079911832487208,1.9044539082230243,0.7741502731803163,-0.3643268877725928,-0.00928100780358226,-0.00854031789018452,-1.0166172473111963,-2.0218850703909803,0.06754251289147664,1.2970551445041132,1.0352652789336791,-0.24524010450976497,-0.017398434998810997,0.00950713639647207
