"","individual","site","year","year_month","month","lfm_outliers_out","lfm_n_as_imputed","mpa","dw_flam_sample","ww_flam_sample","sample_wt","spp","start_temp","gww_gdw_saturated","gdw_gww_saturated","fd","fh","gd","gti","pfg","dry_norm_fd","dry_norm_fh","dry_norm_gd","dry_norm_gti","dry_norm_pfg","temp_max","ttfg","tti","temp_change","pc1","pc2","pc3","pc4","ttms","model","lfm","prop_ignite","bins10lfm","flam_index","precip_2mo"
"541","2020_October_CADE_2.2",2,2020,"2020_October","October",109.8697487,109.8697487,2.02,2.63921524989575,0.202784750104247,2.842,"CADE",264.1,1.396958411,13.0148605777258,18,31,105.5,0.5,79.5,6.82020915145553,11.7459157608401,39.9740036376977,0.189450254207098,30.1225904189286,280,88,88,15.9,-0.392165731040578,0.285243896436042,0.191808291716877,-0.311058757885874,NA,"HP",109.8697487,NA,"(100,110]",11.9810126009674,0.61
"542","2020_October_CADE_2.3",2,2020,"2020_October","October",123.184459,123.184459,0.301,4.3477212543554,0.378778745644599,4.7265,"CADE",269.6,1.326933936,0.959273145068634,25,52,94,0.5,69,5.75013864445791,11.9602883804724,21.6205213031617,0.115002772889158,15.8703826587038,331.8,64,64,62.2,-1.77216270933738,-0.815814683285825,-0.0698480287931491,0.620154052536203,NA,"HP",123.184459,NA,"(120,130]",15.9520138606251,0.61
"543","2020_October_CADE_2.3",2,2020,"2020_October","October",114.5935728,114.5935728,2.684,3.42784900058543,0.267650999414569,3.6955,"CADE",254.1,1.326933936,0.959273145068634,29,44,99,0.5,70,8.46011594882014,12.8360379913133,28.881085480455,0.145864068083106,20.4209695316348,290,64,64,35.9,-1.40659580074623,-0.492693839855515,-0.169586312018458,0.018964871603706,NA,"HP",114.5935728,NA,"(110,120]",15.3015668905142,0.61
"544","2020_October_CADE_2.3",2,2020,"2020_October","October",NA,115.510871885172,2.028,1.95768463445607,0.0831153655439318,2.0408,"CADE",228.7,1.326933936,0.959273145068634,14,49,98,0.5,84,7.15130504351628,25.029567652307,50.0591353046139,0.255403751554153,42.9078302610977,278.5,39,39,49.8,-1.30499879598792,0.527632378471709,-0.331725741068497,-0.232265443697565,NA,"HP",115.510871885172,NA,"(110,120]",20.4427268481526,0.61
"545","2020_October_CADE_2.3",2,2020,"2020_October","October",99.12715517,99.12715517,1.58,2.9596174986408,0.208482501359201,3.1681,"CADE",242.4,1.326933936,0.959273145068634,11,48,98,0.5,87,3.71669650049432,16.218312002157,33.1123870044039,0.168940750022469,29.3956905039096,342.1,64,64,99.7,-1.21136762691431,-0.192377749296922,0.0559189062219158,0.485358505935315,NA,"HP",99.12715517,NA,"(90,100]",15.6362902646844,0.61
"546","2020_October_CADE_2.3",2,2020,"2020_October","October",60.10801343,60.10801343,6.08,3.52191068917018,0.185089310829817,3.707,"CADE",230.2,1.326933936,0.959273145068634,16,48,124,18,90,4.54298856844943,13.6289657053483,35.2081614054831,5.11086213950561,25.5543106975281,261.8,42,60,31.6,-0.978786305471803,0.530221120594739,-0.398948442026251,-0.417135682334689,NA,"HP",60.10801343,NA,"(60,70]",16.1706441882948,0.61
"547","2020_October_CADE_2.3",2,2020,"2020_October","October",101.5276631,101.5276631,2.937,3.78224539457611,0.241754605423894,4.024,"CADE",255.2,1.326933936,0.959273145068634,17,43,166,29,98,4.49468456604606,11.3689080199988,43.8892728213909,7.66740308325504,25.9105345572067,351,27,56,95.8,-0.839607590856095,-0.829724888971656,-0.64818973626227,0.436546959682287,NA,"HP",101.5276631,NA,"(100,110]",16.3153426171008,0.61
"548","2020_October_CADE_2.3",2,2020,"2020_October","October",132.6933936,132.6933936,1.52,3.38531386452562,0.311886135474376,3.6972,"CADE",245.8,1.326933936,0.959273145068634,15,39,182,35,132,4.43090378035063,11.5203498289116,53.761632534921,10.3387754874848,38.9919532670856,395.7,38,73,149.9,-0.425002167734107,-1.61964371535961,-0.519894873050547,0.486231437370152,NA,"HP",132.6933936,NA,"(130,140]",13.8853873572535,0.61
"549","2020_October_CADE_2.3",2,2020,"2020_October","October",118.140965,118.140965,1.721,3.96943401542566,0.158065984574338,4.1275,"CADE",261.7,1.326933936,0.959273145068634,20,45,169,17,132,5.03850169124308,11.3366288052969,42.575339291004,4.28272643755662,33.2541111622043,334.8,50,67,73.1,-0.751003294093012,-1.14436324753062,-0.40998094671247,-0.210630304823295,NA,"HP",118.140965,NA,"(110,120]",15.0274640748854,0.61
"550","2020_October_CADE_2.3",2,2020,"2020_October","October",125.5093379,125.5093379,1.224,3.90464503700138,0.299154962998616,4.2038,"CADE",256.3,1.326933936,0.959273145068634,16,38,105.5,0.5,79.5,4.09768361743002,9.73199859139629,27.0191013524292,0.128052613044688,20.3603654741054,376.6,82,82,120.3,-0.922370558605942,-0.90999623714594,0.22108308736436,0.859725438622826,NA,"HP",125.5093379,NA,"(120,130]",13.0187045193661,0.61
"551","2020_October_CADE_2.4",2,2020,"2020_October","October",142.2244339,142.2244339,0.154,3.72706428527851,0.279435714721493,4.0065,"CADE",269.5,1.422244339,0.973427893102819,11,48,89,21,57,2.95138456383722,12.8787690058352,23.8793841983194,5.63446144005288,15.2935381944293,266.6,57,78,-2.89999999999998,-1.04718615683201,1.10783209770207,-0.0660868011988768,0.146101903468138,NA,"HP",142.2244339,NA,"(140,150]",14.1380327164397,0.61
"552","2020_October_CADE_2.4",2,2020,"2020_October","October",126.1800361,126.1800361,1.209,2.85955218844892,0.111447811551084,2.971,"CADE",260.1,1.422244339,0.973427893102819,24,33,81,0.5,57,8.39292253414621,11.540268484451,28.3261135527434,0.174852552794713,19.9331910185972,297.8,70,70,37.7,-0.958078278109359,-0.0940466652713221,-0.0158114051916541,0.165695220539478,NA,"HP",126.1800361,NA,"(120,130]",13.6259252950602,0.61
"553","2020_October_CADE_2.4",2,2020,"2020_October","October",NA,95.5902761101077,3.49,2.11097572898277,0.0576242710172279,2.1686,"CADE",238.1,1.422244339,0.973427893102819,10,39,87,18,59,4.73714589073876,18.4748689738812,41.2131692494272,8.52686260332977,27.9491607553587,270.4,83,101,32.3,-0.546895268865134,1.11008522675894,0.260326270541188,0.0797356121190417,NA,"HP",95.5902761101077,NA,"(90,100]",11.854572994871,0.61
"554","2020_October_CADE_2.4",2,2020,"2020_October","October",125.1348183,125.1348183,1.72,3.21152306460553,0.225976935394469,3.4375,"CADE",267.6,1.422244339,0.973427893102819,20,34,85,4,61,6.2275747667584,10.5868771034893,26.4671927587232,1.24551495335168,18.9941030386131,303.5,61,65,35.9,-0.906296755918197,0.055296320115358,-0.0935966134909384,0.204918582909178,NA,"HP",125.1348183,NA,"(120,130]",14.2552773483857,0.61
"555","2020_October_CADE_2.4",2,2020,"2020_October","October",112.811245,112.811245,2.404,2.47690244079003,0.180097559209971,2.657,"CADE",274.4,1.422244339,0.973427893102819,20,35,96,4,72,8.07460143388644,14.1305525093013,38.7580868826549,1.61492028677729,29.0685651619912,290.1,61,65,15.7,-0.819133670988162,0.119411852969224,-0.129957473114518,-0.0812850713143234,NA,"HP",112.811245,NA,"(110,120]",14.3543043713493,0.61
"556","2020_October_CADE_2.4",2,2020,"2020_October","October",88.80042463,88.80042463,3.729,1.97323821802779,0.103261781972208,2.0765,"CADE",231,1.422244339,0.973427893102819,18,49,91,0.5,73,9.12206130792997,24.8322780049205,46.1170877234237,0.253390591886944,36.9950264154938,277.4,58,58,46.4,-1.36604962223057,0.362696382518628,-0.114138166235337,-0.0721366304388947,NA,"HP",88.80042463,NA,"(80,90]",16.5454613453072,0.61
"557","2020_October_CADE_2.4",2,2020,"2020_October","October",82.32488074,82.32488074,4.413,2.46707297746025,0.106127022539747,2.5732,"CADE",247.5,1.422244339,0.973427893102819,18,44,127,0.5,109,7.29609548013056,17.8349000625414,51.478006998699,0.202669318892516,44.1819115185684,272.5,67,67,25,-0.800539486071947,0.0707500068560647,-0.109885822687688,-0.663680925912289,NA,"HP",82.32488074,NA,"(80,90]",14.9439126939744,0.61
"558","2020_October_CADE_2.4",2,2020,"2020_October","October",48.16482774,48.16482774,7.685,2.47056611040609,0.0689338895939087,2.5395,"CADE",214.1,1.422244339,0.973427893102819,17,29,174,0.5,135,6.88101400257841,11.7382003573396,70.4292021440379,0.202382764781718,54.6433464910639,247.4,46,46,33.3,0.0751275899295209,0.270781299225195,-0.529042805638372,-1.53364104258907,NA,"HP",48.16482774,NA,"(40,50]",16.4849979940305,0.61
"559","2020_October_CADE_2.4",2,2020,"2020_October","October",109.2066601,109.2066601,2.761,3.51868204473157,0.203917955268426,3.7226,"CADE",255,1.422244339,0.973427893102819,20,33,158,0.5,138,5.68394635995755,9.37851149392995,44.9031762436646,0.142098658998939,39.2192298837071,370.6,58,58,115.6,-0.468694099554689,-1.6198038106415,-0.278149769605898,-0.125597372252196,NA,"HP",109.2066601,NA,"(100,110]",15.0208704686525,0.61
"560","2020_October_CADE_2.5",2,2020,"2020_October","October",158.2789179,158.2789179,0.308,2.40519075584688,0.214209244153122,2.6194,"CADE",265.3,1.582789179,0.978841905113816,13,35,87,24,50,5.40497670232507,14.5518603524136,36.1717671617139,9.97841852736936,20.7883719320195,268.8,78,102,3.5,-0.471072511827093,1.03942582176445,0.156621744926725,0.144595387049207,NA,"HP",158.2789179,NA,"(150,160]",11.4954214500548,0.61
"561","2020_October_CADE_2.5",2,2020,"2020_October","October",79.54830615,79.54830615,6,1.88480656122074,0.0788934387792606,1.9637,"CADE",237.4,1.582789179,0.978841905113816,11,38,72,0.5,61,5.83614267178463,20.1612201388923,38.2002065789539,0.265279212353847,32.3640639071693,298.3,84,84,60.9,-0.792721890207525,0.679030234227991,0.323161410685221,0.253160390205387,NA,"HP",79.54830615,NA,"(70,80]",12.8653149991578,0.61
"562","2020_October_CADE_2.5",2,2020,"2020_October","October",93.18369028,93.18369028,2.899,1.95415659205599,0.0701434079440073,2.0243,"CADE",237.3,1.582789179,0.978841905113816,20,40,82,0.5,62,10.2345943417757,20.4691886835515,41.9618368012805,0.255864858544393,31.7272424595048,301.4,54,54,64.1,-1.22008935729084,0.0635830374806556,-0.162850370188426,0.213068005250861,NA,"HP",93.18369028,NA,"(90,100]",16.338296439313,0.61
"563","2020_October_CADE_2.5",2,2020,"2020_October","October",136.416185,136.416185,0.886,2.10193245227606,0.194067547723936,2.296,"CADE",242.9,1.582789179,0.978841905113816,8,36,83,0.5,75,3.80602145008858,17.1270965253986,39.4874725446691,0.237876340630537,35.6814510945805,319.3,93,93,76.4,-0.542080575652498,0.448099238293006,0.447724275234695,0.299843755304225,NA,"HP",136.416185,NA,"(130,140]",12.0877864396764,0.61
"564","2020_October_CADE_2.5",2,2020,"2020_October","October",126.5993266,126.5993266,2.305,2.61574132357574,0.191858676424261,2.8076,"CADE",258.5,1.582789179,0.978841905113816,10,43,92,5,77,3.82300799772124,16.4389343902013,35.1716735790354,1.91150399886062,29.4371615824536,307,93,98,48.5,-0.757404005684762,0.422191405887807,0.411054772037495,0.246425030197626,NA,"HP",126.5993266,NA,"(120,130]",12.3150178312794,0.61
"565","2020_October_CADE_2.5",2,2020,"2020_October","October",NA,103.642993006868,2.899,2.36018360161043,0.0510163983895673,2.4112,"CADE",229.9,1.582789179,0.978841905113816,12,44,103,6,85,5.08435021403081,18.6426174514463,43.6406726704311,2.5421751070154,36.0141473493849,287.8,88,94,57.9,-0.735200052941708,0.467909219639565,0.287683197358976,-0.0749112957129923,NA,"HP",103.642993006868,NA,"(100,110]",12.6317538740907,0.61
"566","2020_October_CADE_2.5",2,2020,"2020_October","October",136.4261168,136.4261168,0.901,2.64989182400459,0.247408175995411,2.8973,"CADE",272.9,1.582789179,0.978841905113816,10,45,101,0.5,91,3.7737389539501,16.9818252927754,38.114763434896,0.188686947697505,34.3410244809459,310,76,76,37.1,-0.883051138117349,0.262228199653119,0.179497339282513,0.0579832487300513,NA,"HP",136.4261168,NA,"(130,140]",14.0948024211849,0.61
"567","2020_October_CADE_2.5",2,2020,"2020_October","October",127.2907489,127.2907489,1.916,2.63900307488659,0.228496925113412,2.8675,"CADE",255.2,1.582789179,0.978841905113816,11,28,128,23,94,4.16824069084221,10.6100672130529,48.5031644025276,8.71541235357918,35.6195113581062,283.7,108,131,28.5,0.333969996921946,0.512348253887497,0.441893734733576,-0.318105986099049,NA,"HP",127.2907489,NA,"(120,130]",9.76362531150546,0.61
"568","2020_October_CADE_2.5",2,2020,"2020_October","October",78.86977887,78.86977887,4.879,1.97950336443164,0.0516966355683592,2.0312,"CADE",241.6,1.582789179,0.978841905113816,22,34,139,10,107,11.1138987663791,17.1760253662222,70.2196331148495,5.05177216653593,54.0539621819345,301.7,50,60,60.1,-0.548141616375775,-0.516417315130586,-0.3965871463523,-0.433461341747603,NA,"HP",78.86977887,NA,"(70,80]",14.8612118072023,0.61
"569","2020_October_PIJE_1.1",1,2020,"2020_October","October",NA,125.587524932238,3.164,10.0964516605029,0.296328688124453,6.0719,"PIJE",270.4,1.700417537,12.6997228820269,44,44,74,0.5,30,4.35796668765592,4.35796668765592,7.32930761105768,0.0495223487233627,2.97134092340176,326.4,87,87,56,-2.00514202623641,-1.60260108888045,0.0644470509012686,0.964004660422473,NA,"HP",125.587524932238,NA,"(120,130]",14.6924583381162,0.61
"570","2020_October_PIJE_1.1",1,2020,"2020_October","October",96.41509434,96.41509434,3.31,4.45379346029408,0.109606539705917,4.5634,"PIJE",243.7,1.700417537,12.6997228820269,26,51,83,21,36,5.83772018882151,11.450912678073,18.6357990643148,4.71508169097122,8.0829971845221,374.9,62,83,131.2,-1.90388416122525,-1.15321660145934,-0.0507800821296705,1.64489748605757,NA,"HP",96.41509434,NA,"(90,100]",15.5879039651232,0.61
"571","2020_October_PIJE_1.1",1,2020,"2020_October","October",149.3767591,149.3767591,2.039,7.18929233314433,0.213607666855665,7.4029,"PIJE",279.7,1.700417537,12.6997228820269,28,41,74,0.5,46,3.89468096476108,5.70292569840015,10.2930854068686,0.0695478743707335,6.39840444210749,337.8,84,84,58.1,-1.48168223251418,-0.841112248885547,0.185575045297588,0.882699232437884,NA,"HP",149.3767591,NA,"(140,150]",14.6820693440758,0.61
"572","2020_October_PIJE_1.1",1,2020,"2020_October","October",106.4362336,106.4362336,3.804,4.30260584115868,0.104394158841318,4.407,"PIJE",233.8,1.700417537,12.6997228820269,22,45,94,19,53,5.11318043348248,10.458778159396,21.847225488516,4.41592855618941,12.3181164988442,309.8,67,86,76,-1.26099128771114,-0.161140924593314,-0.0365614671282303,0.617004172788554,NA,"HP",106.4362336,NA,"(100,110]",14.8556807881109,0.61
"573","2020_October_PIJE_1.1",1,2020,"2020_October","October",119.6867322,119.6867322,2.587,5.68304845739809,0.29215154260191,5.9752,"PIJE",240.6,1.700417537,12.6997228820269,23,47,105,0.5,82,4.04712368237139,8.27020926397632,18.4759994195216,0.0879809496167693,14.4288757371502,403.9,97,97,163.3,-1.43128922409444,-1.81253079198302,0.377167542908455,1.25690046348864,NA,"HP",119.6867322,NA,"(110,120]",14.1963803272003,0.61
"574","2020_October_PIJE_1.1",1,2020,"2020_October","October",170.0417537,170.0417537,1.014,7.24934646046448,0.375353539535516,7.6247,"PIJE",276.4,1.700417537,12.6997228820269,24,48,138,14,100,3.31064326017359,6.62128652034718,19.0361987459981,1.93120856843459,13.79434691739,387.1,106,120,110.7,-1.08041020006751,-1.8754600557596,0.382132992424468,0.927405107259189,NA,"HP",170.0417537,NA,"(170,180]",12.9887231424735,0.61
"575","2020_October_PIJE_1.1",1,2020,"2020_October","October",131.6837658,131.6837658,3.609,6.47383263508813,0.190867364911867,6.6647,"PIJE",267.4,1.700417537,12.6997228820269,24,44.5,215,7,148,3.70723207608429,6.87382614107295,33.2106206815884,1.08127602219125,22.8612644691864,275.1,53,60,7.70000000000005,-0.483395248828262,-0.81046597608462,-0.558175562749896,-1.16802844777578,NA,"HP",131.6837658,NA,"(130,140]",17.7046830334393,0.61
"576","2020_October_PIJE_1.2",1,2020,"2020_October","October",133.1919406,133.1919406,3.333,6.8860158945229,0.232984105477096,7.119,"PIJE",273.5,1.744179014,19.3928847641145,20,40,33,0.5,13,2.90443709488209,5.80887418976418,4.79232120655545,0.0726109273720523,1.88788411167336,333.7,66,66,60.2,-1.64743482897853,0.110999707010584,0.14031198166254,1.26266452918158,NA,"HP",133.1919406,NA,"(130,140]",16.4308879009627,0.61
"577","2020_October_PIJE_1.2",1,2020,"2020_October","October",122.9087452,122.9087452,3.716,5.14261927336165,0.265180726638349,5.4078,"PIJE",270.5,1.744179014,19.3928847641145,21,51,64,21,22,4.08352220604358,9.91712535753441,12.4450200565138,4.08352220604358,4.27797564442661,336.9,77,98,66.4,-1.73482579076739,-0.18749396195731,0.210074169265065,1.4539658811334,NA,"HP",122.9087452,NA,"(120,130]",14.4206241767719,0.61
"578","2020_October_PIJE_1.2",1,2020,"2020_October","October",146.9850587,146.9850587,1.786,4.82226648620289,0.210833513797115,5.0331,"PIJE",263.3,1.744179014,19.3928847641145,11,40,35,0.5,24,2.28108505232392,8.29485473572335,7.25799789375793,0.103685684196542,4.97691284143401,315.9,74,74,52.6,-1.2850044821929,0.824438596563544,0.311521581806419,0.959195378014323,NA,"HP",146.9850587,NA,"(140,150]",15.5198914029737,0.61
"579","2020_October_PIJE_1.2",1,2020,"2020_October","October",174.4179014,174.4179014,1.117,6.02267383478055,0.27752616521945,6.3002,"PIJE",275.9,1.744179014,19.3928847641145,20,47,69,0.5,49,3.32078418135502,7.80384282618428,11.4567054256748,0.0830196045338754,8.13592124431979,377.7,104,104,101.8,-1.53655624010672,-0.933508701325382,0.570793142549607,1.43380078810107,NA,"HP",174.4179014,NA,"(170,180]",13.7548487691234,0.61
"580","2020_October_PIJE_1.2",1,2020,"2020_October","October",169.1558442,169.1558442,0.512,6.90388518769023,0.318114812309774,7.222,"PIJE",274.9,1.744179014,19.3928847641145,29,42,87,0.5,58,4.20053335355397,6.08353106376782,12.6016000606619,0.0724229888543788,8.40106670710794,351.2,130,130,76.3,-1.22008021420288,-1.27953716107557,0.732581677482106,0.968895780400004,NA,"HP",169.1558442,NA,"(160,170]",12.1515247289331,0.61
"581","2020_October_PIJE_1.2",1,2020,"2020_October","October",105.6876457,105.6876457,3.201,6.63937650128902,0.120823498710985,6.7602,"PIJE",249.1,1.744179014,19.3928847641145,14,44,170,2,102,2.10863173632071,6.62712831415081,25.6048139410372,0.301233105188673,15.3628883646223,384.6,30,84,135.5,-0.878096932557545,-1.15488425120289,-0.428405036073439,0.74916371714098,NA,"HP",105.6876457,NA,"(100,110]",14.9397824977201,0.61
"582","2020_October_PIJE_1.2",1,2020,"2020_October","October",138.1393476,138.1393476,1.466,5.17404243841036,0.238457561589642,5.4125,"PIJE",246,1.744179014,19.3928847641145,12,54,161,15,134,2.31926972823339,10.4367137770502,31.1168688537979,2.89908716029173,25.8985119652728,291.1,95,110,45.1,-0.593926516976411,-0.144315710794824,0.245141513136429,-0.506903682906155,NA,"HP",138.1393476,NA,"(130,140]",13.8896355213268,0.61
"583","2020_October_PIJE_1.2",1,2020,"2020_October","October",141.1518325,141.1518325,2.906,7.17356798694301,0.233932013056992,7.4075,"PIJE",254.3,1.744179014,19.3928847641145,21,44.5,93,10,54,2.92741353232077,6.2033286756321,12.9642599288491,1.39400644396227,7.52763479739626,297.8,62,72,43.5,-1.28615049284623,0.0678043682563947,-0.0910867152571011,0.405832384125518,NA,"HP",141.1518325,NA,"(140,150]",16.1498027421189,0.61
"584","2020_October_PIJE_1.3",1,2020,"2020_October","October",108.8312369,108.8312369,3.501,8.02946882710846,0.263931172891539,8.2934,"PIJE",246,1.676606061,18.2505783689994,24,32,75,0.5,26,2.98898974723871,3.98531966298494,9.34059296012096,0.0622706197341397,3.23807222617527,275.9,68,68,29.9,-1.03356515027783,0.485362769652418,-0.032073224114611,0.322134067248563,NA,"HP",108.8312369,NA,"(100,110]",15.3438983322858,0.61
"585","2020_October_PIJE_1.3",1,2020,"2020_October","October",96.59353349,96.59353349,3.761,5.79712862001074,0.259071379989261,6.0562,"PIJE",246.4,1.676606061,18.2505783689994,32,45,127,0.5,95,5.51997412814703,7.76246361770677,21.9073973210835,0.0862495957522974,16.3874231929365,290.7,53,53,44.3,-1.36205508508196,-0.945010573655232,-0.40860560934914,-0.330021191564532,NA,"HP",96.59353349,NA,"(90,100]",18.9271327428678,0.61
"586","2020_October_PIJE_1.3",1,2020,"2020_October","October",122.3776224,122.3776224,3.007,9.69693328530259,0.362366714697407,10.0593,"PIJE",267.7,1.676606061,18.2505783689994,28,45,140,0.5,112,2.88751084246799,4.64064242539499,14.43755421234,0.0515626936154998,11.550043369872,407.9,94,94,140.2,-1.22733062881682,-2.49112020827304,0.196666055063621,0.846364077370218,NA,"HP",122.3776224,NA,"(120,130]",14.2486411454043,0.61
"587","2020_October_PIJE_1.3",1,2020,"2020_October","October",112.3178808,112.3178808,3.748,5.97622703894579,0.205172961054211,6.1814,"PIJE",265.7,1.676606061,18.2505783689994,39,44.5,162,5,118,6.52585648869184,7.44616958325095,27.1074038761046,0.836648267781005,19.7448991196317,314.1,48,53,48.4,-1.32241007166334,-1.95831613546726,-0.616539901941754,-0.392854479190904,NA,"HP",112.3178808,NA,"(110,120]",18.8747996903299,0.61
"588","2020_October_PIJE_1.3",1,2020,"2020_October","October",146.4377999,146.4377999,1.68,8.16263360369179,0.259566396308209,8.4222,"PIJE",295.3,1.676606061,18.2505783689994,32,41,200,0.5,168,3.92030336698282,5.02288868894673,24.5018960436426,0.0612547401091065,20.5815926766598,367.3,81,81,72,-0.642270835018894,-2.74441311901678,-0.201969389846019,-0.459175304030581,NA,"HP",146.4377999,NA,"(140,150]",14.9407244214803,0.61
"589","2020_October_PIJE_1.4",1,2020,"2020_October","October",122.634041,122.634041,3.987,6.90464837165205,0.606751628347951,7.5114,"PIJE",263.5,1.603111288,11.3796948356808,29,44.5,46,1,16,4.20006906058581,6.44493355848513,6.66217850989474,0.144829967606407,2.31727948170252,348,64,65,84.5,-2.0226423070362,-0.727896641507167,0.0136817395098442,1.41186123454229,NA,"HP",122.634041,NA,"(120,130]",16.9982992451781,0.61
"590","2020_October_PIJE_1.4",1,2020,"2020_October","October",144.3765621,144.3765621,0.298,9.75910341066749,0.407396589332512,10.1665,"PIJE",271.1,1.603111288,11.3796948356808,19,48,79,22,38,1.94690016085202,4.91848461688931,8.09500593196365,2.2543054494076,3.89380032170403,410.2,132,80,139.1,-1.59354816928536,-1.2471395135268,0.761716703896241,1.97896980496531,NA,"HP",144.3765621,NA,"(140,150]",15.6285933595384,0.61
"591","2020_October_PIJE_1.4",1,2020,"2020_October","October",NA,127.307911517936,3.034,9.36460000593736,0.398599994062639,9.7632,"PIJE",244.6,1.603111288,11.3796948356808,26,54,114,2,52,2.77641329939511,5.76639685258984,12.1735044665786,0.213570253799624,5.55282659879022,414.2,66,102,169.6,-1.9487017457826,-1.89970069442816,0.0487496365560817,1.8825632680081,NA,"HP",127.307911517936,NA,"(120,130]",14.3647540580825,0.61
"592","2020_October_PIJE_1.4",1,2020,"2020_October","October",NA,121.313025953929,3.487,8.92368589191923,0.037514108080769,8.9612,"PIJE",261.7,1.603111288,11.3796948356808,47,38,93,7,54,5.26688193300937,4.25833007349694,10.4217025482951,0.784429224065225,6.0513111570746,300.2,82,89,38.5,-1.55429592917914,-1.64760419740478,-0.116548610796871,0.28372494851348,NA,"HP",121.313025953929,NA,"(120,130]",14.0226156846255,0.61
"593","2020_October_PIJE_1.4",1,2020,"2020_October","October",141.8796592,141.8796592,2.291,11.7120109207857,0.50198907921426,12.214,"PIJE",277.3,1.603111288,11.3796948356808,24,45,93,9,54,2.04917841712445,3.84220953210834,7.94056636635725,0.768441906421669,4.61065143853001,406.1,85,94,128.8,-1.54810186202453,-1.62126487469353,0.246990617125354,1.6560601917368,NA,"HP",141.8796592,NA,"(140,150]",14.2486411454043,0.61
"594","2020_October_PIJE_1.5",1,2020,"2020_October","October",84.30813124,84.30813124,4.25,3.25114918222329,0.031150817776707,3.2823,"PIJE",251.8,1.612182502,0.949838872230033,15,51,38,0.5,23,4.61375321748302,15.6867609394423,11.6881748176236,0.153791773916101,7.07442160014063,296.9,53,53,45.1,-1.88418973639515,0.807019467635205,0.0101360025683517,0.851012535219052,NA,"HP",84.30813124,NA,"(80,90]",19.5263594342167,0.61
"595","2020_October_PIJE_1.5",1,2020,"2020_October","October",129.2385248,129.2385248,3.335,4.68259568331086,0.300204316689136,4.9828,"PIJE",260.1,1.612182502,0.949838872230033,25,38,61,0.5,36,5.33891920011415,8.1151571841735,13.0269628482785,0.106778384002283,7.68804364816437,512.7,60,60,252.6,-1.99025524873201,-2.85172217835112,0.0656422382186361,2.90401028959576,NA,"HP",129.2385248,NA,"(120,130]",17.0320354890885,0.61
"596","2020_October_PIJE_1.5",1,2020,"2020_October","October",128.4719974,128.4719974,2.789,5.10048639128248,0.607613608717519,5.7081,"PIJE",252.7,1.612182502,0.949838872230033,22,45,76,0.5,54,4.313314125806,8.82268798460318,14.9005397073298,0.0980298664955909,10.5872255815238,310.6,80,80,57.9,-1.40741656664391,-0.169887306664124,0.178136204057303,0.534149329202596,NA,"HP",128.4719974,NA,"(120,130]",15.3798677228266,0.61
"597","2020_October_PIJE_1.5",1,2020,"2020_October","October",151.557956,151.557956,0.912,8.72520068705794,0.254899312942056,8.9801,"PIJE",272.8,1.612182502,0.949838872230033,14,49,85,0.5,71,1.60454762040788,5.61591667142757,9.74189626676211,0.0573052721574242,8.13734864635424,363.9,114,114,91.1,-1.22245419007215,-0.596715708400207,0.708065271696355,1.04638205204708,NA,"HP",151.557956,NA,"(150,160]",13.3466990909117,0.61
"598","2020_October_PIJE_1.5",1,2020,"2020_October","October",NA,97.3070162119658,5.301,1.17343622362326,0.0376637763767369,1.2111,"PIJE",242.2,1.612182502,0.949838872230033,26,38,125,22,77,22.1571479357598,32.3835239061105,106.524749691153,18.7483559456429,65.6192458097503,269.1,21,43,26.9,-0.969695983892269,-0.0319825169692881,-0.781757991104327,-0.342515702845099,NA,"HP",97.3070162119658,NA,"(90,100]",20.2583504145939,0.61
"599","2020_October_PIJE_1.5",1,2020,"2020_October","October",129.2385248,129.2385248,3.335,4.68259568331086,0.300204316689136,4.9828,"PIJE",242.6,1.612182502,0.949838872230033,26,37,130,22,82,5.55247596811871,7.90160041616894,27.7623798405936,4.69824889610045,17.5116549763744,284.9,21,43,42.3,-0.930227035253758,-0.291667747132133,-0.785782157899798,-0.246271458305322,NA,"HP",129.2385248,NA,"(120,130]",20.1281031063523,0.61
"600","2020_October_PIJE_1.5",1,2020,"2020_October","October",161.2182502,161.2182502,0.197,5.47793130226547,0.301168697734528,5.7791,"PIJE",286.9,1.612182502,0.949838872230033,14,47,128,0.5,114,2.55570930475344,8.57988123738655,23.3664850720315,0.0912753323126229,20.810775767278,436.5,107,107,149.6,-1.01879293732196,-1.99572058234868,0.554359952821147,1.23791666519208,NA,"HP",161.2182502,NA,"(160,170]",13.5814559217495,0.61
"601","2020_October_PIJE_1.5",1,2020,"2020_October","October",NA,123.920073318409,3.29,4.24701454940215,0.224285450597852,4.4713,"PIJE",231.1,1.612182502,0.949838872230033,15,46,178,3,160,3.53189277444589,10.8311378416341,41.9117942567579,0.706378554889177,37.6735229274228,397.9,66,69,166.8,-0.707765435702968,-1.95373072191523,-0.132389774954699,0.100777955220046,NA,"HP",123.920073318409,NA,"(120,130]",16.6318050179114,0.61
