"","model.spp.gr.sample","model.spp.bins5lfm_gr.sample","individual","sample","round","model.spp.gr","model.spp.bins5lfm_gr","spp","model","mpa","lfm.notes","fh","ttfg","gti","tti","fd","gd","pfg","ignition","start.temp","temp.max","ignition.temp","prop.new","sample.wt","glow","year.month","year","month","dry.wt","fresh.wt","water.wt","site","lfm.outliers.out","lfm.NAs.imputed","gr","precip.2month","precip.2mo","season","prop.ignite","ros","bins5lfm_gr","individual.bins5lfm_gr","prop.ignite.bins5","hydration","bins5lfm","bins10lfm","bins20lfm","temp.change","gdw.gfw","gww.gdw","gdw.gww","dw.flam.sample","ww.flam.sample","gww.gdw.saturated","gdw.gww.saturated","RWC","RWD","max.mpa.sample"
"165","2018_January_EPI_ADFA_(40,50]_4","2018_January_EPI_ADFA_(45,50]_4","2018_January_ADFA_4",4,9,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","ADFA","EPI",-9.4,"0",NA,13,NA,NA,NA,184,NA,0,281.8,NA,NA,100,0.5298,1,"2018_January",2018,"January",0.2891,0.4265,0.1374,"St. Marys",47.53502854,47.53502854,"(40,50]","2018_January",0.09,"Dry",73,NA,"(45,50]","2018_January_EPI_ADFA_(45,50]_4",67,"dry","(45,50]","(40,50]","(40,60]",NA,0.677842907385698,0.4753502854,2.10407569141194,0.359121172332943,0.170678827667057,0.8241324921,1.2133971291866,57.6788671671886,42.3211328328114,-0.043
"166","2018_January_EPI_ADFA_(40,50]_4","2018_January_EPI_ADFA_(45,50]_4","2018_January_ADFA_4",4,9,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","ADFA","EPI",-9.4,"Missing flam weight",14.5,8,16,24,10,150,124,1,278.7,316.8,NA,100,0.49195,1,"2018_January",2018,"January",0.2891,0.4265,0.1374,"St. Marys",47.53502854,47.53502854,"(40,50]","2018_January",0.09,"Dry",73,1,"(45,50]","2018_January_EPI_ADFA_(45,50]_4",67,"dry","(45,50]","(40,50]","(40,60]",38.1,0.677842907385698,0.4753502854,2.10407569141194,0.333464818288394,0.158485181711606,0.8241324921,1.2133971291866,57.6788671671886,42.3211328328114,-0.043
"167","2018_January_EPI_ADFA_(30,40]_5","2018_January_EPI_ADFA_(35,40]_5","2018_January_ADFA_5",5,9,"2018_January_EPI_ADFA_(30,40]","2018_January_EPI_ADFA_(35,40]","ADFA","EPI",-10,"0",8.5,7,29,36,4,140,107,1,283.4,288.4,NA,100,0.4662,1,"2018_January",2018,"January",0.4787,0.6571,0.1784,"St. Marys",37.26759975,37.26759975,"(30,40]","2018_January",0.09,"Dry",100,2.5,"(35,40]","2018_January_EPI_ADFA_(35,40]_5",100,"dry","(35,40]","(30,40]","(20,40]",5,0.728504032871709,0.3726759975,2.68329596412556,0.339628580124791,0.126571419875209,0.8144409938,1.2278360343184,45.7585018849772,54.2414981150228,-0.043
"168","2018_January_EPI_ADFA_(40,50]_6","2018_January_EPI_ADFA_(45,50]_6","2018_January_ADFA_6",6,9,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","ADFA","EPI",-9.2,"0",10,1,16,17,16,134,102,1,281.8,305.9,NA,100,0.4728,1,"2018_January",2018,"January",0.3258,0.4746,0.1488,"St. Marys",45.67920184,45.67920184,"(40,50]","2018_January",0.09,"Dry",73,0.625,"(45,50]","2018_January_EPI_ADFA_(45,50]_6",67,"dry","(45,50]","(40,50]","(40,60]",24.1,0.686472819216182,0.4567920184,2.18951612903226,0.324564348925411,0.148235651074589,0.7459272845,1.34075788255713,61.2381431664872,38.7618568335128,-0.043
"169","2018_January_EPI_ADFA_(60,70]_1","2018_January_EPI_ADFA_(60,65]_1","2018_January_ADFA_1",1,10,"2018_January_EPI_ADFA_(60,70]","2018_January_EPI_ADFA_(60,65]","ADFA","EPI",-5.7,"0",15.5,8,22,30,7,122,93,1,281.3,280.8,NA,100,0.4969,1,"2018_January",2018,"January",0.4044,0.6538,0.2494,"St. Marys",61.67923828,61.67923828,"(60,70]","2018_January",0.09,"Dry",81,1.42857142857143,"(60,65]","2018_January_EPI_ADFA_(60,65]_1",83,"moderate","(60,65]","(60,70]","(60,80]",-0.5,0.618537779137351,0.6167923828,1.6214915797915,0.30735142245335,0.18954857754665,0.8513314599,1.17478780257781,72.4503218608238,27.5496781391762,-0.043
"170","2018_January_EPI_ADFA_(40,50]_3","2018_January_EPI_ADFA_(40,45]_3","2018_January_ADFA_3",3,10,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(40,45]","ADFA","EPI",-9.5,"0",12,1,33,34,3,130,94,1,281.3,287.9,NA,100,0.5053,1,"2018_January",2018,"January",0.3306,0.4698,0.1392,"St. Marys",42.10526316,42.10526316,"(40,50]","2018_January",0.09,"Dry",73,3.33333333333333,"(40,45]","2018_January_EPI_ADFA_(40,45]_3",100,"dry","(40,45]","(40,50]","(40,60]",6.59999999999997,0.703703703703704,0.4210526316,2.375,0.355581481481481,0.149718518518519,0.7896048416,1.26645626690712,53.3244743974478,46.6755256025522,-0.043
"171","2018_January_EPI_ADFA_(50,60]_4","2018_January_EPI_ADFA_(50,55]_4","2018_January_ADFA_4",4,10,"2018_January_EPI_ADFA_(50,60]","2018_January_EPI_ADFA_(50,55]","ADFA","EPI",-8.4,"0",12,9,8,17,8,88,72,1,282.6,316.8,NA,100,0.4613,1,"2018_January",2018,"January",0.5177,0.777,0.2593,"St. Marys",50.09176084,50.09176084,"(50,60]","2018_January",0.09,"Dry",87,1.25,"(50,55]","2018_January_EPI_ADFA_(50,55]_4",86,"dry","(50,55]","(50,60]","(40,60]",34.2,0.666280566280566,0.5009176084,1.99652911685307,0.307355225225225,0.153944774774775,0.8241324921,1.2133971291866,60.7811988001583,39.2188011998417,-0.043
"172","2018_January_EPI_ADFA_(40,50]_5","2018_January_EPI_ADFA_(45,50]_5","2018_January_ADFA_5",5,10,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","ADFA","EPI",-9.3,"0",7.5,12,24,36,2,144,118,1,282.8,293.7,NA,100,0.5324,1,"2018_January",2018,"January",0.3752,0.5586,0.1834,"St. Marys",48.88059701,48.88059701,"(40,50]","2018_January",0.09,"Dry",73,5,"(45,50]","2018_January_EPI_ADFA_(45,50]_5",67,"dry","(45,50]","(40,50]","(40,60]",10.9,0.671679197994987,0.4888059701,2.04580152671756,0.357602005012531,0.174797994987469,0.8144409938,1.2278360343184,60.0173583870503,39.9826416129497,-0.043
"173","2018_January_EPI_ADFA_(40,50]_6","2018_January_EPI_ADFA_(45,50]_6","2018_January_ADFA_6",6,10,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","ADFA","EPI",-7.5,"0",NA,4,NA,NA,NA,188,NA,0,277.8,NA,NA,100,0.4951,1,"2018_January",2018,"January",0.1922,0.2852,0.093,"St. Marys",48.38709677,48.38709677,"(40,50]","2018_January",0.09,"Dry",73,NA,"(45,50]","2018_January_EPI_ADFA_(45,50]_6",67,"dry","(45,50]","(40,50]","(40,60]",NA,0.673913043478261,0.4838709677,2.06666666666667,0.333654347826087,0.161445652173913,0.7459272845,1.34075788255713,64.8683829851246,35.1316170148754,-0.043
"174","2018_January_EPI_ADFA_(60,70]_1","2018_January_EPI_ADFA_(60,65]_1","2018_January_ADFA_1",1,11,"2018_January_EPI_ADFA_(60,70]","2018_January_EPI_ADFA_(60,65]","ADFA","EPI",-6.5,"Missing flam weight",NA,9,NA,NA,NA,135,NA,0,283.4,NA,NA,100,0.512,1,"2018_January",2018,"January",0.3063,0.4944,0.1881,"St. Marys",61.42040816,61.42040816,"(60,70]","2018_January",0.09,"Dry",81,NA,"(60,65]","2018_January_EPI_ADFA_(60,65]_1",83,"moderate","(60,65]","(60,70]","(60,80]",NA,0.619538834951456,0.6142040816,1.62838915470494,0.317203883495146,0.194796116504854,0.8513314599,1.17478780257781,72.1462920766662,27.8537079233338,-0.043
"175","2018_January_EPI_ADFA_(60,70]_1","2018_January_EPI_ADFA_(60,65]_1","2018_January_ADFA_1",1,11,"2018_January_EPI_ADFA_(60,70]","2018_January_EPI_ADFA_(60,65]","ADFA","EPI",-5.7,"0",7,5,45,50,2,110,63,1,278.7,283.4,NA,100,0.5316,1,"2018_January",2018,"January",0.4044,0.6538,0.2494,"St. Marys",61.67923828,61.67923828,"(60,70]","2018_January",0.09,"Dry",81,5,"(60,65]","2018_January_EPI_ADFA_(60,65]_1",83,"moderate","(60,65]","(60,70]","(60,80]",4.69999999999999,0.618537779137351,0.6167923828,1.6214915797915,0.328814683389416,0.202785316610584,0.8513314599,1.17478780257781,72.4503218608238,27.5496781391762,-0.043
"176","2018_January_EPI_ADFA_(50,60]_2","2018_January_EPI_ADFA_(55,60]_2","2018_January_ADFA_2",2,11,"2018_January_EPI_ADFA_(50,60]","2018_January_EPI_ADFA_(55,60]","ADFA","EPI",-6.6,"0",11.5,10,14,24,9,125,102,1,277.2,131.1,NA,100,0.5071,1,"2018_January",2018,"January",0.4908,0.78,0.2892,"St. Marys",58.91820312,58.91820312,"(50,60]","2018_January",0.09,"Dry",87,1.11111111111111,"(55,60]","2018_January_EPI_ADFA_(55,60]_2",88,"dry","(55,60]","(50,60]","(40,60]",-146.1,0.629230769230769,0.5891820312,1.69709543568465,0.319082923076923,0.188017076923077,0.8069278819,1.23926812104152,73.0154508743342,26.9845491256658,-0.043
"177","2018_January_EPI_ADFA_(40,50]_3","2018_January_EPI_ADFA_(45,50]_3","2018_January_ADFA_3",3,11,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","ADFA","EPI",-8,"0",3.5,3,38,41,1,139,100,1,280.6,296.4,NA,100,0.4752,1,"2018_January",2018,"January",0.2632,0.3843,0.1211,"St. Marys",46.01938058,46.01938058,"(40,50]","2018_January",0.09,"Dry",73,10,"(45,50]","2018_January_EPI_ADFA_(45,50]_3",67,"dry","(45,50]","(40,50]","(40,60]",15.8,0.68488160291439,0.4601938058,2.17341040462428,0.325455737704918,0.149744262295082,0.7896048416,1.26645626690712,58.2815329332955,41.7184670667045,-0.043
"178","2018_January_EPI_ADFA_(50,60]_1","2018_January_EPI_ADFA_(55,60]_1","2018_January_ADFA_1",1,12,"2018_January_EPI_ADFA_(50,60]","2018_January_EPI_ADFA_(55,60]","ADFA","EPI",-7.6,"0",17,11,18,29,9,89,62,1,278.2,281,NA,100,0.5579,1,"2018_January",2018,"January",0.4992,0.7946,0.2954,"St. Marys",59.18060703,59.18060703,"(50,60]","2018_January",0.09,"Dry",87,1.11111111111111,"(55,60]","2018_January_EPI_ADFA_(55,60]_1",88,"dry","(55,60]","(50,60]","(40,60]",2.80000000000001,0.628240624213441,0.5918060703,1.68991198375085,0.350495444248679,0.207404555751321,0.8513314599,1.17478780257781,69.5153530881515,30.4846469118485,-0.043
"179","2020_September_HP_ADFA_(100,110]_1.1","2020_September_HP_ADFA_(100,105]_1.1","2020_September_ADFA_1.1",1.1,1,"2020_September_HP_ADFA_(100,110]","2020_September_HP_ADFA_(100,105]","ADFA","HP",-0.123,"Glowed past end of video ",NA,190,NA,NA,NA,264,NA,0,286.5,NA,NA,50,1.274,1,"2020_September",2020,"September",0.2757,0.5598,0.2841,"St. Marys",103.04679,103.04679,"(100,110]","2020_September",0.01,"Dry",60,NA,"(100,105]","2020_September_HP_ADFA_(100,105]_1.1",33,"hydrated","(100,105]","(100,110]","(100,120]",NA,0.492497320471597,1.0304679,0.970432946145723,0.627441586280815,0.646558413719185,1.0304679,0.970432946145723,100,0,-0.043
"180","2020_September_EPI_ADFA_(100,110]_1.1","2020_September_EPI_ADFA_(100,105]_1.1","2020_September_ADFA_1.1",1.1,1,"2020_September_EPI_ADFA_(100,110]","2020_September_EPI_ADFA_(100,105]","ADFA","EPI",-0.123,"Glow end time really hard to see ",NA,21,NA,NA,NA,142,NA,0,222.8,NA,NA,40,0.5344,1,"2020_September",2020,"September",0.2757,0.5598,0.2841,"St. Marys",103.04679,103.04679,"(100,110]","2020_September",0.01,"Dry",67,NA,"(100,105]","2020_September_EPI_ADFA_(100,105]_1.1",67,"hydrated","(100,105]","(100,110]","(100,120]",NA,0.492497320471597,1.0304679,0.970432946145723,0.263190568060021,0.271209431939979,1.0304679,0.970432946145723,100,0,-0.043
"181","2020_September_HP_ADFA_(100,110]_1.2","2020_September_HP_ADFA_(100,105]_1.2","2020_September_ADFA_1.2",1.2,1,"2020_September_HP_ADFA_(100,110]","2020_September_HP_ADFA_(100,105]","ADFA","HP",-0.713,"0",22,20,194,214,10,264,60,1,267.6,289.8,278,NA,2.3384,1,"2020_September",2020,"September",0.2677,0.5419,0.2742,"St. Marys",102.4280911,102.4280911,"(100,110]","2020_September",0.01,"Dry",60,1,"(100,105]","2020_September_HP_ADFA_(100,105]_1.2",33,"hydrated","(100,105]","(100,110]","(100,120]",22.2,0.494002583502491,1.024280911,0.976294675419402,1.15517564126223,1.18322435873777,1.024280911,0.976294675419402,100,0,-0.043
"182","2020_September_EPI_ADFA_(100,110]_1.2","2020_September_EPI_ADFA_(100,105]_1.2","2020_September_ADFA_1.2",1.2,1,"2020_September_EPI_ADFA_(100,110]","2020_September_EPI_ADFA_(100,105]","ADFA","EPI",-0.713,"0",14.5,20,8,28,5,90,77,1,222.3,287.4,208.9,100,0.5253,1,"2020_September",2020,"September",0.2677,0.5419,0.2742,"St. Marys",102.4280911,102.4280911,"(100,110]","2020_September",0.01,"Dry",67,2,"(100,105]","2020_September_EPI_ADFA_(100,105]_1.2",67,"hydrated","(100,105]","(100,110]","(100,120]",65.1,0.494002583502491,1.024280911,0.976294675419402,0.259499557113859,0.265800442886141,1.024280911,0.976294675419402,100,0,-0.043
"183","2020_September_HP_ADFA_(100,110]_1.3","2020_September_HP_ADFA_(100,105]_1.3","2020_September_ADFA_1.3",1.3,1,"2020_September_HP_ADFA_(100,110]","2020_September_HP_ADFA_(100,105]","ADFA","HP",-0.471,"Glowed past end of video ",NA,201,NA,NA,NA,337,NA,0,280.8,NA,NA,100,1.8619,1,"2020_September",2020,"September",0.2557,0.512,0.2563,"St. Marys",100.23465,100.23465,"(100,110]","2020_September",0.01,"Dry",60,NA,"(100,105]","2020_September_HP_ADFA_(100,105]_1.3",33,"hydrated","(100,105]","(100,110]","(100,120]",NA,0.4994140625,1.0023465,0.997658993367148,0.92985904296875,0.93204095703125,1.0023465,0.997658993367148,100,0,-0.043
"184","2020_September_EPI_ADFA_(100,110]_1.3","2020_September_EPI_ADFA_(100,105]_1.3","2020_September_ADFA_1.3",1.3,1,"2020_September_EPI_ADFA_(100,110]","2020_September_EPI_ADFA_(100,105]","ADFA","EPI",-0.471,"0",9,15,26,41,4,119,89,1,241.6,290.3,236.2,100,0.4791,1,"2020_September",2020,"September",0.2557,0.512,0.2563,"St. Marys",100.23465,100.23465,"(100,110]","2020_September",0.01,"Dry",67,2.5,"(100,105]","2020_September_EPI_ADFA_(100,105]_1.3",67,"hydrated","(100,105]","(100,110]","(100,120]",48.7,0.4994140625,1.0023465,0.997658993367148,0.23926927734375,0.23983072265625,1.0023465,0.997658993367148,100,0,-0.043
"185","2020_September_HP_ADFA_(50,60]_1.4","2020_September_HP_ADFA_(55,60]_1.4","2020_September_ADFA_1.4",1.4,1,"2020_September_HP_ADFA_(50,60]","2020_September_HP_ADFA_(55,60]","ADFA","HP",-0.225,"Glowed past end of video ",NA,14,NA,NA,NA,457,NA,0,292.5,NA,NA,50,3.5534,1,"2020_September",2020,"September",0.2577,0.4062,0.1485,"St. Marys",57.62514552,57.62514552,"(50,60]","2020_September",0.01,"Dry",20,NA,"(55,60]","2020_September_HP_ADFA_(55,60]_1.4",23,"dry","(55,60]","(50,60]","(40,60]",NA,0.634416543574594,0.5762514552,1.73535353535354,2.25433574593796,1.29906425406204,0.9473503097,0.961266523209345,60.8277053693563,39.1722946306437,-0.043
"186","2020_September_EPI_ADFA_(50,60]_1.4","2020_September_EPI_ADFA_(55,60]_1.4","2020_September_ADFA_1.4",1.4,1,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(55,60]","ADFA","EPI",-0.225,"0",8,13,28,41,12,140,100,1,251.3,237.4,238.7,100,0.4861,1,"2020_September",2020,"September",0.2577,0.4062,0.1485,"St. Marys",57.62514552,57.62514552,"(50,60]","2020_September",0.01,"Dry",87,0.833333333333333,"(55,60]","2020_September_EPI_ADFA_(55,60]_1.4",83,"dry","(55,60]","(50,60]","(40,60]",-13.9,0.634416543574594,0.5762514552,1.73535353535354,0.30838988183161,0.17771011816839,0.9473503097,0.961266523209345,60.8277053693563,39.1722946306437,-0.043
"187","2020_September_HP_ADFA_(80,90]_1.5","2020_September_HP_ADFA_(80,85]_1.5","2020_September_ADFA_1.5",1.5,1,"2020_September_HP_ADFA_(80,90]","2020_September_HP_ADFA_(80,85]","ADFA","HP",-0.136,"0",27,8,57,65,28,202,117,1,284,394.2,289.1,NA,2.462,1,"2020_September",2020,"September",0.2965,0.5395,0.243,"St. Marys",81.95615514,81.95615514,"(80,90]","2020_September",0.01,"Dry",29,0.357142857142857,"(80,85]","2020_September_HP_ADFA_(80,85]_1.5",22,"moderate","(80,85]","(80,90]","(80,100]",110.2,0.549582947173309,0.8195615514,1.2201646090535,1.35307321594069,1.10892678405931,0.9275584515,1.07809917355372,88.356863125407,11.643136874593,-0.043
"188","2020_September_EPI_ADFA_(80,90]_1.5","2020_September_EPI_ADFA_(80,85]_1.5","2020_September_ADFA_1.5",1.5,1,"2020_September_EPI_ADFA_(80,90]","2020_September_EPI_ADFA_(80,85]","ADFA","EPI",-0.136,"0",3,24,36,60,1,127,90,1,256.9,279.5,252.7,100,0.541,1,"2020_September",2020,"September",0.2965,0.5395,0.243,"St. Marys",81.95615514,81.95615514,"(80,90]","2020_September",0.01,"Dry",93,10,"(80,85]","2020_September_EPI_ADFA_(80,85]_1.5",90,"moderate","(80,85]","(80,90]","(80,100]",22.6,0.549582947173309,0.8195615514,1.2201646090535,0.29732437442076,0.24367562557924,0.9275584515,1.07809917355372,88.356863125407,11.643136874593,-0.043
"189","2020_September_HP_ADFA_(100,110]_1.6","2020_September_HP_ADFA_(105,110]_1.6","2020_September_ADFA_1.6",1.6,1,"2020_September_HP_ADFA_(100,110]","2020_September_HP_ADFA_(105,110]","ADFA","HP",-0.316,"0",15.5,35,61,96,15,135,59,1,303.6,333.5,302.4,100,1.6,1,"2020_September",2020,"September",0.2538,0.5258,0.272,"St. Marys",107.1710008,107.1710008,"(100,110]","2020_September",0.01,"Dry",60,0.666666666666667,"(105,110]","2020_September_HP_ADFA_(105,110]_1.6",100,"hydrated","(105,110]","(100,110]","(100,120]",29.9,0.482693039178395,1.071710008,0.933088235294118,0.772308862685432,0.827691137314568,1.071710008,0.933088235294118,100,0,-0.043
"190","2020_September_EPI_ADFA_(100,110]_1.6","2020_September_EPI_ADFA_(105,110]_1.6","2020_September_ADFA_1.6",1.6,1,"2020_September_EPI_ADFA_(100,110]","2020_September_EPI_ADFA_(105,110]","ADFA","EPI",-0.316,"0",4.5,29,27,56,3,133,103,1,256.4,286.1,248.6,100,0.5341,1,"2020_September",2020,"September",0.2538,0.5258,0.272,"St. Marys",107.1710008,107.1710008,"(100,110]","2020_September",0.01,"Dry",67,3.33333333333333,"(105,110]","2020_September_EPI_ADFA_(105,110]_1.6",67,"hydrated","(105,110]","(100,110]","(100,120]",29.7,0.482693039178395,1.071710008,0.933088235294118,0.257806352225181,0.276293647774819,1.071710008,0.933088235294118,100,0,-0.043
"191","2020_September_HP_ADFA_(90,100]_2.1","2020_September_HP_ADFA_(90,95]_2.1","2020_September_ADFA_2.1",2.1,1,"2020_September_HP_ADFA_(90,100]","2020_September_HP_ADFA_(90,95]","ADFA","HP",-0.319,"0",29,19,127,146,24,270,119,1,302.7,345.3,310.4,NA,2.4873,1,"2020_September",2020,"September",0.2494,0.4859,0.2365,"Painted Caves",94.82758621,94.82758621,"(90,100]","2020_September",0.01,"Dry",56,0.416666666666667,"(90,95]","2020_September_HP_ADFA_(90,95]_2.1",50,"hydrated","(90,95]","(90,100]","(80,100]",42.6,0.513274336283186,0.9482758621,1.05454545454545,1.27666725663717,1.21063274336283,0.9482758621,1.05454545454545,100,0,-0.043
"192","2020_September_EPI_ADFA_(90,100]_2.1","2020_September_EPI_ADFA_(90,95]_2.1","2020_September_ADFA_2.1",2.1,1,"2020_September_EPI_ADFA_(90,100]","2020_September_EPI_ADFA_(90,95]","ADFA","EPI",-0.319,"0",2.5,16,56,72,2,183,125,1,255.5,267.7,255.2,NA,0.5291,1,"2020_September",2020,"September",0.2494,0.4859,0.2365,"Painted Caves",94.82758621,94.82758621,"(90,100]","2020_September",0.01,"Dry",91,5,"(90,95]","2020_September_EPI_ADFA_(90,95]_2.1",100,"hydrated","(90,95]","(90,100]","(80,100]",12.2,0.513274336283186,0.9482758621,1.05454545454545,0.271573451327434,0.257526548672566,0.9482758621,1.05454545454545,100,0,-0.043
"193","2020_September_HP_ADFA_(90,100]_2.2","2020_September_HP_ADFA_(95,100]_2.2","2020_September_ADFA_2.2",2.2,1,"2020_September_HP_ADFA_(90,100]","2020_September_HP_ADFA_(95,100]","ADFA","HP",-0.256,"Glowed past end of video ",NA,162,NA,NA,NA,240,NA,0,298.4,NA,NA,NA,1.7477,1,"2020_September",2020,"September",0.2337,0.4584,0.2247,"Painted Caves",96.14890886,96.14890886,"(90,100]","2020_September",0.01,"Dry",56,NA,"(95,100]","2020_September_HP_ADFA_(95,100]_2.2",67,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.509816753926702,0.9614890886,1.04005340453939,0.891006740837696,0.856693259162304,0.9614890886,1.04005340453939,100,0,-0.043
"194","2020_September_EPI_ADFA_(90,100]_2.2","2020_September_EPI_ADFA_(95,100]_2.2","2020_September_ADFA_2.2",2.2,1,"2020_September_EPI_ADFA_(90,100]","2020_September_EPI_ADFA_(95,100]","ADFA","EPI",-0.256,"0",7.5,21,36,57,7,129,86,1,260.8,288,243.1,100,0.5526,1,"2020_September",2020,"September",0.2337,0.4584,0.2247,"Painted Caves",96.14890886,96.14890886,"(90,100]","2020_September",0.01,"Dry",91,1.42857142857143,"(95,100]","2020_September_EPI_ADFA_(95,100]_2.2",75,"hydrated","(95,100]","(90,100]","(80,100]",27.2,0.509816753926702,0.9614890886,1.04005340453939,0.281724738219895,0.270875261780105,0.9614890886,1.04005340453939,100,0,-0.043
"195","2020_September_HP_ADFA_(90,100]_2.3","2020_September_HP_ADFA_(95,100]_2.3","2020_September_ADFA_2.3",2.3,1,"2020_September_HP_ADFA_(90,100]","2020_September_HP_ADFA_(95,100]","ADFA","HP",-0.106,"0",32,9,183,192,9,338,146,1,302.3,327.1,327.2,100,2.9088,1,"2020_September",2020,"September",0.25,0.4891,0.2391,"Painted Caves",95.64,95.64,"(90,100]","2020_September",0.01,"Dry",56,1.11111111111111,"(95,100]","2020_September_HP_ADFA_(95,100]_2.3",67,"hydrated","(95,100]","(90,100]","(80,100]",24.8,0.51114291555919,0.9564,1.04558762024258,1.48681251277857,1.42198748722143,0.9564,1.04558762024258,100,0,-0.043
"196","2020_September_EPI_ADFA_(90,100]_2.3","2020_September_EPI_ADFA_(95,100]_2.3","2020_September_ADFA_2.3",2.3,1,"2020_September_EPI_ADFA_(90,100]","2020_September_EPI_ADFA_(95,100]","ADFA","EPI",-0.106,"0",6,11,NA,NA,NA,107,NA,0,257.9,NA,NA,100,0.4885,1,"2020_September",2020,"September",0.25,0.4891,0.2391,"Painted Caves",95.64,95.64,"(90,100]","2020_September",0.01,"Dry",91,NA,"(95,100]","2020_September_EPI_ADFA_(95,100]_2.3",75,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.51114291555919,0.9564,1.04558762024258,0.249693314250664,0.238806685749336,0.9564,1.04558762024258,100,0,-0.043
"197","2020_September_HP_ADFA_(100,110]_2.4","2020_September_HP_ADFA_(105,110]_2.4","2020_September_ADFA_2.4",2.4,1,"2020_September_HP_ADFA_(100,110]","2020_September_HP_ADFA_(105,110]","ADFA","HP",-0.116,"0",17,6,120,126,9,227,98,1,265.8,316.8,314,NA,2.5587,1,"2020_September",2020,"September",0.299,0.6217,0.3227,"Painted Caves",107.9264214,107.9264214,"(100,110]","2020_September",0.01,"Dry",60,1.11111111111111,"(105,110]","2020_September_HP_ADFA_(105,110]_2.4",100,"hydrated","(105,110]","(100,110]","(100,120]",51,0.480939359819849,1.079264214,0.926557173845677,1.23057953997105,1.32812046002895,1.079264214,0.926557173845677,100,0,-0.043
"198","2020_September_EPI_ADFA_(100,110]_2.4","2020_September_EPI_ADFA_(105,110]_2.4","2020_September_ADFA_2.4",2.4,1,"2020_September_EPI_ADFA_(100,110]","2020_September_EPI_ADFA_(105,110]","ADFA","EPI",-0.116,"0",NA,23,NA,NA,NA,159,NA,0,265.5,NA,NA,40,0.5342,1,"2020_September",2020,"September",0.299,0.6217,0.3227,"Painted Caves",107.9264214,107.9264214,"(100,110]","2020_September",0.01,"Dry",67,NA,"(105,110]","2020_September_EPI_ADFA_(105,110]_2.4",67,"hydrated","(105,110]","(100,110]","(100,120]",NA,0.480939359819849,1.079264214,0.926557173845677,0.256917806015763,0.277282193984237,1.079264214,0.926557173845677,100,0,-0.043
"199","2020_September_EPI_ADFA_(100,110]_2.4","2020_September_EPI_ADFA_(105,110]_2.4","2020_September_ADFA_2.4",2.4,1,"2020_September_EPI_ADFA_(100,110]","2020_September_EPI_ADFA_(105,110]","ADFA","EPI",-0.116,"0",8,9,42,51,13,172,117,1,235.6,290.7,219.8,40,0.4631,1,"2020_September",2020,"September",0.299,0.6217,0.3227,"Painted Caves",107.9264214,107.9264214,"(100,110]","2020_September",0.01,"Dry",67,0.769230769230769,"(105,110]","2020_September_EPI_ADFA_(105,110]_2.4",67,"hydrated","(105,110]","(100,110]","(100,120]",55.1,0.480939359819849,1.079264214,0.926557173845677,0.222723017532572,0.240376982467428,1.079264214,0.926557173845677,100,0,-0.043
