spp,n,sd,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,tlp
CECO,770,0.27308154430541115,14,CECO_old_1_1.5,old,1.5,1,125.4852052,2021-05-15,-0.48,-0.54,NA,-1,-1.04,NA,-0.51,-1.02,shrub,135,CZO,5,spring,231.3707012,54.23556420461762,45.76443579538238,-1.02,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,31,CECO_old_2_2.5,old,2.5,2,NA,2021-07-31,-0.67,-0.73,NA,-2.02,-1.95,NA,-0.7,-1.985,shrub,212,CZO,7,spring,NA,NA,NA,-1.985,NA,-2.644487248890909
CECO,770,0.27308154430541115,27,CECO_new_2_2.3,new,2.3,2,205.3347655,2021-06-15,-0.38,-0.4,NA,-1.41,-1.18,NA,-0.39,-1.295,shrub,166,CZO,6,spring,205.3347655,100,0,-1.295,2.053347655,-2.644487248890909
CECO,770,0.27308154430541115,6,CECO_old_2_2.4,old,2.4,2,90.55366108,2021-09-17,-1.72,-1.7,NA,-2.64,-2.59,NA,-1.71,-2.615,shrub,260,CZO,9,fall,206.3876683,43.875519223548494,56.124480776451506,-2.615,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,3,CECO_old_1_1.1,old,1.1,1,129.5567545,2021-04-24,-0.45,-0.42,NA,-0.89,-0.78,NA,-0.435,-0.835,shrub,114,CZO,4,spring,232.6723922,55.68204859845852,44.31795140154148,-0.835,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,19,CECO_old_2_2.1,old,2.1,2,130.1788235,2021-06-15,-0.66,-0.53,-0.59,-1.27,-1.36,-1.45,-0.593333333,-1.36,shrub,166,CZO,6,spring,236.9571988,54.93769514463048,45.06230485536952,-1.36,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,41,CECO_old_1_1.6,old,1.6,1,86.04466708,2021-09-16,-2.32,-3,NA,-3.58,-3.63,NA,-2.66,-3.605,shrub,259,CZO,9,fall,231.7437232,37.129233056181434,62.870766943818566,-3.605,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.1,new,1.1,1,195.7218167,2021-06-16,-0.6,-0.63,NA,-1.83,-1.68,-1.72,-0.615,-1.743333333,shrub,167,CZO,6,spring,239.1161432,81.85219704564054,18.147802954359463,-1.743333333,2.391161432,-2.644487248890909
CECO,770,0.27308154430541115,17,CECO_old_1_1.6,old,1.6,1,158.660882,2021-06-16,-0.76,-0.78,NA,-1.8,-1.75,NA,-0.77,-1.775,shrub,167,CZO,6,spring,231.7437232,68.46393930724592,31.536060692754077,-1.775,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.4,new,2.4,2,192.3656927,2021-06-15,-0.4,-0.44,NA,-1.27,-1.3,NA,-0.42,-1.285,shrub,166,CZO,6,spring,697.9457683,27.56169625736808,72.43830374263192,-1.285,6.979457683000001,-2.644487248890909
CECO,770,0.27308154430541115,52,CECO_old_2_2.5,old,2.5,2,181.7715446,2021-07-09,-0.54,-0.53,NA,-1.75,-1.86,-1.82,-0.535,-1.81,shrub,190,CZO,7,spring,NA,NA,NA,-1.81,NA,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_1_1.4,old,1.4,1,220.1980929,2021-10-16,-1.14,-1.13,NA,-2.06,-2.23,NA,-1.135,-2.145,shrub,289,CZO,10,fall,220.1980929,100,0,-2.145,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,45,CECO_old_2_2.2,old,2.2,2,116.8895629,2021-06-15,NA,NA,NA,-1.09,-1,NA,NA,-1.045,shrub,166,CZO,6,spring,259.2129309,45.0940323440477,54.9059676559523,-1.045,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,19,CECO_old_2_2.1,old,2.1,2,99.671845,2021-08-20,-2.12,-1.04,NA,-3.11,-3.14,NA,-1.58,-3.125,shrub,232,CZO,8,fall,236.9571988,42.063227243045894,57.936772756954106,-3.125,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,16,CECO_old_1_1.6,old,1.6,1,105.6491053,2021-07-30,-1.79,-1.45,-1.5,-2.78,-2.73,NA,-1.58,-2.755,shrub,211,CZO,7,spring,231.7437232,45.588766695019594,54.411233304980406,-2.755,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,19,CECO_old_2_2.1,old,2.1,2,124.3817606,2021-05-14,-0.59,-0.68,NA,-2.02,-1.98,NA,-0.635,-2,shrub,134,CZO,5,spring,236.9571988,52.491235223025434,47.508764776974566,-2,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.1,new,2.1,2,210.6060606,2021-05-14,-0.59,-0.68,NA,-2.02,-1.98,NA,-0.635,-2,shrub,134,CZO,5,spring,210.6060606,100,0,-2,2.1060606060000002,-2.644487248890909
CECO,770,0.27308154430541115,24,CECO_old_1_1.2,old,1.2,1,118.2013665,2021-06-16,-0.8,-0.71,NA,-1.56,-1.49,NA,-0.755,-1.525,shrub,167,CZO,6,spring,NA,NA,NA,-1.525,NA,-2.644487248890909
CECO,770,0.27308154430541115,37,CECO_old_1_1.1,old,1.1,1,122.8754009,2021-05-15,-0.48,-0.5,NA,-1.02,-0.98,NA,-0.49,-1,shrub,135,CZO,5,spring,232.6723922,52.81047731454923,47.18952268545077,-1,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,2,CECO_old_1_1.1,old,1.1,1,96.06153846,2021-08-19,-1.8,-1.77,NA,-2.9,-2.81,NA,-1.785,-2.855,shrub,231,CZO,8,fall,232.6723922,41.28617819746644,58.71382180253356,-2.855,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,12,CECO_old_1_1.4,old,1.4,1,161.1894246,2021-05-15,-0.54,-0.56,NA,-1.12,-0.97,-1.02,-0.55,-1.036666667,shrub,135,CZO,5,spring,220.1980929,73.20200755471666,26.79799244528334,-1.036666667,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,11,CECO_old_1_1.4,old,1.4,1,121.9667606,2021-06-16,-0.89,-1.12,-0.95,-1.95,-1.93,NA,-0.986666667,-1.94,shrub,167,CZO,6,spring,220.1980929,55.38956264048552,44.61043735951448,-1.94,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.6,new,1.6,1,176.3513514,2021-05-15,-0.46,-0.63,-0.57,-1.32,-1.47,-1.49,-0.553333333,-1.426666667,shrub,135,CZO,5,spring,176.3513514,100,0,-1.426666667,1.763513514,-2.644487248890909
CECO,770,0.27308154430541115,44,CECO_old_2_2.2,old,2.2,2,146.2079836,2021-05-14,-0.54,-0.88,-0.57,-1.36,-1.39,NA,-0.663333333,-1.375,shrub,134,CZO,5,spring,259.2129309,56.40458718334719,43.59541281665281,-1.375,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,7,CECO_old_1_1.3,old,1.3,1,115.2661217,2021-06-16,-0.86,-0.84,NA,-1.69,-1.63,NA,-0.85,-1.66,shrub,167,CZO,6,spring,237.4621495,48.54083985287937,51.45916014712063,-1.66,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_2_2.2,old,2.2,2,259.2129309,2021-10-17,-1.97,-1.75,-1.88,-2.55,-2.6,NA,-1.866666667,-2.575,shrub,290,CZO,10,fall,259.2129309,100,0,-2.575,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.5,new,1.5,1,207.0404016,2021-06-16,-0.97,-0.88,NA,-1.72,-1.72,NA,-0.925,-1.72,shrub,167,CZO,6,spring,250.879162,82.52594593727159,17.474054062728413,-1.72,2.5087916200000002,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.5,new,2.5,2,222.7983131,2021-05-14,-0.62,-0.46,NA,-1.13,-1.2,NA,-0.54,-1.165,shrub,134,CZO,5,spring,233.7137187,95.32958285002891,4.670417149971087,-1.165,2.3371371869999997,-2.644487248890909
CECO,770,0.27308154430541115,52,CECO_old_2_2.5,old,2.5,2,127.8960527,2021-05-14,-0.62,-0.46,NA,-1.13,-1.2,NA,-0.54,-1.165,shrub,134,CZO,5,spring,NA,NA,NA,-1.165,NA,-2.644487248890909
CECO,770,0.27308154430541115,40,CECO_old_1_1.4,old,1.4,1,94.1229156,2021-08-19,-1.17,-1.11,NA,-2.62,-2.35,-2.37,-1.14,-2.446666667,shrub,231,CZO,8,fall,220.1980929,42.74465521494986,57.25534478505014,-2.446666667,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,11,CECO_old_2_2.3,old,2.3,2,199.2097774,2021-10-17,-1.32,-1.34,NA,-1.95,-2.05,NA,-1.33,-2,shrub,290,CZO,10,fall,199.2097774,100,0,-2,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,28,CECO_old_2_2.4,old,2.4,2,120.520519,2021-04-24,-0.58,-0.52,NA,-0.79,-0.72,NA,-0.55,-0.755,shrub,114,CZO,4,spring,206.3876683,58.39521323765059,41.60478676234941,-0.755,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,16,CECO_old_1_1.6,old,1.6,1,129.6445547,2021-07-08,-0.86,-1.02,NA,-2,-2.1,-1.99,-0.94,-2.03,shrub,189,CZO,7,spring,231.7437232,55.943070608265764,44.056929391734236,-2.03,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.1,new,1.1,1,239.1161432,2021-05-15,-0.48,-0.5,NA,-1.02,-0.98,NA,-0.49,-1,shrub,135,CZO,5,spring,239.1161432,100,0,-1,2.391161432,-2.644487248890909
CECO,770,0.27308154430541115,28,CECO_old_2_2.4,old,2.4,2,206.3876683,2021-10-17,-1.17,-1.01,NA,-1.4,-1.45,NA,-1.09,-1.425,shrub,290,CZO,10,fall,206.3876683,100,0,-1.425,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,54,CECO_old_2_2.2,old,2.2,2,176.0875143,2021-07-09,-0.58,-0.5,NA,-1.75,-1.83,NA,-0.54,-1.79,shrub,190,CZO,7,spring,259.2129309,67.93160884706467,32.068391152935334,-1.79,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,29,CECO_old_2_2.4,old,2.4,2,160.9414301,2021-05-14,-0.56,-0.47,NA,-1.23,-1.18,NA,-0.515,-1.205,shrub,134,CZO,5,spring,206.3876683,77.98015812943801,22.01984187056199,-1.205,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,13,CECO_old_1_1.5,old,1.5,1,88.80448028,2021-08-19,-2.98,-3.01,NA,-3.2,-3.28,NA,-2.995,-3.24,shrub,231,CZO,8,fall,231.3707012,38.381903940048225,61.618096059951775,-3.24,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,131,CECO_old_2_2.5,old,2.5,2,206.4289866,2021-10-17,-0.94,-0.92,NA,-1.69,-1.73,NA,-0.93,-1.71,shrub,290,CZO,10,fall,NA,NA,NA,-1.71,NA,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_1_1.6,old,1.6,1,222.2031011,2021-10-16,-1.36,-1.86,-1.4,-2.58,-2.6,NA,-1.54,-2.59,shrub,289,CZO,10,fall,231.7437232,95.88311520663443,4.116884793365571,-2.59,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,9,CECO_old_1_1.3,old,1.3,1,72.4836272,2021-09-16,-2.61,-2.64,NA,-3.37,-3.22,-3.2,-2.625,-3.263333333,shrub,259,CZO,9,fall,237.4621495,30.524286650576283,69.47571334942371,-3.263333333,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,108,CECO_old_1_1.2,old,1.2,1,81.25323357,2021-08-19,-2.53,-2.63,NA,-3.95,-3.68,-3.83,-2.58,-3.82,shrub,231,CZO,8,fall,NA,NA,NA,-3.82,NA,-2.644487248890909
CECO,770,0.27308154430541115,43,CECO_old_2_2.1,old,2.1,2,73.14999525,2021-09-17,-2.53,-2.52,NA,-3.34,-3.02,-3.19,-2.525,-3.183333333,shrub,260,CZO,9,fall,236.9571988,30.87055199016811,69.12944800983189,-3.183333333,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.2,new,1.2,1,190.5731119,2021-06-16,-0.8,-0.71,NA,-1.56,-1.49,NA,-0.755,-1.525,shrub,167,CZO,6,spring,232.5147348,81.9617354848171,18.038264515182902,-1.525,2.3251473480000002,-2.644487248890909
CECO,770,0.27308154430541115,1,CECO_old_1_1.1,old,1.1,1,114.4773093,2021-07-30,-1.02,-0.96,NA,-2.36,-2.26,NA,-0.99,-2.31,shrub,211,CZO,7,spring,232.6723922,49.20107117891231,50.79892882108769,-2.31,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,63,CECO_old_2_2.4,old,2.4,2,143.0413105,2021-07-09,-0.82,-0.79,NA,-1.81,-1.64,-1.75,-0.805,-1.733333333,shrub,190,CZO,7,spring,206.3876683,69.30710137782008,30.692898622179925,-1.733333333,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,12,CECO_new_1_1.4,new,1.4,1,177.4143081,2021-06-16,-0.89,-1.12,-0.95,-1.95,-1.93,NA,-0.986666667,-1.94,shrub,167,CZO,6,spring,206.372674,85.96792620906778,14.032073790932216,-1.94,2.06372674,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_2_2.1,old,2.1,2,236.9571988,2021-10-17,-2.36,-2.52,NA,-2.84,-2.83,NA,-2.44,-2.835,shrub,290,CZO,10,fall,236.9571988,100,0,-2.835,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,2,CECO_old_1_1.1,old,1.1,1,134.6851769,2021-06-16,-0.6,-0.63,NA,-1.83,-1.68,-1.72,-0.615,-1.743333333,shrub,167,CZO,6,spring,232.6723922,57.886187366925604,42.113812633074396,-1.743333333,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,47,CECO_old_2_2.5,old,2.5,2,104.8625733,2021-08-20,-1.1,-1.25,-1.25,-2.24,-2.33,NA,-1.2,-2.285,shrub,232,CZO,8,fall,NA,NA,NA,-2.285,NA,-2.644487248890909
CECO,770,0.27308154430541115,41,CECO_old_1_1.6,old,1.6,1,118.8251096,2021-05-15,-0.46,-0.63,-0.57,-1.32,-1.47,-1.49,-0.553333333,-1.426666667,shrub,135,CZO,5,spring,231.7437232,51.274359434301175,48.725640565698825,-1.426666667,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.2,new,2.2,2,198.1276387,2021-06-15,NA,NA,NA,-1.09,-1,NA,NA,-1.045,shrub,166,CZO,6,spring,218.8643533,90.5253120084037,9.474687991596298,-1.045,2.188643533,-2.644487248890909
CECO,770,0.27308154430541115,3,CECO_old_1_1.1,old,1.1,1,95.21001013,2021-09-16,-2.81,-2.74,NA,-3.39,-3.44,NA,-2.775,-3.415,shrub,259,CZO,9,fall,232.6723922,40.92020081529896,59.07979918470104,-3.415,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,40,CECO_old_1_1.4,old,1.4,1,105.0086181,2021-07-30,-1.04,-0.98,NA,-2.29,-2.37,NA,-1.01,-2.33,shrub,211,CZO,7,spring,220.1980929,47.68825048257264,52.31174951742736,-2.33,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,46,CECO_old_2_2.3,old,2.3,2,177.5106274,2021-07-09,-0.57,-0.59,NA,-1.69,-1.65,NA,-0.58,-1.67,shrub,190,CZO,7,spring,199.2097774,89.10738705539059,10.89261294460941,-1.67,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.5,new,1.5,1,250.879162,2021-05-15,-0.48,-0.54,NA,-1,-1.04,NA,-0.51,-1.02,shrub,135,CZO,5,spring,250.879162,100,0,-1.02,2.5087916200000002,-2.644487248890909
CECO,770,0.27308154430541115,40,CECO_old_1_1.4,old,1.4,1,130.2858624,2021-07-08,-1.04,-1.06,NA,-2.18,-1.98,-2.08,-1.05,-2.08,shrub,189,CZO,7,spring,220.1980929,59.16757074693084,40.83242925306916,-2.08,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.3,new,2.3,2,52.66666667,2021-05-14,-0.74,-0.63,-0.6,-1.27,-1.22,NA,-0.656666667,-1.245,shrub,134,CZO,5,spring,205.3347655,25.64917175216488,74.35082824783512,-1.245,2.053347655,-2.644487248890909
CECO,770,0.27308154430541115,62,CECO_old_2_2.3,old,2.3,2,121.6524803,2021-06-15,-0.38,-0.4,NA,-1.41,-1.18,NA,-0.39,-1.295,shrub,166,CZO,6,spring,199.2097774,61.067524841278185,38.932475158721815,-1.295,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,16,CECO_old_1_1.6,old,1.6,1,87.99736363,2021-08-19,-2.14,-1.8,-1.81,-2.94,-2.55,-2.87,-1.916666667,-2.786666667,shrub,231,CZO,8,fall,231.7437232,37.97184338583199,62.02815661416801,-2.786666667,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,109,CECO_old_1_1.2,old,1.2,1,73.34259179,2021-09-16,-3.19,-3.2,NA,-4.02,-4.03,NA,-3.195,-4.025,shrub,259,CZO,9,fall,NA,NA,NA,-4.025,NA,-2.644487248890909
CECO,770,0.27308154430541115,7,CECO_old_1_1.3,old,1.3,1,142.1328754,2021-07-08,-1.34,-1.05,-1.04,-2.12,-2.13,NA,-1.143333333,-2.125,shrub,189,CZO,7,spring,237.4621495,59.85496033758424,40.14503966241576,-2.125,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,42,CECO_old_1_1.2,old,1.2,1,NA,2021-07-30,-2.03,-2.47,-2.25,-3.48,-3.3,-3.25,-2.25,-3.343333333,shrub,211,CZO,7,spring,NA,NA,NA,-3.343333333,NA,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.2,new,2.2,2,218.8643533,2021-05-14,-0.54,-0.88,-0.57,-1.36,-1.39,NA,-0.663333333,-1.375,shrub,134,CZO,5,spring,218.8643533,100,0,-1.375,2.188643533,-2.644487248890909
CECO,770,0.27308154430541115,47,CECO_old_2_2.3,old,2.3,2,109.1325093,2021-05-14,-0.74,-0.63,-0.6,-1.27,-1.22,NA,-0.656666667,-1.245,shrub,134,CZO,5,spring,199.2097774,54.78270731705561,45.21729268294439,-1.245,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,13,CECO_old_1_1.5,old,1.5,1,142.3845475,2021-07-08,-1.06,-1.13,NA,-2.29,-2.42,-2.38,-1.095,-2.363333333,shrub,189,CZO,7,spring,231.3707012,61.53957556489438,38.46042443510562,-2.363333333,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,52,CECO_old_2_2.5,old,2.5,2,156.6139347,2021-06-15,-0.65,-0.54,-0.54,-1.26,-1.08,-1.09,-0.576666667,-1.143333333,shrub,166,CZO,6,spring,NA,NA,NA,-1.143333333,NA,-2.644487248890909
CECO,770,0.27308154430541115,40,CECO_old_1_1.4,old,1.4,1,118.1413434,2021-04-24,-0.54,-0.61,NA,-0.78,-0.76,NA,-0.575,-0.77,shrub,114,CZO,4,spring,220.1980929,53.652300909641525,46.347699090358475,-0.77,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_1_1.2,old,1.2,1,221.1590296,2021-10-16,-2.02,-1.99,NA,-2.95,-2.92,NA,-2.005,-2.935,shrub,289,CZO,10,fall,NA,NA,NA,-2.935,NA,-2.644487248890909
CECO,770,0.27308154430541115,14,CECO_old_1_1.5,old,1.5,1,147.0558298,2021-06-16,-0.97,-0.88,NA,-1.72,-1.72,NA,-0.925,-1.72,shrub,167,CZO,6,spring,231.3707012,63.558535733909935,36.441464266090065,-1.72,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,62,CECO_old_2_2.3,old,2.3,2,124.0539772,2021-07-31,-0.85,-0.96,-0.79,-1.95,-1.91,NA,-0.866666667,-1.93,shrub,212,CZO,7,spring,199.2097774,62.27303640368407,37.72696359631593,-1.93,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,112,CECO_old_2_2.3,old,2.3,2,97.65322397,2021-08-20,-1.62,-1.62,NA,-2.63,-2.73,NA,-1.62,-2.68,shrub,232,CZO,8,fall,199.2097774,49.0202967166209,50.9797032833791,-2.68,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.4,new,1.4,1,206.372674,2021-05-15,-0.54,-0.56,NA,-1.12,-0.97,-1.02,-0.55,-1.036666667,shrub,135,CZO,5,spring,206.372674,100,0,-1.036666667,2.06372674,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.3,new,1.3,1,166.1824052,2021-06-16,-0.86,-0.84,NA,-1.69,-1.63,NA,-0.85,-1.66,shrub,167,CZO,6,spring,195.2803407,85.09940355711393,14.90059644288607,-1.66,1.9528034070000002,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.5,new,2.5,2,233.7137187,2021-06-15,-0.65,-0.54,-0.54,-1.26,-1.08,-1.09,-0.576666667,-1.143333333,shrub,166,CZO,6,spring,233.7137187,100,0,-1.143333333,2.3371371869999997,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_1_1.3,old,1.3,1,237.4621495,2021-10-16,-1.26,-1.31,NA,-2.25,-1.88,-2.19,-1.285,-2.106666667,shrub,289,CZO,10,fall,237.4621495,100,0,-2.106666667,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,9,CECO_old_1_1.3,old,1.3,1,84.52748273,2021-07-30,-1.81,-1.72,NA,-2.83,-2.57,-2.69,-1.765,-2.696666667,shrub,211,CZO,7,spring,237.4621495,35.59619202806888,64.40380797193112,-2.696666667,2.374621495,-2.644487248890909
CEME,291,0.19437285370696694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6603934646838487
PIJE,576,0.25756981010052754,91,PIJE_new_1_1.5,new,1.5,1,117.2271104,2021-04-24,-0.77,-0.78,NA,-1.17,-1.38,NA,-0.775,-1.275,tree,114,CZO,4,spring,273.316913,42.89054384278078,57.10945615721922,-1.275,2.73316913,-2.599769138322917
PIJE,576,0.25756981010052754,89,PIJE_new_1_1.6,new,1.6,1,142.4598624,2021-07-30,-1.83,-1.94,-1.83,-2.32,-2.38,NA,-1.866666667,-2.35,tree,211,CZO,7,spring,257.5630252,55.31068067296485,44.68931932703515,-2.35,2.5756302520000003,-2.599769138322917
PIJE,576,0.25756981010052754,NA,PIJE_new_1_1.6,new,1.6,1,257.5630252,2021-06-16,-1.09,-1.26,-1.29,-2.48,-2.47,NA,-1.213333333,-2.475,tree,167,CZO,6,spring,257.5630252,100,0,-2.475,2.5756302520000003,-2.599769138322917
PIJE,576,0.25756981010052754,97,PIJE_old_1_1.2,old,1.2,1,94.13435584,2021-07-08,-1.67,-1.86,-1.69,-2.65,-2.8,NA,-1.74,-2.725,tree,189,CZO,7,spring,NA,NA,NA,-2.725,NA,-2.599769138322917
PIJE,576,0.25756981010052754,96,PIJE_old_1_1.3,old,1.3,1,106.2587628,2021-04-24,-0.81,-0.84,NA,-1.12,-1.14,NA,-0.825,-1.13,tree,114,CZO,4,spring,NA,NA,NA,-1.13,NA,-2.599769138322917
PIJE,576,0.25756981010052754,97,PIJE_old_1_1.2,old,1.2,1,86.0590638,2021-06-16,-1.6,-1.68,NA,-2.96,-2.87,NA,-1.64,-2.915,tree,167,CZO,6,spring,NA,NA,NA,-2.915,NA,-2.599769138322917
PIJE,576,0.25756981010052754,105,PIJE_old_1_1.5,old,1.5,1,103.2763533,2021-09-16,-1.84,-1.75,-1.82,-2.17,-2.22,NA,-1.803333333,-2.195,tree,259,CZO,9,fall,NA,NA,NA,-2.195,NA,-2.599769138322917
PIJE,576,0.25756981010052754,NA,PIJE_new_1_1.2,new,1.2,1,238.3103822,2021-06-16,-1.6,-1.68,NA,-2.96,-2.87,NA,-1.64,-2.915,tree,167,CZO,6,spring,238.3103822,100,0,-2.915,2.383103822,-2.599769138322917
PIJE,576,0.25756981010052754,91,PIJE_new_1_1.5,new,1.5,1,57.86318217,2021-09-16,-1.84,-1.75,-1.82,-2.17,-2.22,NA,-1.803333333,-2.195,tree,259,CZO,9,fall,273.316913,21.170728710081693,78.82927128991831,-2.195,2.73316913,-2.599769138322917
PIJE,576,0.25756981010052754,Q1,PIJE_new_1_1.1,new,1.1,1,129.3963316,2021-04-24,-0.67,-0.75,NA,-0.87,-0.89,NA,-0.71,-0.88,tree,114,CZO,4,spring,326.2531328,39.661329989227305,60.338670010772695,-0.88,3.262531328,-2.599769138322917
PIJE,576,0.25756981010052754,100,PIJE_old_1_1.1,old,1.1,1,110.760947,2021-04-24,-0.67,-0.75,NA,-0.87,-0.89,NA,-0.71,-0.88,tree,114,CZO,4,spring,NA,NA,NA,-0.88,NA,-2.599769138322917
PIJE,576,0.25756981010052754,95,PIJE_old_1_1.3,old,1.3,1,96.02915284,2021-07-08,-1.3,-1.31,NA,-2.47,-2.62,NA,-1.305,-2.545,tree,189,CZO,7,spring,NA,NA,NA,-2.545,NA,-2.599769138322917
PIJE,576,0.25756981010052754,100,PIJE_old_1_1.1,old,1.1,1,87.82022544,2021-05-15,-0.81,-0.71,NA,-1.75,-1.79,NA,-0.76,-1.77,tree,135,CZO,5,spring,NA,NA,NA,-1.77,NA,-2.599769138322917
PIJE,576,0.25756981010052754,99,PIJE_new_1_1.1,new,1.1,1,326.2531328,2021-06-16,-1.23,-1.35,-1.25,-1.99,-1.93,NA,-1.276666667,-1.96,tree,167,CZO,6,spring,326.2531328,100,0,-1.96,3.262531328,-2.599769138322917
PIJE,576,0.25756981010052754,96,PIJE_new_1_1.3,new,1.3,1,98.84848219,2021-05-15,NA,NA,NA,-1.56,-1.63,NA,NA,-1.595,tree,135,CZO,5,spring,251.8070978,39.2556377693973,60.7443622306027,-1.595,2.518070978,-2.599769138322917
PIJE,576,0.25756981010052754,95,PIJE_old_1_1.3,old,1.3,1,90.36554954,2021-05-15,NA,NA,NA,-1.56,-1.63,NA,NA,-1.595,tree,135,CZO,5,spring,NA,NA,NA,-1.595,NA,-2.599769138322917
PIJE,576,0.25756981010052754,92,PIJE_old_1_1.5,old,1.5,1,104.7266543,2021-07-08,-1.39,-1.4,NA,-2.36,-2.16,-2.08,-1.395,-2.2,tree,189,CZO,7,spring,NA,NA,NA,-2.2,NA,-2.599769138322917
PIJE,576,0.25756981010052754,96,PIJE_new_1_1.3,new,1.3,1,154.3142212,2021-09-16,-2.11,-2.16,NA,-2.48,-2.45,NA,-2.135,-2.465,tree,259,CZO,9,fall,251.8070978,61.2827130562322,38.7172869437678,-2.465,2.518070978,-2.599769138322917
PIJE,576,0.25756981010052754,98,PIJE_new_1_1.2,new,1.2,1,107.9474607,2021-04-24,-0.49,-0.54,NA,-1.12,-1.14,NA,-0.515,-1.13,tree,114,CZO,4,spring,238.3103822,45.29700288483697,54.70299711516303,-1.13,2.383103822,-2.599769138322917
PIJE,576,0.25756981010052754,90,PIJE_old_1_1.2,old,1.2,1,77.02601382,2021-05-15,-0.87,-0.95,NA,-1.85,-1.87,NA,-0.91,-1.86,tree,135,CZO,5,spring,NA,NA,NA,-1.86,NA,-2.599769138322917
PIJE,576,0.25756981010052754,98,PIJE_new_1_1.2,new,1.2,1,97.4258467,2021-05-15,NA,NA,NA,NA,NA,NA,NA,NA,tree,135,CZO,5,spring,238.3103822,40.881914501834906,59.118085498165094,NA,2.383103822,-2.599769138322917
