model.spp.gr.sample,individual,sample,round,model.spp.gr,spp,model,mpa,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,bottle.wt,ttms,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,ignition_no_double,prop.ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
"2020_October_HP_ABCO_(140,150]_1.6",2020_October_ABCO_1.6,1.6,1,"2020_October_HP_ABCO_(140,150]",ABCO,HP,0.106,0,35,49,23,72,6,79,50,1,256.6,260.4,298.9,NA,2.9992,1,2020_October,2020,October,7.5062,7.9587,0.4525,1,7.1913,2,143.6964116,143.6964116,"(140,150]",2020_October,0.61,Dry,1,NA,1.6666666666666667,hydrated,"(140,145]","(140,150]","(140,160]",3.7999999999999545,0.9431439808008845,1.436964116,16.58828729281768,2.828677427218013,0.17052257278198724,2.359763314,11.391661685594741,60.89441714237957,39.10558285762043,-0.046,16.360488149980537,3.367958333333333,12.37327369435061,27.92824633867709,2.1211326333172473,17.676105277643728,17.322583172090855,25.45359159980697,8.131008427716115,143.6964116,1.3532428176038183,0.44387162360002863,-1.6770911143730243,0.3443420155586751,0.19170707543655027,-0.2680513995251558,0.06399081994820452,-0.027421725550495518
"2020_October_HP_ABCO_(110,120]_1.6",2020_October_ABCO_1.6,1.6,6,"2020_October_HP_ABCO_(110,120]",ABCO,HP,3.04,0,38,59,0.5,59,10,70,60,1,243.6,295.8,256.2,70,2.1636,0,2020_October,2020,October,12.4702,12.7509,0.2807,1,12.227,2,115.4194079,115.4194079,"(110,120]",2020_October,0.61,Dry,1,NA,1,hydrated,"(115,120]","(110,120]","(100,120]",52.20000000000002,0.9779858676642433,1.154194079,44.42536515853224,2.115970223278357,0.04762977672164315,2.359763314,11.391661685594741,48.91143413207585,51.08856586792415,-0.046,18.535836559423508,3.367958333333333,17.958664815767154,33.081750976413176,4.725964425201883,28.355786551211295,27.883190108691107,27.883190108691107,0.23629822126009414,115.4194079,1.1239566871499114,0.4495220499364242,0.21607863548716755,-0.46777405224348206,-0.37040207734319186,-0.4376743593462348,0.08711226601054546,-0.059622692443049644
"2020_October_HP_ABCO_(230,240]_1.6",2020_October_ABCO_1.6,1.6,5,"2020_October_HP_ABCO_(230,240]",ABCO,HP,2.907,0,31,31,56,87,10,149,83,1,273.9,293.2,268.5,30,1.77,1,2020_October,2020,October,12.1496,12.349,0.1994,1,12.0651,2,235.9763314,235.9763314,"(230,240]",2020_October,0.61,Dry,1,NA,1,hydrated,"(235,240]","(230,240]","(220,240]",19.30000000000001,0.9838529435581828,2.359763314,60.9307923771314,1.7414197100979836,0.028580289902016442,2.359763314,11.391661685594741,100,0,-0.046,14.438853143342653,3.367958333333333,17.801567204184074,85.56237140075571,5.742441033607766,47.662260578944455,17.801567204184074,49.95923699238756,32.157669788203485,235.9763314,-0.006233940719789499,-0.41688705033342643,-3.466740714789235,2.491049833795757,0.5844624963821486,-0.47649290560687924,-0.28298705949812664,-0.020058841125677122
"2020_October_HP_ABCO_(150,160]_1.6",2020_October_ABCO_1.6,1.6,4,"2020_October_HP_ABCO_(150,160]",ABCO,HP,2.485,0,29,45,15,60,11,113,87,1,278.3,284.1,275.8,NA,2.6779,1,2020_October,2020,October,7.6233,8.2925,0.6692,1,7.2039,3,159.561278,159.561278,"(150,160]",2020_October,0.61,Dry,1,NA,0.9090909090909091,hydrated,"(155,160]","(150,160]","(140,160]",5.800000000000011,0.9193005728067531,1.59561278,11.391661685594741,2.4617950039192045,0.2161049960807957,2.359763314,11.391661685594741,67.61749242110643,32.382507578893566,-0.046,17.232669835582115,3.367958333333333,11.780022282046914,45.90146613349315,4.468284313879864,35.34006684614074,18.279344920417625,24.372459893890166,6.093114973472542,159.561278,0.8612609168130377,-0.8058271610264547,-0.8655972989816356,0.22154315801264343,0.39118919250621004,-0.644128048700777,-0.0216296791242285,-0.04017110695756381
"2020_October_HP_ABCO_(180,190]_2.1",2020_October_ABCO_2.1,2.1,2,"2020_October_HP_ABCO_(180,190]",ABCO,HP,0.995,0,42,77,0.5,77,26,52,26,1,278.2,288.9,257.1,NA,2.998,0,2020_October,2020,October,7.5545,8.1138,0.5593,2,7.2443,2,180.3030303,180.3030303,"(180,190]",2020_October,0.61,Dry,1,NA,0.38461538461538464,hydrated,"(180,185]","(180,190]","(180,200]",10.699999999999989,0.9310680568907295,1.803030303,13.507062399427856,2.791342034558407,0.2066579654415932,1.803030303,13.507062399427856,100,0,-0.046,16.52119929643549,3.367958333333333,15.046525821635628,18.62903196964411,9.314515984822055,9.314515984822055,27.585297339665317,27.585297339665317,0.17912530740042415,180.3030303,0.48310049270805466,1.3971537508053236,1.0669510372757276,0.032175071750615014,0.5232755507507658,0.7910852984804281,0.17526676103770594,-0.05776594186463726
"2020_October_HP_ABCO_(60,70]_2.1",2020_October_ABCO_2.1,2.1,8,"2020_October_HP_ABCO_(60,70]",ABCO,HP,4.714,0,31,60,0.5,60,14,63,49,1,252.5,269.2,240.8,30,1.4209,0,2020_October,2020,October,7.4978,7.6623,0.1645,2,7.2417,2,64.23272159,64.23272159,"(60,70]",2020_October,0.61,Dry,1,NA,0.7142857142857143,moderate,"(60,65]","(60,70]","(60,80]",16.69999999999999,0.978531250407841,0.6423272159,45.57933130699088,1.3903950537045013,0.030504946295498714,1.803030303,13.507062399427856,35.624870798413866,64.37512920158613,-0.046,17.49991587422416,3.367958333333333,22.295821548994365,45.31086314795629,10.069080699545843,35.24178244841045,43.153202998053615,43.153202998053615,0.3596100249837801,64.23272159,1.4482320608347328,0.07988253168813289,0.23975559102758065,-0.5375525608080506,0.6989263220339864,-0.29703946744004855,0.1598393158230304,-0.040196531480734425
"2020_October_HP_ABCO_(120,130]_2.1",2020_October_ABCO_2.1,2.1,3,"2020_October_HP_ABCO_(120,130]",ABCO,HP,1.769,0,31,86,0.5,86,15,68,53,1,257.5,282.4,262.6,NA,2.6605,0,2020_October,2020,October,7.6067,8.0573,0.4506,2,7.2431,3,123.9273927,123.9273927,"(120,130]",2020_October,0.61,Dry,1,NA,0.6666666666666666,hydrated,"(120,125]","(120,130]","(120,140]",24.899999999999977,0.9440755588100233,1.239273927,16.88126941855304,2.5117130242140666,0.14878697578593325,1.803030303,13.507062399427856,68.73283964989467,31.26716035010533,-0.046,14.522300049899865,3.367958333333333,12.342174325309369,27.073156584549583,5.972019834827114,21.101136749722468,34.23958038634212,34.23958038634212,0.19906732782757044,123.9273927,0.5096906071633296,0.6544124645656146,0.10949185204873324,-0.8395750314942166,1.1114312028049713,-0.4514054688935174,0.3298267874107915,-0.08336946540984964
"2020_October_HP_ABCO_(90,100]_2.1",2020_October_ABCO_2.1,2.1,7,"2020_October_HP_ABCO_(90,100]",ABCO,HP,3.061,0,40,56,0.5,56,17,82,65,1,249.4,267.1,233.9,20,1.8416,0,2020_October,2020,October,7.3944,7.5933,0.1989,2,7.1825,2,93.86503067,93.86503067,"(90,100]",2020_October,0.61,Dry,1,NA,0.5882352941176471,hydrated,"(90,95]","(90,100]","(80,100]",17.700000000000017,0.9738058551617873,0.9386503066999999,37.1764705882353,1.7933608628659474,0.04823913713405248,1.803030303,13.507062399427856,52.05959684305983,47.94040315694017,-0.046,19.301950845129035,3.367958333333333,22.30449031662066,45.72420514907236,9.479408384563781,36.24479676450858,31.22628644326893,31.22628644326893,0.2788061289577583,93.86503067,1.0312361666399785,0.1832515343635822,0.39829310070482127,-0.35996779767073794,-0.23274831625733655,0.5251257793608186,0.09576281932574204,-0.05284534011469222
"2020_October_HP_ABCO_(140,150]_2.1",2020_October_ABCO_2.1,2.1,5,"2020_October_HP_ABCO_(140,150]",ABCO,HP,2.701,0,33,35,27,62,24,145,94,1,260.8,269,257,40,2.7201,1,2020_October,2020,October,7.3813,7.5785,0.1972,2,7.2447,2,144.363104,144.363104,"(140,150]",2020_October,0.61,Dry,1,NA,0.4166666666666667,hydrated,"(140,145]","(140,150]","(140,160]",8.199999999999989,0.9739790195949067,1.4436310399999999,37.43052738336714,2.649320331200106,0.07077966879989406,1.803030303,13.507062399427856,80.06693163159775,19.933068368402246,-0.046,17.451279964091096,3.367958333333333,12.456024894902555,54.731018477602134,9.058927196292768,35.480798185480005,13.210935494593619,23.402228590422983,10.191293095829362,144.363104,0.18178480954495418,-1.09040252438406,-0.9922137173507257,1.3939508350334693,0.5880940022292083,0.6977478479513235,-0.1724112171929988,-0.024538555157858855
"2020_October_HP_ABCO_(110,120]_2.1",2020_October_ABCO_2.1,2.1,4,"2020_October_HP_ABCO_(110,120]",ABCO,HP,2.592,0,35,56,11,67,19,131,101,1,272.1,312.3,268.5,20,2.6418,1,2020_October,2020,October,7.4471,7.6964,0.2493,2,7.2325,2,116.1696179,116.1696179,"(110,120]",2020_October,0.61,Dry,1,NA,0.5263157894736842,hydrated,"(115,120]","(110,120]","(100,120]",40.19999999999999,0.9676082324203524,1.161696179,29.87204171680706,2.556227428408087,0.0855725715919129,1.803030303,13.507062399427856,64.43020824814168,35.56979175185832,-0.046,16.98691611169799,3.367958333333333,13.692052440653356,51.24739627787399,7.43282846778325,39.51135132874254,21.907283905045368,26.210500386393566,4.303216481348198,116.1696179,-0.20195212700292836,-0.5444088101965752,-0.0864582572160133,0.39838051521342704,0.039090285742844386,-0.1782900022435287,-0.04368333870346301,-0.07186601028201658
"2020_October_HP_ABCO_(170,180]_2.1",2020_October_ABCO_2.1,2.1,1,"2020_October_HP_ABCO_(170,180]",ABCO,HP,0.155,0,43,85,0.5,85,10,114,104,1,256.8,253.3,243.9,NA,2.8984,0,2020_October,2020,October,7.3725,7.7786,0.4061,2,7.14,2,174.6666667,174.6666667,"(170,180]",2020_October,0.61,Dry,1,NA,1,hydrated,"(170,175]","(170,180]","(160,180]",-3.5,0.9477926619185971,1.7466666670000002,18.15439546909628,2.747082251304862,0.15131774869513803,1.803030303,13.507062399427856,96.87394959994748,3.12605040005252,-0.046,15.806184933397313,3.367958333333333,15.65297143162533,41.49857542337878,3.640225914331472,37.85834950904731,30.941920271817512,30.941920271817512,0.1820112957165736,174.6666667,-0.07001127332527007,0.4645487707394568,-0.5796018737560525,-1.3976440117719116,-0.5413046412976912,0.5132760501891478,0.3770340230004362,-0.12888086818741998
"2020_October_HP_ABCO_(150,160]_2.2",2020_October_ABCO_2.2,2.2,4,"2020_October_HP_ABCO_(150,160]",ABCO,HP,2.262,0,37,32,31,63,13,108,1,1,256.6,287.5,252.2,90,2.8301,1,2020_October,2020,October,7.5903,8.0322,0.4419,2,7.312,2,158.7854833,158.7854833,"(150,160]",2020_October,0.61,Dry,1,NA,0.13157894736842105,hydrated,"(155,160]","(150,160]","(140,160]",30.899999999999977,0.9449839396429373,1.5878548330000002,17.176510522742703,2.6743990475834765,0.15570095241652337,1.845419019,12.779918172519604,86.04305128818011,13.95694871181989,-0.046,17.78423286805043,3.367958333333333,13.83488377825752,40.38290400140033,4.860905111279669,0.3739157777907438,11.965304889303802,23.556694000816858,11.591389111513058,158.7854833,1.3181724851391114,0.5605126834847606,-1.3685347684845803,1.7444188447346172,0.2028661536660126,-0.010983441826818596,-0.15602114530139197,0.8121878198285837
"2020_October_HP_ABCO_(180,190]_2.2",2020_October_ABCO_2.2,2.2,1,"2020_October_HP_ABCO_(180,190]",ABCO,HP,0.164,0,42,103,0.5,103,13,103,34,1,250.6,352.3,242.3,NA,3.9639,0,2020_October,2020,October,7.4501,7.8751,0.425,2,7.2198,2,184.5419019,184.5419019,"(180,190]",2020_October,0.61,Dry,1,NA,0.14492753623188406,hydrated,"(180,185]","(180,190]","(180,200]",101.70000000000002,0.9460324313342053,1.845419019,17.529647058823528,3.7499779545656566,0.21392204543434357,1.845419019,12.779918172519604,100,0,-0.046,14.308275733938656,3.367958333333333,11.20006584275098,27.466828138175025,3.4666870465657795,9.06671996794127,27.466828138175025,27.466828138175025,0.13333411717560692,184.5419019,-0.7964101461753317,1.877401601742635,0.3615669940725178,-0.4842604216737632,-0.06440717755578948,-0.8047844921530993,0.3126915103615663,0.5767805975382971
"2020_October_HP_ABCO_(150,160]_2.2",2020_October_ABCO_2.2,2.2,3,"2020_October_HP_ABCO_(150,160]",ABCO,HP,2.225,0,42,97,0.5,97,11,49,38,1,259.5,281.5,259.5,NA,3.0646,0,2020_October,2020,October,7.4047,7.8763,0.4716,2,7.0993,2,154.4204322,154.4204322,"(150,160]",2020_October,0.61,Dry,1,NA,0.9090909090909091,hydrated,"(150,155]","(150,160]","(140,160]",22,0.9401241699782894,1.544204322,15.701229855810007,2.8811045313154655,0.18349546868453448,1.845419019,12.779918172519604,83.67770712782493,16.32229287217507,-0.046,14.725676490194646,3.367958333333333,14.577742509336682,17.007366260892795,3.81798018101675,13.189386079876046,33.66764341442043,33.66764341442043,0.17354455368257954,154.4204322,0.39072366315568785,1.9406076418666576,-0.0859587550369156,-1.0479717018990455,0.18774458328116422,-0.021899289889592333,0.4193414303426416,-0.10405253950708697
"2020_October_HP_ABCO_(90,100]_2.2",2020_October_ABCO_2.2,2.2,8,"2020_October_HP_ABCO_(90,100]",ABCO,HP,4.498,0,38,56,0.5,56,9,47,38,1,243.5,282.7,240.1,60,1.7048,0,2020_October,2020,October,7.5362,7.7469,0.2107,2,7.3105,6,93.35400975,93.35400975,"(90,100]",2020_October,0.61,Dry,1,NA,1.1111111111111112,hydrated,"(90,95]","(90,100]","(80,100]",39.19999999999999,0.9728020240354206,0.9335400975,35.76744186046512,1.6584328905755852,0.04636710942441491,1.845419019,12.779918172519604,50.586890450813115,49.413109549186885,-0.046,19.061699528945823,3.367958333333333,22.913197281568326,28.340007164045034,5.426809882476709,22.913197281568326,33.766817046521744,33.766817046521744,0.3014894379153727,93.35400975,1.695880806526289,0.75152869777933,0.20785708906130845,-0.4702851568532817,-0.23884413382086161,-0.3531334866236728,0.10589070813320961,-0.038994023751538535
"2020_October_HP_ABCO_(180,190]_2.2",2020_October_ABCO_2.2,2.2,2,"2020_October_HP_ABCO_(180,190]",ABCO,HP,0.7282,0,42,180,4,81.5,6,112,39,1,277.8,306.9,290.4,NA,3.2078,0,2020_October,2020,October,7.4967,8.0833,0.5866,2,7.1715,2,180.3813038,180.3813038,"(180,190]",2020_October,0.61,Dry,1,NA,1.6666666666666667,hydrated,"(180,185]","(180,190]","(180,200]",29.099999999999966,0.9274306285799117,1.8038130380000001,12.779918172519604,2.975011970358641,0.23278802964135936,1.845419019,12.779918172519604,97.745445312331,2.2545546876689997,-0.046,16.050590858789118,3.367958333333333,14.11759025458202,37.64690734555205,2.016798607797431,13.109190950683304,60.503958233922944,27.39484775591511,1.3445324051982877,180.3813038,-0.8683184753588294,2.248315402167787,-0.4807751910177279,-2.1028786067725425,0.22754847760942393,-0.5187209300861175,-1.5251638873088187,0.8664372579546011
"2020_October_HP_ABCO_(120,130]_2.2",2020_October_ABCO_2.2,2.2,6,"2020_October_HP_ABCO_(120,130]",ABCO,HP,2.843,0,41,71,0.5,71,9,54,45,1,250.7,316.9,262.9,90,2.3195,0,2020_October,2020,October,12.3013,12.5642,0.2629,2,12.0825,5,120.1553931,120.1553931,"(120,130]",2020_October,0.61,Dry,1,NA,1.1111111111111112,hydrated,"(120,125]","(120,130]","(120,140]",66.19999999999999,0.9790754683943267,1.201553931,46.79079497907949,2.270965548940641,0.048534451059359274,1.845419019,12.779918172519604,65.11008712000275,34.889912879997254,-0.046,17.125637876824765,3.367958333333333,18.05399470684426,23.77843205291683,3.9630720088194717,19.81536004409736,31.2642347362425,31.2642347362425,0.22017066715663733,120.1553931,0.8407452007843879,1.2756918689230412,0.29757684608397095,-0.45070533204925767,-0.4716442974809932,-0.6446666104389547,0.13368977974873097,-0.07415716913360072
"2020_October_HP_ABCO_(150,160]_2.2",2020_October_ABCO_2.2,2.2,5,"2020_October_HP_ABCO_(150,160]",ABCO,HP,2.4,0,40,66,0.5,66,11,62,51,1,255.1,289.95,243.1,85,3.2972,0,2020_October,2020,October,7.553,8.1044,0.5514,2,7.2021,2,157.138786,157.138786,"(150,160]",2020_October,0.61,Dry,1,NA,0.9090909090909091,hydrated,"(155,160]","(150,160]","(140,160]",34.849999999999994,0.9319628843591136,1.5713878600000002,13.697859992745737,3.0728680223088696,0.22433197769113056,1.845419019,12.779918172519604,85.15073508083316,14.849264919166842,-0.046,17.685258783896888,3.367958333333333,13.017155214477805,20.176590582440596,3.5797176839813964,16.5968728984592,21.47830610388838,21.47830610388838,0.16271444018097256,157.138786,1.0342961663988142,0.8643151549143736,0.21454931899187962,-0.5347320492328509,-0.3037827437150699,-0.19559879983576445,0.1511337332795477,-0.06492261943796164
"2020_October_HP_ABCO_(110,120]_2.2",2020_October_ABCO_2.2,2.2,7,"2020_October_HP_ABCO_(110,120]",ABCO,HP,3.489,0,44,14,49,63,7,129,73,1,246.6,314.2,263.9,NA,3.037,1,2020_October,2020,October,7.467,7.7654,0.2984,2,7.2065,2,114.5489443,114.5489443,"(110,120]",2020_October,0.61,Dry,1,NA,1.4285714285714286,hydrated,"(110,115]","(110,120]","(100,120]",67.6,0.9615731320987972,1.145489443,25.023458445040212,2.920297602184047,0.11670239781595271,1.845419019,12.779918172519604,62.07205145315564,37.92794854684436,-0.046,18.556300985271793,3.367958333333333,15.066957548125593,44.173580084277305,2.397015973565435,24.997452295753824,4.79403194713087,21.573143762088918,16.779111814958046,114.5489443,0.5528413273556672,0.1926421294994844,-2.691177758480123,2.626561992287257,-1.2408397281547252,-0.146324584547492,-0.4596624898010879,-0.006255115061510268
"2020_October_HP_ABCO_(160,170]_2.3",2020_October_ABCO_2.3,2.3,2,"2020_October_HP_ABCO_(160,170]",ABCO,HP,0.798,0,35,87,4,91,9,69,56,1,269.2,265.1,259.3,NA,3.0835,1,2020_October,2020,October,7.4377,7.7774,0.3397,2,7.228,2,161.9933238,161.9933238,"(160,170]",2020_October,0.61,Dry,1,NA,1.1111111111111112,hydrated,"(160,165]","(160,170]","(160,180]",-4.099999999999966,0.956322164219405,1.6199332380000002,21.89490727112158,2.948819393370535,0.1346806066294648,1.812757974,13.655228171038448,89.36290785832176,10.637092141678238,-0.046,14.532044795054503,3.367958333333333,11.869156883153359,23.399194998216622,3.052068912810864,18.990651013045376,29.50333282383835,30.859807896198735,1.356475072360384,161.9933238,0.6122365033197634,0.9814147951576702,-0.601552859840558,-1.0643881747359714,0.6049049257579311,-0.29663041737570867,0.40065938243694094,-0.08790773488511279
"2020_October_HP_ABCO_(150,160]_2.3",2020_October_ABCO_2.3,2.3,3,"2020_October_HP_ABCO_(150,160]",ABCO,HP,2.2,0,33,87,1,88,19,80,60,1,249.2,268.6,249.6,NA,2.7558,1,2020_October,2020,October,7.6005,8.1571,0.5566,2,7.2454,2,156.744579,156.744579,"(150,160]",2020_October,0.61,Dry,1,NA,0.5263157894736842,hydrated,"(155,160]","(150,160]","(140,160]",19.400000000000034,0.9317649654901865,1.5674457899999998,13.655228171038448,2.567757891897856,0.18804210810214395,1.812757974,13.655228171038448,86.4674607687038,13.532539231296198,-0.046,14.569285750825992,3.367958333333333,12.85167893130663,31.15558528801607,7.399451505903817,23.366688966012052,33.881699000717475,34.27114381681768,0.3894448161002009,156.744579,0.2505816002734321,0.5625068220270611,0.14863891162310697,-0.7904758981027233,1.1233677568183282,0.12382763306472488,0.3585362467594722,-0.08303090882741108
"2020_October_HP_ABCO_(180,190]_2.3",2020_October_ABCO_2.3,2.3,1,"2020_October_HP_ABCO_(180,190]",ABCO,HP,0.192,0,43,103,0.5,103,10,73,63,1,269.5,271.9,242.2,NA,3.8551,0,2020_October,2020,October,7.5425,8.0256,0.4831,2,7.276,2,181.2757974,181.2757974,"(180,190]",2020_October,0.61,Dry,1,NA,1,hydrated,"(180,185]","(180,190]","(180,200]",2.3999999999999773,0.9398051236044657,1.812757974,15.612709583937075,3.6230427320075758,0.23205726799242443,1.812757974,13.655228171038448,100,0,-0.046,14.391668978942544,3.367958333333333,11.868477183589036,20.148810102372085,2.760110972927683,17.3886991294444,28.429143021155134,28.429143021155134,0.13800554864638415,181.2757974,-0.07666553959247444,1.6892188930271255,-0.4029572502582709,-1.3689847993966067,0.00689600877298624,0.1519785925361084,0.4866143682664947,-0.1305927996263586
"2020_October_HP_ABCO_(130,140]_2.3",2020_October_ABCO_2.3,2.3,4,"2020_October_HP_ABCO_(130,140]",ABCO,HP,2.759,0,40,107,0.5,107,7,82,75,1,232.8,260,253.3,30,3.0585,0,2020_October,2020,October,7.608,8.1314,0.5234,2,7.2077,2,130.751936,130.751936,"(130,140]",2020_October,0.61,Dry,1,NA,1.4285714285714286,hydrated,"(130,135]","(130,140]","(120,140]",27.19999999999999,0.935632240450599,1.30751936,14.53572793274742,2.861631207418157,0.1968687925818431,1.812757974,13.655228171038448,72.1287330550173,27.871266944982693,-0.046,13.885694219904854,3.367958333333333,13.97804157863134,28.654985236194246,2.4461572762604846,26.20882795993376,37.391261222838835,37.391261222838835,0.17472551973289174,130.751936,-0.10776297183024797,1.4099138821044197,-0.7821753017440087,-1.7346375623237706,0.20467789680077922,-0.040325766020583687,0.5647482689493628,-0.14175986960667955
"2020_October_HP_ABCO_(90,100]_2.3",2020_October_ABCO_2.3,2.3,8,"2020_October_HP_ABCO_(90,100]",ABCO,HP,4.048,0,34.5,29,53,82,12,152,87,1,238.7,247.1,238.9,66,2.2834,1,2020_October,2020,October,7.6029,7.9659,0.363,2,7.2335,2,98.26746075,98.26746075,"(90,100]",2020_October,0.61,Dry,1,NA,0.8333333333333334,hydrated,"(95,100]","(90,100]","(80,100]",8.400000000000006,0.9544307611192708,0.9826746075,20.944628099173553,2.179347199939743,0.10405280006025697,1.812757974,13.655228171038448,54.20881450222764,45.79118549777236,-0.046,15.253910581554686,3.367958333333333,15.830428488381244,69.74565594881011,5.5062359959586935,39.92021097070053,13.306736990233508,37.62594597238441,24.319208982150897,98.26746075,0.28700168214377797,-0.5376484576767859,-3.485832674046501,2.1017674998165288,0.419085507550376,0.5018562697850251,-0.1940640487869385,-0.01645222789620781
