"","bins10lfm","bins20lfm","bins40lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","hydration","ignition","ignition.temp","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","model.spp.gr.sample","month","mpa","n","pfg","prop.ignite","prop.new","ros","round","RWC","RWD","sample","sample.wt","site","spp","start.temp","temp.max","total","ttfg","tti","ttms","water.wt","ww.flam.sample","year","year.month","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","temp.change","PC1.norm","PC2.norm","PC3.norm","PC4.norm","PC5.norm","PC6.norm","PC7.norm","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"1310","(110,120]","(100,120]","(80,120]","(115,120]",6.2249,6.6265,0.465792922812262,6,9,7.0918,62,0.934389012662512,0.863099075865034,0.745242892321468,1,"(110,120]",14,1.158615538,1.341844398,"hydrated",1,306.1,"2020_October_ARPA_1.1",115.8615538,115.8615538,"0",115.8615538,-0.046,"EPI","2020_October_EPI_ARPA_(110,120]","2020_October_EPI_ARPA_(110,120]_1.1","October",-0.072,8,42,5112,NA,1.66666666666667,1,86.344999444563,13.655000555437,1.1,0.4985,"SEKI","ARPA",270,377.4,409,19,33,NA,0.4653,0.032707077187738,2020,"2020_October",0.50293,19.3218908214873,133.106358992468,12.8812605476582,90.1688238336075,40.7906584009177,70.8469330121202,30.0562746112025,107.4,-1.12940937154415,-0.458542721394026,-0.587255916030387,-0.334395678924483,-0.806572577194332,0.214312824825378,0.048853006146915,-1.39111272698342,1.26303235184794,-1.54273145343033,-0.0465134121057634,1.37569358573577,0.0840471108281456,-0.187607909243292,0.00256170826415863
"1410","(120,130]","(120,140]","(120,160]","(120,125]",7.2092,7.3915,0.300169331128262,2,4,7.6188,75,0.970165905391925,0.802023757149141,0.451740357478833,1,"(120,130]",29,1.246845858,1.246845858,"hydrated",1,267.8,"2020_October_CECO_1.2",124.6845858,124.6845858,"0",124.6845858,-0.046,"EPI","2020_October_EPI_CECO_(120,130]","2020_October_EPI_CECO_(120,130]_1.2","October",-0.152,4,44,10225,NA,5,1,100,0,1.2,0.3094,"SEKI","CECO",276.1,282.5,409,5,34,NA,0.2273,0.00923066887173835,2020,"2020_October",0.50293,13.3258117508707,249.858970328826,6.66290587543537,146.583929259578,16.6572646885884,113.269399882401,96.6121351938129,6.39999999999998,-0.783452724819278,-0.359292061108012,-1.60445190558569,-0.13099448296273,0.00243959813924507,0.262034628915472,0.222943633929345,-0.789923474706076,0.297559074642621,0.994443551428613,-2.08026059768141,-0.884831310624586,-0.80431371760306,0.0645191922063356,-0.00446437179200996
"1510","(120,130]","(120,140]","(120,160]","(120,125]",7.264,7.4928,0.495291354466859,5,7,7.7728,82,0.963976945244957,0.817142857142856,0.596443030653556,1,"(120,130]",32,1.223776224,1.676606061,"hydrated",1,284.6,"2020_October_PIJE_1.3",122.3776224,122.3776224,"0",122.3776224,-0.046,"EPI","2020_October_EPI_PIJE_(120,130]","2020_October_EPI_PIJE_(120,130]_1.3","October",-3.007,6,45,6817,100,2,5,72.9912799712824,27.0087200287176,1.3,0.5138,"SEKI","PIJE",272.5,296.5,409,11,43,NA,0.28,0.0185086455331412,2020,"2020_October",0.50293,14.1330954737438,165.559118406713,10.0950681955313,90.8556137597816,22.2091500301688,86.8175864815691,64.6084364514003,24,0.352152160189861,-2.33024747507633,-0.218575085099307,-1.85528255488371,-0.642471024775095,0.110735109826831,-0.0965118795804854,0.0738200646789932,1.82937298198698,-0.973315350961823,-1.32759255638037,0.157671201842408,-0.577919901679192,-0.190502861293796,-1.34964232980275e-05
"1610","(140,150]","(140,160]","(120,160]","(140,145]",7.1986,7.5942,0.582838174223028,9,7,8.1631,78,0.93030833874386,0.695377043417121,0.212520486831717,1,"(140,150]",23,1.438068756,1.438068756,"hydrated",1,278.5,"2020_October_ARPA_1.5",143.8068756,143.8068756,"0",143.8068756,-0.046,"EPI","2020_October_EPI_ARPA_(140,150]","2020_October_EPI_ARPA_(140,150]_1.5","October",-1.382,2,46,20450,NA,1.11111111111111,4,100,0,1.5,0.6265,"SEKI","ARPA",280.2,342.3,409,15,38,NA,0.5689,0.043661825776972,2020,"2020_October",0.50293,12.0101947840523,133.827884736583,15.4416790080673,78.924137152344,25.7361316801122,65.1982002562841,39.462068576172,62.1,-3.4512597659704,1.12536571355682,-1.46619658204318,-1.65193707153797,-0.104429256469197,-0.290320738052486,1.07733843225962,-3.09567678028406,-1.07935993325541,-0.808267788338955,-1.16534267795072,-1.63600335152339,1.47999153504653,-0.00252520897758657,-0.00376179013254413
"1710","(100,110]","(100,120]","(80,120]","(105,110]",12.1682,12.6516,0.506536268038421,7,8,13.1802,73,0.959894387035098,0.914491108588724,0.611753371868979,1,"(100,110]",19,1.093504344,1.634645669,"hydrated",1,301,"2020_October_PIJE_1.6",109.3504344,109.3504344,"0",109.3504344,-0.046,"EPI","2020_October_EPI_PIJE_(100,110]","2020_October_EPI_PIJE_(100,110]_1.6","October",-3.468,3,47,13633,100,1.42857142857143,3,66.8954969714602,33.1045030285398,1.6,0.5277,"SEKI","PIJE",275.4,313.4,409,14,33,NA,0.5286,0.0211637319615786,2020,"2020_October",0.50293,15.7935383994916,144.116037895361,13.8193460995552,92.7870380970134,27.6386921991104,65.148345897903,37.5096536987927,38,-0.0720993684400533,-1.01401489158153,1.56708046412587,-0.815719504072407,1.25203971441004,-0.0983291076428655,-0.0756749077577345,-0.0962785673708851,0.742095511339479,-0.52541823584592,1.37586634640017,-0.445235987519878,0.270321636785469,-0.0827932674581148,0.00189558781087139
"1810","(130,140]","(120,140]","(120,160]","(130,135]",7.198,7.5349,0.485766100908806,5,5.5,7.9775,65,0.944518959573801,0.761183913239946,0.574712643678161,1,"(130,140]",13,1.31374295,1.74,"hydrated",1,294.4,"2020_October_ABCO_1.4",131.374295,131.374295,"0",131.374295,-0.046,"EPI","2020_October_EPI_ABCO_(130,140]","2020_October_EPI_ABCO_(130,140]_1.4","October",-0.312,2,47,20450,90,2,1,75.5024683908046,24.4975316091954,1.4,0.5143,"SEKI","ABCO",262.8,232.4,409,12,25,NA,0.4426,0.028533899091194,2020,"2020_October",0.50293,11.3223215652764,133.809254862357,10.2930196047967,96.7543842850891,24.7032470515121,51.4650980239836,26.7618509724715,-30.4,1.55357445955221,3.17594631156848,0.487601806181985,-2.0795609398444,0.53262566208626,-0.87970761736012,-0.316878128541491,3.55564281962249,-5.8591022067451,-5.33496403402867,0.0018075676058594,-0.848313356407112,-0.370639862697055,0.112273877438606,0.0115955588914688
"1910","(120,130]","(120,140]","(120,160]","(120,125]",7.2295,7.4788,0.416545379359942,9,4,7.7868,81,0.96044588277598,0.809415584415584,0.809415584415584,1,"(120,130]",25,1.235459286,1.235459286,"hydrated",1,267.8,"2020_October_CECO_2.4",123.5459286,123.5459286,"0",123.5459286,-0.046,"EPI","2020_October_EPI_CECO_(120,130]","2020_October_EPI_CECO_(120,130]_2.4","October",-0.169,4,47,10225,NA,1.11111111111111,1,100,0,2.4,0.4337,"SEKI","CECO",267.1,282.5,409,16,41,NA,0.308,0.0171546206400576,2020,"2020_October",0.50293,9.60279527322171,194.45660428274,21.6062893647489,112.832844460355,38.4111810928868,98.4286515505226,60.0174704576357,15.4,0.793281501708021,-0.799014571465301,1.96807840747805,0.746856958616643,0.0693318471404931,-0.0695356594379507,0.323983477737398,1.07349683402791,1.12127921762808,-0.280568629972126,1.70273658419651,0.447475864727489,0.24424264735921,-0.286583510282116,0.00333065487802483
"2010","(100,110]","(100,120]","(80,120]","(100,105]",7.2572,7.6145,0.466380848237226,9,13,7.9789,69,0.954329544172756,0.980515916575191,0.212520486831717,1,"(100,110]",11,1.019871257,1.438068756,"hydrated",1,268.3,"2020_October_ARPA_1.5",101.9871257,101.9871257,"0",101.9871257,-0.046,"EPI","2020_October_EPI_ARPA_(100,110]","2020_October_EPI_ARPA_(100,110]_1.5","October",-3.128,8,49,5112,NA,1.11111111111111,3,70.9195059516334,29.0804940483666,1.5,0.4887,"SEKI","ARPA",274.2,337.2,409,17,28,NA,0.3644,0.0223191517627744,2020,"2020_October",0.50293,27.8742149235672,147.94775613278,19.2975334086234,105.064348558061,36.4508964385109,60.0367706046063,23.5858741660953,63,-1.46050279370819,1.29551554200706,-1.45940899394613,0.978470665287487,0.391893871530798,0.0873083987226231,0.104533741709035,-2.39392572672011,-1.26571633231702,0.489254767117756,-0.262406126493886,0.304480248514073,1.85318732895758,0.0625438948054165,-5.3135595254248e-05
"2110","(100,110]","(100,120]","(80,120]","(105,110]",7.2553,7.5378,0.458494756989192,11,20.5,7.8371,68,0.96180985313445,0.943869027731372,0.655465759251385,1,"(100,110]",7,1.059469027,1.525632706,"hydrated",1,246.5,"2020_October_QUKE_1.7",105.9469027,105.9469027,"0",105.9469027,-0.046,"EPI","2020_October_EPI_QUKE_(100,110]","2020_October_EPI_QUKE_(100,110]_1.7","October",-3.312,10,50,4090,NA,0.909090909090909,5,69.4445670201829,30.5554329798171,1.7,0.4767,"SEKI","QUKE",278.4,277.8,409,10,17,NA,0.2993,0.0182052430108076,2020,"2020_October",0.50293,44.7115254591302,148.311401522969,23.9915502463626,109.05250111983,21.810500223966,37.0778503807421,15.2673501567762,-0.599999999999966,-1.34090775685599,-0.98576898326067,-1.26325741609195,0.824075127043198,-0.878621683847683,0.247569711572432,0.0820619955049752,-1.08674829998217,0.448597942054831,1.53715309146771,-0.84673186874843,0.1713522969196,-1.29199923771328,0.0566014734378285,-0.00330882169562085
"2210","(80,90]","(80,100]","(80,120]","(80,85]",7.1863,7.6699,0.463565384615385,2,4,8.0808,77,0.949151074151074,1.17692869311268,0.376241765136463,1,"(80,90]",22,0.8496691481,1.23821488940888,"hydrated",1,276.8,"2020_October_ARPA_2.1",84.96691481,84.96691481,"DW may be off-find another written down?",84.96691481,-0.046,"EPI","2020_October_EPI_ARPA_(80,90]","2020_October_EPI_ARPA_(80,90]_2.1","October",-1.038,13,53,3146,NA,5,4,68.6204919168459,31.3795080831541,2.1,0.4884,"SEKI","ARPA",267.9,287.2,409,21,43,NA,0.4109,0.0248346153846154,2020,"2020_October",0.50293,8.62877197640363,166.10386054577,4.31438598820181,114.331228687348,45.301052876119,92.759298746339,47.45824587022,19.3,-0.557561572534534,-0.658056937855138,-0.877666225671446,0.457168385603437,-0.492385812673891,0.257242544979167,0.0109201552142169,-0.236668615742541,0.404607389227644,0.808993376760256,-1.25117624464465,0.0857841449802149,-0.333516013931698,-0.226785285344177,-0.00280073998756361
"2310","(40,50]","(40,60]","(40,80]","(40,45]",7.1846,7.5363,0.547236010295341,2,10,7.6928,91,0.979656301996672,2.24728434504792,0.787051687763713,1,"(40,50]",34,0.4449815183,1.270564584,"dry",1,276.8,"2020_October_ARPA_1.4",44.49815183,44.49815183,"0",44.49815183,-0.046,"EPI","2020_October_EPI_ARPA_(40,50]","2020_October_EPI_ARPA_(40,50]_1.4","October",-3.377,1,55,40900,NA,5,3,35.0223454914119,64.9776545085881,1.4,0.5586,"SEKI","ARPA",268.5,286.1,409,10,44,NA,0.1565,0.0113639897046589,2020,"2020_October",0.50293,18.2736512434608,166.290226315493,3.65473024869216,100.505081839035,18.2736512434608,80.4040654712276,62.1304142277668,17.6,-1.20448590468847,0.504390175804366,-1.57209174164208,0.0120650456045036,-0.0799569034239965,0.163199590247483,0.279035591210644,-1.39731147233524,-0.279769055494378,0.430766324097568,-1.57503194817268,-0.269657617843934,0.0518011026082037,0.00101066795535076,-0.00272639336609312
"2410","(130,140]","(120,140]","(120,160]","(130,135]",7.251,7.5839,0.49362495081314,4,27,8.0306,63,0.944375264612856,0.745242892321468,0.745242892321468,1,"(130,140]",3,1.341844398,1.341844398,"hydrated",1,264.2,"2020_October_ARPA_1.1",134.1844398,134.1844398,"0",134.1844398,-0.046,"EPI","2020_October_EPI_ARPA_(130,140]","2020_October_EPI_ARPA_(130,140]_1.1","October",-3.432,1,56,40900,NA,2.5,3,100,0,1.1,0.5227,"SEKI","ARPA",266.6,304.1,409,17,20,NA,0.4467,0.0290750491868603,2020,"2020_October",0.50293,54.697397195023,127.62726012172,8.10331810296637,113.446453441529,34.4391019376071,40.5165905148319,6.07748857722478,37.5,0.633301433940155,-1.42095701986268,-1.08511513760527,-1.09166255996498,0.120631317528258,0.180099880514401,0.010084699719955,0.176321607162301,1.8347463620734,-0.92971844033014,-1.84640240237809,0.0269482637924204,-0.0213524164181181,-0.0321148982485105,0.000915835928191493
"2510","(80,90]","(80,100]","(80,120]","(80,85]",12.1852,12.4064,0.767453939403568,6,9,12.5882,117,0.985557903433374,1.21672167216721,0.903581267217629,1,"(80,90]",55,0.821880651,1.106707317,"hydrated",1,326.7,"2020_October_CECO_1.1",82.1880651,82.1880651,"0",82.1880651,-0.046,"EPI","2020_October_EPI_CECO_(80,90]","2020_October_EPI_CECO_(80,90]_1.1","October",-3.827,13,56,3146,NA,1.66666666666667,3,74.2635960181331,25.7364039818669,1.1,0.7787,"SEKI","CECO",268.1,367,409,5,60,NA,0.1818,0.0112460605964316,2020,"2020_October",0.50293,11.7270881520191,152.452145976249,7.81805876801276,72.9685485014524,6.51504897334397,78.1805876801276,71.6655387067836,98.9,-0.310990015823631,-0.829449240335442,-0.492844639264541,-2.00009916145776,0.792756055863021,-0.0131223215217439,-0.041470299125516,-0.692630877989047,1.06739657733838,-1.60560183600753,-1.15192388216402,-0.136087320599647,0.225885330519932,-0.0826457858216523,0.000966856870785551
"2610","(110,120]","(100,120]","(80,120]","(110,115]",7.1785,7.7536,0.532799446835398,1,2,8.3881,79,0.924357124974666,0.906382978723404,0.745242892321468,1,"(110,120]",22,1.103286385,1.341844398,"hydrated",1,282.5,"2020_October_ARPA_1.1",110.3286385,110.3286385,"0",110.3286385,-0.046,"EPI","2020_October_EPI_ARPA_(110,120]","2020_October_EPI_ARPA_(110,120]_1.1","October",-2.051,8,56,5112,NA,10,2,82.2216336442908,17.7783663557092,1.1,0.5764,"SEKI","ARPA",267.8,289.1,409,18,40,NA,0.6345,0.0436005531646022,2020,"2020_October",0.50293,3.75375765098697,148.273427213985,1.87687882549349,105.105214227635,33.7838188588827,75.0751530197394,41.2913341608567,21.3,-0.72654068441676,0.153650871092548,-0.882732512063192,-1.67382432906228,0.531161512868953,-0.0611100481407821,0.160219349112269,-1.17440487540975,0.391231616797368,-1.4260681968111,-1.26182845887688,-0.412455160030916,0.194529721955447,-0.0311695253856012,-7.00463095718513e-05
"2710","(100,110]","(100,120]","(80,120]","(100,105]",7.1971,7.6118,0.434345060475081,3,2.5,8.0281,80,0.948144641945168,0.996156617823684,0.914071856287425,1,"(100,110]",21,1.003858211,1.094005896,"hydrated",1,285.1,"2020_October_ARPA_2.4",100.3858211,100.3858211,"0",100.3858211,-0.046,"EPI","2020_October_EPI_ARPA_(100,110]","2020_October_EPI_ARPA_(100,110]_2.4","October",-4.224,8,56,5112,NA,3.33333333333333,2,91.7598538244075,8.24014617559246,2.4,0.4581,"SEKI","ARPA",276.9,315.9,409,17,38,NA,0.4163,0.0237549395249188,2020,"2020_October",0.50293,5.75579240446646,184.185356942927,6.90695088535976,128.929749860049,39.139388350372,87.4880445478903,48.3486561975183,39,-0.720821632290112,-0.154463109446275,-0.316615283728132,-0.607687277786019,0.34161010273021,0.131992242832817,-0.0751182941605728,-1.07638738481487,0.465957131227757,-0.374609638538189,-0.0524004966245959,-0.292528947929739,-0.300697878482911,0.0256976861953372,-0.000207397216597112
"2810","(80,90]","(80,100]","(80,120]","(80,85]",7.1785,7.6266,0.456391051241283,3,10,7.9877,76,0.954792994228627,1.24093049016893,0.376241765136463,1,"(80,90]",16,0.8058469092,1.23821488940888,"hydrated",1,258.5,"2020_October_ARPA_2.1",80.58469092,80.58469092,"0",80.58469092,-0.046,"EPI","2020_October_EPI_ARPA_(80,90]","2020_October_EPI_ARPA_(80,90]_2.1","October",-5.948,13,57,3146,NA,3.33333333333333,3,65.0813454185413,34.9186545814587,2.1,0.478,"SEKI","ARPA",273.8,307.3,409,11,27,NA,0.3611,0.0216089487587166,2020,"2020_October",0.50293,21.9110343482901,166.523861047005,6.57331030448704,124.892895785254,24.1021377831191,59.1597927403833,35.0576549572642,33.5,0.470958316691539,-1.30687537048476,-0.424066449752428,-1.00745389802128,-0.105927367159868,0.14013723131002,-0.0926353856199804,0.0699526585965744,1.46701144326908,-0.626808782205455,-0.751838883064923,0.066089203506506,-0.459054922770017,-0.0459866618818112,0.000891502582982718
"2910","(50,60]","(40,60]","(40,80]","(55,60]",7.2486,7.5101,0.475000124016031,7,20,7.6603,81,0.980392412829785,1.74101198402131,0.780427046263347,1,"(50,60]",17,0.5743785851,1.281349749,"dry",1,264.6,"2020_October_CECO_1.6",57.43785851,57.43785851,"0",57.43785851,-0.046,"EPI","2020_October_EPI_CECO_(50,60]","2020_October_EPI_CECO_(50,60]_1.6","October",-9,9,57,4544,NA,1.42857142857143,6,44.8260582677181,55.1739417322819,1.6,0.4845,"SEKI","CECO",277.9,347.7,409,5,22,NA,0.1502,0.00949987598396929,2020,"2020_October",0.50293,42.1052521647869,170.526271267387,14.7368382576754,119.999968669643,10.5263130411967,46.3157773812655,35.7894643400688,69.8,0.934320041621183,-1.15326685046001,-0.918881815045579,-0.756175165398998,-0.558371137308504,0.18313692938193,-0.00297217216237422,0.197155840455231,1.44341775360605,-0.259999716532555,-1.25564268436656,0.0406636680213682,-0.733458385320602,0.0844842683719655,0.000710496610570336
"3010","(90,100]","(80,100]","(80,120]","(90,95]",7.222,7.7544,0.479978703051786,2,3.75,8.2378,83,0.941319284274928,1.10136532892015,0.914071856287425,1,"(90,100]",23,0.9079639369,1.094005896,"hydrated",1,284.5,"2020_October_ARPA_2.4",90.79639369,90.79639369,"0",90.79639369,-0.046,"EPI","2020_October_EPI_ARPA_(90,100]","2020_October_EPI_ARPA_(90,100]_2.4","October",-2.671,13,58,3146,NA,5,4,82.994428112296,17.005571887704,2.4,0.5099,"SEKI","ARPA",269.1,297.1,409,15,38,NA,0.4834,0.0299212969482143,2020,"2020_October",0.50293,7.81284664539669,172.92433908478,4.16685154421157,120.838694782136,31.2513865815868,79.1701793400198,47.9187927584331,28,0.805417946292585,0.366031807448785,-1.39473429194079,-0.876371228339886,0.800636465163181,0.0508874912184852,0.0727837028783132,0.290284802517457,0.287212744333545,-0.706874143022976,-2.375917437742,-0.87326295759408,0.356726187540861,0.0565203201903407,-0.000203500124844613
"3110","(70,80]","(60,80]","(40,80]","(75,80]",12.1927,12.5083,0.453256835305094,3,17,12.7551,75,0.98065087690414,1.27876823338736,0.704553539665597,1,"(70,80]",11,0.7820025349,1.419338551,"hydrated",1,238.6,"2020_October_QUKE_1.4",78.20025349,78.20025349,"0",78.20025349,-0.046,"EPI","2020_October_EPI_QUKE_(70,80]","2020_October_EPI_QUKE_(70,80]_1.4","October",-4.008,6,61,6817,NA,3.33333333333333,6,55.0962653941188,44.9037346058812,1.4,0.4622,"SEKI","QUKE",268.7,292.9,409,6,17,NA,0.2468,0.00894316469490636,2020,"2020_October",0.50293,37.5063290298911,165.469098661284,6.61876394645137,134.581533577845,13.2375278929027,37.5063290298911,24.2688011369884,24.2,-0.0241961556468679,-1.31393482969854,1.42175536612719,1.11073629320287,0.249584586653604,-0.0202755239630168,0.239738577802888,1.53440257553326,0.423594736503201,1.63968839289483,0.683465562047913,-1.03123081663474,0.129452726219125,-0.972865983346042,-0.00635838905139962
"3210","(80,90]","(80,100]","(80,120]","(80,85]",12.2363,12.5409,0.497752821956369,1,0.5,12.789,102,0.980600516068496,1.22773075372834,0.921832884097038,1,"(80,90]",39,0.8145108339,1.084795322,"hydrated",1,297.6,"2020_October_CECO_2.3",81.45108339,81.45108339,"0",81.45108339,-0.046,"EPI","2020_October_EPI_CECO_(80,90]","2020_October_EPI_CECO_(80,90]_2.3","October",-2.983,13,62,3146,NA,10,3,75.0842870891363,24.9157129108637,2.3,0.5076,"SEKI","CECO",277.4,301.2,409,3,42,NA,0.2481,0.00984717804363122,2020,"2020_October",0.50293,1.00451464651631,204.920987889328,2.00902929303263,124.559816168023,6.02708787909789,84.3792303073704,78.3521424282726,23.8,0.38522449063981,1.2970440283152,0.809913025338221,0.432588186391057,0.314461119534518,-0.0702385209286257,-0.0193975056768358,0.4212602786803,-1.54410195214822,0.0955999283271747,0.723911721689828,-0.369660570192078,0.172216661990745,-0.0972016387666441,0.00111907107983429
"3310","(50,60]","(40,60]","(40,80]","(55,60]",12.1233,12.2821,0.492026456706913,1,2.75,12.3738,94,0.992589180364965,1.73173391494002,0.780427046263347,1,"(50,60]",26,0.5774559194,1.281349749,"dry",1,291.8,"2020_October_CECO_1.6",57.74559194,57.74559194,"0",57.74559194,-0.046,"EPI","2020_October_EPI_CECO_(50,60]","2020_October_EPI_CECO_(50,60]_1.6","October",-1.841,9,67,4544,NA,10,3,45.0662217595674,54.9337782404326,1.6,0.4957,"SEKI","CECO",276.4,299.8,409,9,35,NA,0.0917,0.003673543293087,2020,"2020_October",0.50293,5.58913034556209,191.046637266486,2.03241103474985,136.17153932824,18.2916993127487,71.1343862162448,52.8426869034961,23.4,1.67468109501839,-0.746186991001099,0.37944283961747,0.208516392256072,0.924092930317298,-0.0104759660074705,0.0158456520847774,0.623251739558649,1.88742564653481,-0.00104542968799415,1.61894831704705,0.316817829961285,0.0827895194198207,0.916057515568723,0.00975583056762819
