date,sample,fresh.weight,dry.weight,water.potential,spp,fresh.weight.saturated.excel,RWD.excel,TLP.excel,RWC.at.tlp.excel,Po,SWC,LFM.at.tlp.excel,mean.TLP,mean.RWC,mean.Po,mean.SWC,mean.LFM.at.tlp
09.11.2020,6,1.2188,0.6216,-0.842,ADFA,1.2395,3.35,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.2168,0.6216,-0.901,ADFA,1.2395,3.68,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.2099,0.6216,-0.943,ADFA,1.2395,4.79,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.2068,0.6216,-0.943,ADFA,1.2395,5.29,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.2018,0.6216,-0.968,ADFA,1.2395,6.1,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.2006,0.6216,-1.055,ADFA,1.2395,6.3,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1948,0.6216,-1.227,ADFA,1.2395,7.24,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1924,0.6216,-1.254,ADFA,1.2395,7.62,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1979,0.6216,-1.267,ADFA,1.2395,6.73,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1892,0.6216,-1.396,ADFA,1.2395,8.14,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1861,0.6216,-1.422,ADFA,1.2395,8.64,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1837,0.6216,-1.457,ADFA,1.2395,9.03,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1811,0.6216,-1.562,ADFA,1.2395,9.45,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1782,0.6216,-1.723,ADFA,1.2395,9.92,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1732,0.6216,-1.812,ADFA,1.2395,10.73,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1669,0.6216,-1.963,ADFA,1.2395,11.75,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1622,0.6216,-2.131,ADFA,1.2395,12.51,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1591,0.6216,-2.489,ADFA,1.2395,13.01,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1589,0.6216,-2.562,ADFA,1.2395,13.05,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1519,0.6216,-2.757,ADFA,1.2395,14.18,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1438,0.6216,-3.017,ADFA,1.2395,15.49,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1396,0.6216,-3.253,ADFA,1.2395,16.17,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1289,0.6216,-3.581,ADFA,1.2395,17.9,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1247,0.6216,-3.881,ADFA,1.2395,18.58,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1134,0.6216,-4.013,ADFA,1.2395,20.41,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
09.11.2020,6,1.1189,0.6216,-4.073,ADFA,1.2395,19.52,-3.242203644,83.83051373,-1.615698504,1.239513427,83.33333333,-3.213684823,80.06245951,-1.802845111,0.713344394,74.33457237
